"","MKT","TERM","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.TERM","Wald.p.value.MKT_1","SE.MKT.indep","SE.TERM.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","CORP","SE.CORP","SE.CORP.indep","HY","SE.HY","SE.HY.indep","LIQ","SE.LIQ","SE.LIQ.indep"
"Nelder-Mead23",1.21966407133244,NA,0.000131498653102537,109,NA,NA,0,TRUE,TRUE,0.190000000000055,0.000146004690530155,NA,0.999999728794972,0.000102271497622021,NA,"HY","FOF",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:39:11,0.000131498653102537,NA,NA,NA,-1.9621381278085,0.000359129489509975,0.000179821742696382,NA,NA,NA
"Nelder-Mead33",1.17615599134478,NA,0.000135730927271268,125,NA,NA,0,TRUE,TRUE,0.25,8.57515584506291e-05,NA,0.99999999374337,5.9435859123129e-05,NA,"LIQ","FOF",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:39:13,0.000135730927271268,NA,NA,NA,NA,NA,NA,-0.69376600582148,0.000139761321800533,7.75258128541401e-05
"Nelder-Mead7",0.43683366165888,1.25939385102783,0.00104690831426075,197,NA,NA,0,TRUE,TRUE,0.410000000000082,5.45355582085394e-05,2.63539562596859e-05,0.999999999706407,3.84287120007321e-05,3.07534121734765e-05,"TERM","INF",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:39:14,0.00104690831426075,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.8708706278469,NA,0.0011842737994609,141,NA,NA,0,TRUE,TRUE,0.310000000000173,3.10036965402932e-05,NA,0.999999989643202,5.11831898663998e-05,NA,"CORP","INF",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:39:16,0.0011842737994609,2.14836871976663,6.78072337334771e-05,4.40030839703645e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.559609024586894,NA,0.00112319104272706,173,NA,NA,0,TRUE,TRUE,0.490000000000009,4.5435120212078e-05,NA,0.999999997404388,4.1125646727606e-05,NA,"HY","INF",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:39:17,0.00112319104272706,NA,NA,NA,3.52463984184877,2.29480425151703e-05,3.40264671052675e-05,NA,NA,NA
"Nelder-Mead34",0.958262933346658,NA,0.0011409816589203,139,NA,NA,0,TRUE,TRUE,0.460000000000036,4.00356714208259e-05,NA,0.999999999626503,5.08280719788982e-05,NA,"LIQ","INF",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:39:19,0.0011409816589203,NA,NA,NA,NA,NA,NA,0.481927468773867,5.67526261326116e-05,4.13935805177741e-05
"Nelder-Mead8",0.423785059898992,1.27944209468905,0.000265585159813588,131,NA,NA,0,TRUE,TRUE,0.470000000000027,0.000104942037211892,3.97948654324069e-05,0.999999998655193,5.34607661237159e-05,3.45089527856725e-05,"TERM","MEZZ",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:39:21,0.000265585159813588,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",0.584335851473802,NA,0.000270285271032181,139,NA,NA,0,TRUE,TRUE,0.490000000000009,5.83159997943007e-05,NA,0.999999951339469,6.37336220703529e-05,NA,"CORP","MEZZ",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:39:23,0.000270285271032181,4.54433192046189,7.09657798740798e-05,5.14746915490938e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.609199313501849,NA,0.000267319101979232,165,NA,NA,0,TRUE,TRUE,0.789999999999964,5.18342355428153e-05,NA,0.999999988682383,5.96685828166489e-05,NA,"HY","MEZZ",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:39:25,0.000267319101979232,NA,NA,NA,2.19462435601781,7.06144724568003e-05,4.93876194676393e-05,NA,NA,NA
"Nelder-Mead35",0.685463539581843,NA,0.000241874832712665,131,NA,NA,0,TRUE,TRUE,0.559999999999945,5.54393334587823e-05,NA,0.999999993709894,6.49938689364993e-05,NA,"LIQ","MEZZ",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:39:27,0.000241874832712665,NA,NA,NA,NA,NA,NA,1.18775978378526,8.98612629777382e-05,5.89594277738535e-05
"Nelder-Mead9",0.646423804445646,-1.8914579558667,0.00154440105924594,231,NA,NA,0,TRUE,TRUE,0.700000000000045,0.000187507272499458,0.00029057883842474,0.999999883020873,8.084514597461e-05,0.000122036832049313,"TERM","NATRES",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:39:31,0.00154440105924594,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.223967752231807,NA,0.00163094215684197,167,NA,NA,0,TRUE,TRUE,0.5,4.58530985576996e-05,NA,0.9999999979569,6.04824553469043e-05,NA,"CORP","NATRES",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:39:33,0.00163094215684197,2.92954776645869,3.12591569222291e-05,5.03555575173993e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.395782822989325,NA,0.00159442798507952,175,NA,NA,0,TRUE,TRUE,0.559999999999945,8.11161061979411e-05,NA,0.999999735432738,6.84028401705343e-05,NA,"HY","NATRES",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:39:37,0.00159442798507952,NA,NA,NA,-3.87641032832117,0.000199526682036802,0.000108085903224309,NA,NA,NA
"Nelder-Mead36",0.342019758314482,NA,0.00160299647750532,137,NA,NA,0,TRUE,TRUE,0.349999999999909,6.65837229052251e-05,NA,0.999999997983179,5.82149723914088e-05,NA,"LIQ","NATRES",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:39:39,0.00160299647750532,NA,NA,NA,NA,NA,NA,0.794705299503493,4.03508566868225e-05,5.22361120888834e-05
"Nelder-Mead10",-0.290367993854979,2.87551544217531,0.000182186062832006,189,NA,NA,0,TRUE,TRUE,0.389999999999873,0.000164377095598506,0.000203568103197154,0.999999684669335,7.63710366992661e-05,0.000100871410247339,"TERM","PD",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:39:40,0.000182186062832006,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead17",0.343788002393002,NA,0.000218927194357307,197,NA,NA,0,TRUE,TRUE,0.420000000000073,5.78483556288536e-05,NA,0.999999991929049,6.38698832363355e-05,NA,"CORP","PD",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:39:41,0.000218927194357307,6.05470763091637,2.63106556398106e-05,2.74889432575198e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",0.428976585933415,NA,0.000189586639310345,177,NA,NA,0,TRUE,TRUE,0.269999999999982,5.66065644875855e-05,NA,0.99999999132975,6.36072846055703e-05,NA,"HY","PD",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:39:43,0.000189586639310345,NA,NA,NA,4.51385128621257,3.43015871914307e-05,3.43328836312969e-05,NA,NA,NA
"Nelder-Mead37",0.569937576713985,NA,0.000210481358332194,155,NA,NA,0,TRUE,TRUE,0.259999999999991,3.88064128508403e-05,NA,0.999999998747576,6.43326881593289e-05,NA,"LIQ","PD",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:39:44,0.000210481358332194,NA,NA,NA,NA,NA,NA,1.48725291622668,3.66138191134008e-05,3.92842301755808e-05
"Nelder-Mead18",1.65716223587557,-0.574173427464138,0.00889091021660119,139,NA,NA,0,TRUE,TRUE,0.509999999999991,0.000215503655461608,0.000335550106166049,0.999999944301044,9.03065352985369e-05,0.000122388905471307,"TERM","PE",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:39:46,0.00889091021660119,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead19",1.65947710601031,NA,0.00900373177666859,125,NA,NA,0,FALSE,TRUE,0.449999999999818,0.000259368362059901,NA,0.999999338587284,0.000116192854414917,NA,"CORP","PE",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:39:50,0.00900373177666859,-2.77661964324407,0.000353232608226853,0.000133538226199562,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",1.56625869144067,NA,0.00913066593314021,131,NA,NA,0,FALSE,TRUE,0.529999999999973,0.000181361921295683,NA,0.999999867286854,0.000118111444125383,NA,"HY","PE",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:39:54,0.00913066593314021,NA,NA,NA,-1.41157939850151,0.000293432439859137,0.000127117100401865,NA,NA,NA
"Nelder-Mead38",1.5275597408972,NA,0.0100729713082462,145,NA,NA,0,FALSE,TRUE,0.589999999999918,0.000170698637092511,NA,0.999999969108597,0.000111643588028798,NA,"LIQ","PE",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:39:57,0.0100729713082462,NA,NA,NA,NA,NA,NA,-0.527571753180935,0.000308357124935356,0.000134300497111042
"Nelder-Mead20",1.35583112391563,-1.61312908311921,0.00267738202330161,123,NA,NA,0,TRUE,TRUE,0.470000000000027,0.000196363364232757,0.000445626892202086,0.999999689799805,0.000114609152941341,0.000181277712141233,"TERM","RE",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:40:00,0.00267738202330161,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",1.70670639234811,NA,0.00172930873357745,211,NA,NA,0,TRUE,TRUE,0.679999999999836,0.000359474653564165,NA,0.999972886483436,0.000161884009814101,NA,"CORP","RE",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:40:05,0.00172930873357745,-12.558693958579,0.000566211404822771,0.000238975583809996,NA,NA,NA,NA,NA,NA
"Nelder-Mead29",1.27176099478921,NA,0.00225473800132655,235,NA,NA,0,TRUE,TRUE,0.809999999999945,0.000207951327156682,NA,0.999999161309017,0.000149649070061261,NA,"HY","RE",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:40:09,0.00225473800132655,NA,NA,NA,-4.60839698279654,0.000269290075857838,0.000127676947487531,NA,NA,NA
"Nelder-Mead39",1.03571182853275,NA,0.00249711669768431,127,NA,NA,0,TRUE,TRUE,0.340000000000146,8.40397033161762e-05,NA,0.999999982885726,7.91278120363429e-05,NA,"LIQ","RE",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:40:12,0.00249711669768431,NA,NA,NA,NA,NA,NA,-1.46230343414719,0.000125276856329266,8.96958800808166e-05
"Nelder-Mead30",1.72273354335758,-0.461202591982337,0.0002683410071163,153,NA,NA,0,TRUE,TRUE,0.299999999999955,0.000180000737216369,0.000390459340175321,0.99999995191411,7.87770695310482e-05,0.000175894359167907,"TERM","SEC",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:40:14,0.0002683410071163,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.78556422377463,NA,0.000212965471113917,149,NA,NA,0,TRUE,TRUE,0.299999999999955,0.000254401906652577,NA,0.999992040083016,0.000111537186705927,NA,"CORP","SEC",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:40:16,0.000212965471113917,-6.04756833331142,0.000626936915621435,0.000279650266389523,NA,NA,NA,NA,NA,NA
"Nelder-Mead210",1.67850143877169,NA,0.000195099571791142,121,NA,NA,0,TRUE,TRUE,0.269999999999982,0.000105966411484653,NA,0.999999565064276,5.72098003489513e-05,NA,"HY","SEC",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:40:18,0.000195099571791142,NA,NA,NA,-5.2582378618496,0.000163804443214255,7.34900336030329e-05,NA,NA,NA
"Nelder-Mead310",1.5787907984669,NA,0.000219917809761248,123,NA,NA,0,TRUE,TRUE,0.25,5.88795868528523e-05,NA,0.999999987132024,5.80088131708634e-05,NA,"LIQ","SEC",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:40:20,0.000219917809761248,NA,NA,NA,NA,NA,NA,-1.62212346763751,7.98075011237673e-05,5.58712226290177e-05
"Nelder-Mead40",2.85269013721152,-2.1861611696391,0.0020463670602998,153,NA,NA,0,TRUE,TRUE,0.720000000000027,0.000904985183669325,0.000880974309706323,0.999993536563412,0.000352883001689462,0.000309883358904181,"TERM","VC",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:40:24,0.0020463670602998,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead112",2.27879205556547,NA,0.00220566910305488,201,NA,NA,0,TRUE,TRUE,0.75,0.000343231939661433,NA,0.9999801299416,0.000161562807115602,NA,"CORP","VC",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:40:29,0.00220566910305488,-9.06474920368441,0.000648087931021689,0.000231995808259441,NA,NA,NA,NA,NA,NA
"Nelder-Mead211",2.20715006613297,NA,0.00212885749472464,147,NA,NA,0,TRUE,TRUE,0.539999999999964,0.000289218095372767,NA,0.999994552239335,0.000159481897078985,NA,"HY","VC",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:40:32,0.00212885749472464,NA,NA,NA,-5.97804869225825,0.000494838204907475,0.000186649452471096,NA,NA,NA
"Nelder-Mead311",2.04572479806364,NA,0.00138406249499226,249,NA,NA,0,TRUE,TRUE,0.990000000000009,0.000420530843901802,NA,0.999999129613606,0.000233822148974026,NA,"LIQ","VC",120,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-06-28 13:40:38,0.00138406249499226,NA,NA,NA,NA,NA,NA,-2.18047911488479,0.000412451991863503,0.000178133655878046
