"","MKT","TERM","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.TERM","Wald.p.value.MKT_1","SE.MKT.indep","SE.TERM.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","CORP","SE.CORP","SE.CORP.indep","HY","SE.HY","SE.HY.indep","LIQ","SE.LIQ","SE.LIQ.indep"
"Nelder-Mead22",0.653278950998264,NA,4.15431961471853e-07,61,NA,NA,0,TRUE,TRUE,0.5,15.6098144314236,NA,0,7.36125925339572,NA,"HY","DD",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:19:49,4.15431961471853e-07,NA,NA,NA,2.42831167543664,93.906161486868,66.4512486599544,NA,NA,NA
"Nelder-Mead32",0.632328247826486,NA,3.56638961792933e-07,61,NA,NA,0,TRUE,TRUE,0.419999999999959,459.300954605454,NA,0,334.646159362912,NA,"LIQ","DD",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:19:51,3.56638961792933e-07,NA,NA,NA,NA,NA,NA,1.31255840568859,86.3337910058057,65.2613721539217
"Nelder-Mead6",1.9570628182117,-1.63855553135291,2.55472508763355e-07,97,NA,NA,0,TRUE,TRUE,0.529999999999973,18.3798504753184,26.0987532902846,0,8.62338648167322,13.731839767056,"TERM","FOF",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:19:54,2.55472508763355e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.69545435890644,NA,2.53353802615509e-07,81,NA,NA,0,TRUE,TRUE,0.299999999999955,31.7304180636203,NA,0,14.1175125792932,NA,"CORP","FOF",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:19:56,2.53353802615509e-07,-6.54100101423239,300.263066010069,141.242070205756,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.63949853414672,NA,2.32769111659244e-07,79,NA,NA,0,TRUE,TRUE,0.329999999999927,53.7269098514526,NA,0,26.9592022487826,NA,"HY","FOF",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:19:58,2.32769111659244e-07,NA,NA,NA,-5.3943997702258,610.428197541567,294.004598478657,NA,NA,NA
"Nelder-Mead33",1.55499533640053,NA,2.30530927502238e-07,63,NA,NA,0,TRUE,TRUE,0.230000000000018,45.5745662270725,NA,0,24.4922356919283,NA,"LIQ","FOF",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:00,2.30530927502238e-07,NA,NA,NA,NA,NA,NA,-2.42236637009486,224.532513505244,125.419375392793
"Nelder-Mead7",0.502807699126331,0.465762902997699,2.73522167732136e-07,59,NA,NA,0,TRUE,TRUE,0.340000000000032,8.87780535054207,126.054608918228,0,5.85878704110549,58.2521947137811,"TERM","INF",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:02,2.73522167732136e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.578480490215074,NA,2.76374655481708e-07,89,NA,NA,0,TRUE,TRUE,0.490000000000009,4.17082975795481,NA,0,4.64200037234983,NA,"CORP","INF",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:04,2.76374655481708e-07,1.21718412972159,83.5611663980704,39.7814085952341,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.516822480389475,NA,2.63227985842802e-07,67,NA,NA,0,TRUE,TRUE,0.389999999999986,32.6867836059521,NA,0,35.9865511915662,NA,"HY","INF",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:05,2.63227985842802e-07,NA,NA,NA,2.32191516199839,165.42408675161,214.14268348507,NA,NA,NA
"Nelder-Mead34",0.583029201330373,NA,2.67387346391923e-07,63,NA,NA,0,TRUE,TRUE,0.290000000000077,7.03761524810732,NA,0,5.55295755162981,NA,"LIQ","INF",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:06,2.67387346391923e-07,NA,NA,NA,NA,NA,NA,0.807994077264289,16.8084645141335,28.1667015149923
"Nelder-Mead8",0.593705675026473,0.441271812246221,2.61947630196375e-07,67,NA,NA,0,TRUE,TRUE,0.549999999999955,10.4725172989815,29.9126211379671,0,5.4491708407261,18.093852457144,"TERM","MEZZ",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:08,2.61947630196375e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",0.663535095761888,NA,2.62319283317712e-07,89,NA,NA,0,TRUE,TRUE,1.06000000000006,2.16519780810179,NA,0,3.18032669449575,NA,"CORP","MEZZ",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:11,2.62319283317712e-07,1.05111519747217,80.0403936836106,32.9370958995761,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.690731655633865,NA,2.62358087023107e-07,85,NA,NA,0,TRUE,TRUE,0.720000000000027,18.719303933322,NA,0,7.9797055033218,NA,"HY","MEZZ",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:13,2.62358087023107e-07,NA,NA,NA,0.613818576675114,112.672457010413,79.2160242924347,NA,NA,NA
"Nelder-Mead35",0.592293566270382,NA,2.55471128494507e-07,57,NA,NA,0,TRUE,TRUE,0.310000000000059,6.31427656487786,NA,0,3.36011329774838,NA,"LIQ","MEZZ",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:15,2.55471128494507e-07,NA,NA,NA,NA,NA,NA,0.549619016442739,37.5690563043947,17.3060931453689
"Nelder-Mead9",0.476838018587618,-0.394590495145468,3.52987243814596e-07,63,NA,NA,0,TRUE,TRUE,0.330000000000041,56.2620577312344,726.959361048633,0,24.5859210294717,299.445020201895,"TERM","NATRES",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:18,3.52987243814596e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.361574378150914,NA,3.54450352516307e-07,63,NA,NA,0,TRUE,TRUE,0.469999999999914,80.2502307211312,NA,0,62.3805233663532,NA,"CORP","NATRES",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:21,3.54450352516307e-07,0.282671064119684,1018.3175031155,705.091257760781,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.415870927771523,NA,3.53040050857683e-07,99,NA,NA,0,TRUE,TRUE,0.590000000000032,4.42108494934261,NA,0,4.44709987374094,NA,"HY","NATRES",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:25,3.53040050857683e-07,NA,NA,NA,-0.985781393919042,85.6189382358138,42.3464011452328,NA,NA,NA
"Nelder-Mead36",0.323916375471161,NA,3.43376814991211e-07,75,NA,NA,0,TRUE,TRUE,0.629999999999995,4.59274543070278,NA,0,10.3591198696085,NA,"LIQ","NATRES",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:27,3.43376814991211e-07,NA,NA,NA,NA,NA,NA,0.90629615786238,11.5954845628909,9.73907709228817
"Nelder-Mead10",0.342616613464088,0.993977056855237,1.17532571651478e-07,69,NA,NA,0,TRUE,TRUE,0.209999999999923,8.5108471531202,37.5161271555009,0,10.0426335149417,24.6738822270532,"TERM","PD",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:28,1.17532571651478e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead17",0.423567460737587,NA,1.23775308938881e-07,89,NA,NA,0,TRUE,TRUE,0.290000000000077,4.5755700579247,NA,0,5.2455472322088,NA,"CORP","PD",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:29,1.23775308938881e-07,3.37575106669472,13.5462475382259,28.1706575074905,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",0.473293987663061,NA,1.21804541864047e-07,95,NA,NA,0,TRUE,TRUE,0.409999999999968,6.45412946941713,NA,0,8.33996629347196,NA,"HY","PD",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:30,1.21804541864047e-07,NA,NA,NA,2.56688089224852,55.2730566470341,46.5598570859449,NA,NA,NA
"Nelder-Mead37",0.540987671019775,NA,1.24743018384651e-07,61,NA,NA,0,TRUE,TRUE,0.330000000000041,2.95059088618343,NA,2.19613882634917e-10,3.69906545300457,NA,"LIQ","PD",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:31,1.24743018384651e-07,NA,NA,NA,NA,NA,NA,0.576054299930706,12.5928626239405,7.05681242800606
"Nelder-Mead18",1.8729960530045,-1.34239971528004,3.90278254660167e-06,67,NA,NA,0,TRUE,TRUE,0.529999999999973,39.0599266575483,100.042012239594,0,13.8077777814084,34.8064863867822,"TERM","PE",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:35,3.90278254660167e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead19",1.65535702757669,NA,4.00004083325087e-06,67,NA,NA,0,TRUE,TRUE,0.549999999999955,18.9972737260403,NA,0,6.97510178379179,NA,"CORP","PE",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:39,4.00004083325087e-06,-5.08226009910998,224.747755023647,79.963014810032,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",1.56624249371889,NA,3.95362892629616e-06,75,NA,NA,0,TRUE,TRUE,0.689999999999941,13.2261311228667,NA,0,5.14876999659444,NA,"HY","PE",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:43,3.95362892629616e-06,NA,NA,NA,-3.19625294593301,179.387194686863,66.4548905138731,NA,NA,NA
"Nelder-Mead38",1.48779360767944,NA,3.81109420958485e-06,63,NA,NA,0,TRUE,TRUE,0.560000000000059,3.92402667912124,NA,0,2.12590285814651,NA,"LIQ","PE",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:47,3.81109420958485e-06,NA,NA,NA,NA,NA,NA,-1.04484422068253,19.2549790707234,7.86678940413842
"Nelder-Mead20",1.81466875326847,-2.69993789959266,9.01582118011567e-07,69,NA,NA,0,TRUE,TRUE,0.519999999999982,41.4357405988769,16.8791590180046,0,15.2424942585547,6.86195456389982,"TERM","RE",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:50,9.01582118011567e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",1.72792713483048,NA,6.36705591821746e-07,87,NA,NA,0,TRUE,TRUE,0.559999999999945,0.000958489321272153,NA,0.984740203068504,0.000386590873331311,NA,"CORP","RE",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:54,6.36705591821746e-07,-14.247489325415,0.0122604042079579,0.00455881359924231,NA,NA,NA,NA,NA,NA
"Nelder-Mead29",1.36904839668413,NA,7.06304564778422e-07,71,NA,NA,0,TRUE,TRUE,0.549999999999955,1494.06311366698,NA,0,633.457629150253,NA,"HY","RE",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:20:57,7.06304564778422e-07,NA,NA,NA,-8.60264504842047,7838.01284257422,3326.39931940938,NA,NA,NA
"Nelder-Mead39",1.02745188974967,NA,8.70021253852907e-07,65,NA,NA,0,TRUE,TRUE,0.450000000000045,11.5728951312455,NA,0,9.25638279693639,NA,"LIQ","RE",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:21:00,8.70021253852907e-07,NA,NA,NA,NA,NA,NA,-2.20446148846958,8.9192503767828,9.70736449776316
"Nelder-Mead30",2.20514602741301,-1.23775227926884,1.83409822041377e-07,65,NA,NA,0,TRUE,TRUE,0.25,129.464754119775,343.97514416429,0,53.5072530372909,143.396920175175,"TERM","SEC",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:21:03,1.83409822041377e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.74626584999486,NA,1.9405562511997e-07,113,NA,NA,0,TRUE,TRUE,0.389999999999986,23.7172115887556,NA,0,9.21671793398352,NA,"CORP","SEC",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:21:05,1.9405562511997e-07,-0.749150504450728,818.354310617814,311.16315141157,NA,NA,NA,NA,NA,NA
"Nelder-Mead210",1.80718079880925,NA,1.91291241047636e-07,69,NA,NA,0,TRUE,TRUE,0.360000000000014,1.17162189341056,NA,0,2.25538924350339,NA,"HY","SEC",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:21:08,1.91291241047636e-07,NA,NA,NA,-1.75999376517715,101.364906649691,39.4152226605484,NA,NA,NA
"Nelder-Mead310",1.7458438648493,NA,1.93283751313629e-07,55,NA,NA,0,TRUE,TRUE,0.279999999999973,1.26888266662244,NA,0,2.9050434765511,NA,"LIQ","SEC",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:21:09,1.93283751313629e-07,NA,NA,NA,NA,NA,NA,-0.364831421535928,41.961735488028,21.4495433651939
"Nelder-Mead40",2.9834814286283,-3.33210428128828,2.15214853292335e-06,63,NA,NA,0,TRUE,TRUE,0.470000000000027,66.7553223597074,145.356822741615,0,24.1345949882547,51.0287352885281,"TERM","VC",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:21:12,2.15214853292335e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead112",2.46048912101174,NA,2.33542510477291e-06,85,NA,NA,0,TRUE,TRUE,0.689999999999941,119.355468221926,NA,0,42.4246998176571,NA,"CORP","VC",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:21:16,2.33542510477291e-06,-16.0533761141264,1849.71047257653,654.298630508449,NA,NA,NA,NA,NA,NA
"Nelder-Mead211",2.14783806319704,NA,2.30264846311652e-06,85,NA,NA,0,TRUE,TRUE,0.809999999999945,345.61312201034,NA,0,125.064976384975,NA,"HY","VC",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:21:21,2.30264846311652e-06,NA,NA,NA,-9.65519799964665,3596.72770877602,1306.38714667844,NA,NA,NA
"Nelder-Mead311",1.84965722489721,NA,1.79923202868428e-06,71,NA,NA,0,TRUE,TRUE,0.620000000000005,3.86466415184614,NA,0,2.10186915292698,NA,"LIQ","VC",210,0,12,"ALL","EW_VYP","L2_Lasso","linear",2023-06-28 13:21:24,1.79923202868428e-06,NA,NA,NA,NA,NA,NA,-2.5470798211339,10.9406915865652,4.58680130511146
