"","MKT","TERM","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.TERM","Wald.p.value.MKT_1","SE.MKT.indep","SE.TERM.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","CORP","SE.CORP","SE.CORP.indep","HY","SE.HY","SE.HY.indep","LIQ","SE.LIQ","SE.LIQ.indep"
"Nelder-Mead22",0.622775047746325,NA,1.37134052581065e-06,133,NA,NA,0,TRUE,TRUE,0.590000000000003,0.000185650170259714,NA,0.99999992106766,0.000136361858760557,NA,"HY","DD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:56:50,1.37134052581065e-06,NA,NA,NA,1.85189461179478,0.000250829268485474,0.000126435677903675,NA,NA,NA
"Nelder-Mead32",0.59595210513355,NA,1.10073842485817e-06,171,NA,NA,0,TRUE,TRUE,0.759999999999991,0.000217154611662821,NA,0.999999932066193,0.000148332082315308,NA,"LIQ","DD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:56:52,1.10073842485817e-06,NA,NA,NA,NA,NA,NA,1.23160332609718,0.000364400884260706,0.000146495149592236
"Nelder-Mead6",1.66294333472316,-1.29455156176599,5.40454389868538e-07,129,NA,NA,0,TRUE,TRUE,0.340000000000003,0.000138739309195825,0.000231076675562913,0.999999923819882,8.34119166906937e-05,0.000102258614378104,"TERM","FOF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:56:54,5.40454389868538e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.40632152647775,NA,5.1195756973941e-07,123,NA,NA,0,TRUE,TRUE,0.370000000000005,0.000100014899417899,NA,0.999998629880726,7.6877509839222e-05,NA,"CORP","FOF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:56:57,5.1195756973941e-07,-4.88042167004091,0.000331204899170146,0.00014284971548527,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",1.36166814924238,NA,5.06699469703622e-07,145,NA,NA,0,TRUE,TRUE,0.439999999999998,8.09811621912849e-05,NA,0.999999814104397,6.3247523301414e-05,NA,"HY","FOF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:56:59,5.06699469703622e-07,NA,NA,NA,-3.12787019590635,0.000185756270881279,8.44144656504675e-05,NA,NA,NA
"Nelder-Mead33",1.30627743291967,NA,5.17014040847431e-07,133,NA,NA,0,TRUE,TRUE,0.360000000000014,8.30750544518432e-05,NA,0.999999977584092,6.48906217100538e-05,NA,"LIQ","FOF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:01,5.17014040847431e-07,NA,NA,NA,NA,NA,NA,-1.29761307523298,0.000144132627755018,7.29621890708627e-05
"Nelder-Mead7",0.382324475562887,0.824086843595513,8.32250898129782e-07,109,NA,NA,0,TRUE,TRUE,0.310000000000002,7.06226150574592e-05,3.41504772415222e-05,0.99999999927069,5.01520878919992e-05,3.46700376179277e-05,"TERM","INF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:02,8.32250898129782e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.370045572987271,NA,8.21158136710695e-07,171,NA,NA,0,TRUE,TRUE,0.52000000000001,7.4934631795804e-05,NA,0.999999974855601,5.55884519063184e-05,NA,"CORP","INF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:04,8.21158136710695e-07,4.52151348132144,5.86692558699142e-05,3.79615221799498e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.455669795207629,NA,7.90810569342016e-07,137,NA,NA,0,TRUE,TRUE,0.5,7.0939561345455e-05,NA,0.999999992276958,5.38016228244649e-05,NA,"HY","INF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:05,7.90810569342016e-07,NA,NA,NA,2.40504266844189,6.0650165621359e-05,3.99674101425724e-05,NA,NA,NA
"Nelder-Mead34",0.516825769812369,NA,7.72075863833904e-07,151,NA,NA,0,TRUE,TRUE,0.460000000000008,3.80109041689084e-05,NA,0.999999997785176,5.42400097442989e-05,NA,"LIQ","INF",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:07,7.72075863833904e-07,NA,NA,NA,NA,NA,NA,1.08805797064819,6.85572028806857e-05,4.78520760004982e-05
"Nelder-Mead8",0.545683649993887,0.976339959389333,7.81711511928223e-07,155,NA,NA,0,TRUE,TRUE,0.75,3.77839096671291e-05,8.3589647414968e-05,0.999999997648391,5.14382641103537e-05,4.35371382572065e-05,"TERM","MEZZ",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:09,7.81711511928223e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",0.663672170534928,NA,7.65847297348598e-07,159,NA,NA,0,TRUE,TRUE,0.780000000000001,7.39981232953105e-05,NA,0.999999957048675,0.000103225704759994,NA,"CORP","MEZZ",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:11,7.65847297348598e-07,2.70736497385741,0.00011299272787707,7.38421609620482e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.748366051421151,NA,7.78745599686474e-07,173,NA,NA,0,TRUE,TRUE,0.900000000000006,3.63824112254158e-05,NA,0.99999999228546,5.63286389508811e-05,NA,"HY","MEZZ",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:14,7.78745599686474e-07,NA,NA,NA,1.47327774192556,8.74160587461786e-05,4.63352002907238e-05,NA,NA,NA
"Nelder-Mead35",0.672108151325081,NA,7.09412964585189e-07,121,NA,NA,0,TRUE,TRUE,0.510000000000019,6.01684302497328e-05,NA,0.999999991910605,0.000126355691915231,NA,"LIQ","MEZZ",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:16,7.09412964585189e-07,NA,NA,NA,NA,NA,NA,0.839422095635719,0.00016708235843886,9.39303891503911e-05
"Nelder-Mead9",0.419922208070595,-0.039026389259194,1.27233715200255e-06,77,NA,NA,0,TRUE,TRUE,0.239999999999981,0.000220231500477352,0.000434187179234208,0.999999993709404,0.000309365934063317,0.000233200713294413,"TERM","NATRES",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:18,1.27233715200255e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.220128211115134,NA,1.2595410441656e-06,153,NA,NA,0,TRUE,TRUE,0.54000000000002,0.000102946599768329,NA,0.999999999109955,7.14370201646984e-05,NA,"CORP","NATRES",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:20,1.2595410441656e-06,1.28124854441728,5.6540675489994e-05,4.22169800185757e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.24444251023262,NA,1.26588109764555e-06,245,NA,NA,0,TRUE,TRUE,0.909999999999997,7.37139380992665e-05,NA,0.999999997790472,7.49603818238846e-05,NA,"HY","NATRES",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:22,1.26588109764555e-06,NA,NA,NA,0.867068903319769,9.0287144553771e-05,6.86140584242386e-05,NA,NA,NA
"Nelder-Mead36",0.29714861477362,NA,1.18457420072024e-06,117,NA,NA,0,TRUE,TRUE,0.489999999999981,2.69582418041887e-05,NA,0.999999996047564,7.45359111597789e-05,NA,"LIQ","NATRES",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:24,1.18457420072024e-06,NA,NA,NA,NA,NA,NA,1.39315928274728,6.59250409343639e-05,9.47479940634897e-05
"Nelder-Mead10",0.522360634402463,0.559670513488012,2.570035467113e-07,165,NA,NA,0,TRUE,TRUE,0.310000000000002,6.40243657659233e-05,0.000116205160578868,0.999999999010917,0.00010401078817826,6.05784666629564e-05,"TERM","PD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:25,2.570035467113e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead17",0.52499913170752,NA,2.68305601916074e-07,155,NA,NA,0,TRUE,TRUE,0.409999999999997,6.35933509202526e-05,NA,0.999999862872761,8.15821355625926e-05,NA,"CORP","PD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:27,2.68305601916074e-07,4.22281807562303,0.000129550362504697,8.20731210394465e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",0.644764951322798,NA,2.53234735982069e-07,141,NA,NA,0,TRUE,TRUE,0.360000000000014,2.82380699175194e-05,NA,0.999999947045983,6.64901234985854e-05,NA,"HY","PD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:28,2.53234735982069e-07,NA,NA,NA,1.38586643470049,0.000240335964525744,9.90308935645488e-05,NA,NA,NA
"Nelder-Mead37",0.681925000819349,NA,2.58130751231468e-07,135,NA,NA,0,TRUE,TRUE,0.219999999999999,5.92170762754326e-05,NA,0.999999998984678,6.0272781402516e-05,NA,"LIQ","PD",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:29,2.58130751231468e-07,NA,NA,NA,NA,NA,NA,0.36781018580624,0.000100597467076177,5.53676944901972e-05
"Nelder-Mead18",2.03283793368747,-1.51369048231736,1.24898327281131e-05,143,NA,NA,0,TRUE,TRUE,0.789999999999992,0.000700421954842208,0.000751182228279116,0.999998271485716,0.000252748602988954,0.000257260937444624,"TERM","PE",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:33,1.24898327281131e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead19",1.70678518990107,NA,1.15177516400843e-05,111,NA,NA,0,TRUE,TRUE,0.480000000000018,0.000248435664993216,NA,0.999996983413624,0.000109919757154659,NA,"CORP","PE",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:36,1.15177516400843e-05,-5.57639109566705,0.000409289055848468,0.000143201836523997,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",1.61436701177669,NA,1.2097566109548e-05,125,NA,NA,0,TRUE,TRUE,0.580000000000013,0.000281111111266579,NA,0.999998962916674,0.000125695130053654,NA,"HY","PE",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:40,1.2097566109548e-05,NA,NA,NA,-3.39987689439575,0.000373253206277501,0.000135328563168888,NA,NA,NA
"Nelder-Mead38",1.52975070181639,NA,1.19401834837864e-05,95,NA,NA,0,TRUE,TRUE,0.510000000000019,0.000237473686293894,NA,0.999971988431976,0.000165795259117874,NA,"LIQ","PE",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:44,1.19401834837864e-05,NA,NA,NA,NA,NA,NA,-1.0574175469002,0.00698899540636006,0.00260496799617297
"Nelder-Mead20",2.1689476668017,-3.31332712217199,2.87056993870409e-06,153,NA,NA,0,TRUE,TRUE,0.659999999999997,0.000571729346003265,0.000595744862658697,0.999996510246535,0.000213431570993595,0.000217191370989501,"TERM","RE",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:48,2.87056993870409e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",1.83669878908061,NA,1.85300675618061e-06,127,NA,NA,0,TRUE,TRUE,0.469999999999999,0.000384969721568493,NA,0.999968061383126,0.000143860679268518,NA,"CORP","RE",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:51,1.85300675618061e-06,-14.9301722478063,0.000513852101768546,0.000196328947608846,NA,NA,NA,NA,NA,NA
"Nelder-Mead29",1.45127260688534,NA,2.03931803703693e-06,167,NA,NA,0,TRUE,TRUE,0.819999999999993,0.000244168655235135,NA,0.999988530073388,0.000112428766966729,NA,"HY","RE",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:55,2.03931803703693e-06,NA,NA,NA,-9.96283711967332,0.000469813118026079,0.000188409641860579,NA,NA,NA
"Nelder-Mead39",1.07649995967267,NA,2.69444402088055e-06,141,NA,NA,0,TRUE,TRUE,0.480000000000018,0.000196363970518361,NA,0.999999604540725,0.000168322847286045,NA,"LIQ","RE",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:57:59,2.69444402088055e-06,NA,NA,NA,NA,NA,NA,-2.32349244225552,0.000376532225051843,0.000181030283812615
"Nelder-Mead30",1.7787336417117,-0.815568970893618,5.09452640676499e-07,139,NA,NA,0,TRUE,TRUE,0.400000000000006,0.00021028286542831,0.000325169349172497,0.999999911365691,0.000216223860097031,0.000134179218131674,"TERM","SEC",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:58:01,5.09452640676499e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.51597837808653,NA,5.37679683943241e-07,157,NA,NA,0,TRUE,TRUE,0.5,0.000132074690103617,NA,0.999999719805062,0.000180044099483767,NA,"CORP","SEC",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:58:04,5.37679683943241e-07,-2.18878765314164,0.00031644121631582,0.000132206777389066,NA,NA,NA,NA,NA,NA
"Nelder-Mead210",1.51196223804814,NA,5.289537497937e-07,143,NA,NA,0,TRUE,TRUE,0.299999999999983,0.000130381839655184,NA,0.99999993429088,0.000179728537867822,NA,"HY","SEC",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:58:06,5.289537497937e-07,NA,NA,NA,-1.47367932401866,0.000204949503157937,0.000106660049090175,NA,NA,NA
"Nelder-Mead310",1.42988281929057,NA,5.40825220875526e-07,129,NA,NA,0,TRUE,TRUE,0.330000000000013,0.000100974233290092,NA,0.99999999679504,0.000125351834093105,NA,"LIQ","SEC",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:58:07,5.40825220875526e-07,NA,NA,NA,NA,NA,NA,-0.139541500569088,0.000290999285465711,0.000152466386258889
"Nelder-Mead40",3.31288995266136,-3.62865998000008,7.66010958271784e-06,163,NA,NA,0,TRUE,TRUE,0.669999999999987,0.00176188038487936,0.00133637118188014,0.999960565701674,0.000743431609417061,0.000467761196877024,"TERM","VC",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:58:12,7.66010958271784e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead112",2.66209062535564,NA,7.76574600142134e-06,147,NA,NA,0,TRUE,TRUE,0.819999999999993,0.000342209661634995,NA,0.99937463643534,0.00014218328504087,NA,"CORP","VC",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:58:16,7.76574600142134e-06,-20.1083987419497,0.00173213522052453,0.000623658088677394,NA,NA,NA,NA,NA,NA
"Nelder-Mead211",2.19258530907652,NA,7.65932248266057e-06,151,NA,NA,0,TRUE,TRUE,0.889999999999986,0.000400872835913264,NA,0.99997400386367,0.000182674938944898,NA,"HY","VC",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:58:20,7.65932248266057e-06,NA,NA,NA,-9.97079301748023,0.000676276419966991,0.000241494377686263,NA,NA,NA
"Nelder-Mead311",1.91303277001697,NA,5.9351645935505e-06,121,NA,NA,0,TRUE,TRUE,0.669999999999987,0.000361623604590205,NA,0.999998859998865,0.000216333838091542,NA,"LIQ","VC",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:58:24,5.9351645935505e-06,NA,NA,NA,NA,NA,NA,-2.46836778170421,0.000483368487079307,0.000203882343759989
