"","MKT","TERM","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.TERM","Wald.p.value.MKT_1","SE.MKT.indep","SE.TERM.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","CORP","SE.CORP","SE.CORP.indep","HY","SE.HY","SE.HY.indep","LIQ","SE.LIQ","SE.LIQ.indep"
"Nelder-Mead15",0.663671525939135,NA,8.06392936183341e-07,137,NA,NA,0,TRUE,TRUE,0.71999999999997,7.39644325299746e-05,NA,0.999999957526972,0.00010312893034403,NA,"CORP","MEZZ",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:59:25,8.06392936183341e-07,2.70736763371592,0.000112390465913511,7.3416272864979e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.748365706063329,NA,8.25189087221502e-07,161,NA,NA,0,TRUE,TRUE,0.870000000000005,3.6455144115333e-05,NA,0.99999999162319,5.67491375252199e-05,NA,"HY","MEZZ",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:59:28,8.25189087221502e-07,NA,NA,NA,1.47327617993528,9.09291219308144e-05,4.83160742018285e-05,NA,NA,NA
"Nelder-Mead35",0.672107707562348,NA,7.51830661450841e-07,129,NA,NA,0,TRUE,TRUE,0.629999999999995,6.0172071626885e-05,NA,0.999999991868382,0.000126525795397409,NA,"LIQ","MEZZ",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:59:30,7.51830661450841e-07,NA,NA,NA,NA,NA,NA,0.839422888482787,0.000167456914340815,9.41854053068445e-05
"Nelder-Mead9",0.340204551771539,0.111731837434433,1.27860950340715e-06,69,NA,NA,0,TRUE,TRUE,0.330000000000041,0.000148140082091946,0.000387407588291585,0.999999990997,0.000298079663848846,0.000216649048499578,"TERM","NATRES",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:59:33,1.27860950340715e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.220128994316869,NA,1.26401791892936e-06,157,NA,NA,0,TRUE,TRUE,0.590000000000032,0.000103005116780711,NA,0.999999999103704,7.14860297579566e-05,NA,"CORP","NATRES",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:59:35,1.26401791892936e-06,1.28123933392467,5.72316104227583e-05,4.27505856192275e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",0.244436963459364,NA,1.27054200381851e-06,119,NA,NA,0,TRUE,TRUE,0.520000000000039,7.10865717063816e-05,NA,0.999999998083821,7.21632141124404e-05,NA,"HY","NATRES",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:59:36,1.27054200381851e-06,NA,NA,NA,0.867104909008435,8.51235564116888e-05,6.38183369839604e-05,NA,NA,NA
"Nelder-Mead36",0.297148336761349,NA,1.192357515907e-06,119,NA,NA,0,TRUE,TRUE,0.510000000000048,2.69049689555678e-05,NA,0.99999999624447,7.4350541833208e-05,NA,"LIQ","NATRES",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:59:38,1.192357515907e-06,NA,NA,NA,NA,NA,NA,1.39315866720754,6.43061358799444e-05,9.24112708977996e-05
"Nelder-Mead10",0.52236056737435,0.559670967343407,2.58060490889549e-07,151,NA,NA,0,TRUE,TRUE,0.54000000000002,6.40130963500396e-05,0.000116061520506294,0.999999999014437,0.000103952359292399,6.04876272861386e-05,"TERM","PD",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:59:40,2.58060490889549e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead17",0.524995185245379,NA,2.69555584970721e-07,163,NA,NA,0,TRUE,TRUE,0.449999999999989,6.32712487374716e-05,NA,0.999999884179709,8.09518418900558e-05,NA,"CORP","PD",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:59:41,2.69555584970721e-07,4.22293436833987,0.000119487307924548,7.55432891612278e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",0.646038200727638,NA,2.54252385733374e-07,103,NA,NA,0,TRUE,TRUE,0.220000000000027,3.45343733892909e-05,NA,0.999999900837124,8.04485804154437e-05,NA,"HY","PD",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:59:42,2.54252385733374e-07,NA,NA,NA,1.32673358255574,0.000342800635846685,0.000138292793351809,NA,NA,NA
"Nelder-Mead37",0.681925079185905,NA,2.59520755466892e-07,153,NA,NA,0,TRUE,TRUE,0.399999999999977,5.9183491573259e-05,NA,0.999999998996088,6.02401548669829e-05,NA,"LIQ","PD",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:59:43,2.59520755466892e-07,NA,NA,NA,NA,NA,NA,0.367810154936043,9.9885464058259e-05,5.49734923580483e-05
"Nelder-Mead18",2.00458467078094,-1.49036965055757,1.35468151466259e-05,107,NA,NA,0,TRUE,TRUE,0.639999999999986,0.00170861242218609,0.00121624087685686,0.999993778570561,0.000619294828026056,0.000420247795355998,"TERM","PE",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:59:47,1.35468151466259e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead19",1.70678477980076,NA,1.27318194859295e-05,119,NA,NA,0,TRUE,TRUE,0.620000000000005,0.000248298466944061,NA,0.999997001333337,0.000109867412827575,NA,"CORP","PE",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:59:50,1.27318194859295e-05,-5.57638825925487,0.000407996410736295,0.000142748093307479,NA,NA,NA,NA,NA,NA
"Nelder-Mead28",1.61436693254687,NA,1.32832697830611e-05,135,NA,NA,0,TRUE,TRUE,0.639999999999986,0.000281186043634164,NA,0.99999896067304,0.00012572506453154,NA,"HY","PE",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:59:54,1.32832697830611e-05,NA,NA,NA,-3.39987644701392,0.000373697705903275,0.000135490643212546,NA,NA,NA
"Nelder-Mead38",1.5301747792133,NA,1.30918472290982e-05,97,NA,NA,0,TRUE,FALSE,0.430000000000007,0.000235495527556349,NA,0.999970998368961,0.000165510641710282,NA,"LIQ","PE",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 12:59:58,1.30918472290982e-05,NA,NA,NA,NA,NA,NA,-1.03647706818015,0.00725794521075144,0.0027070727667419
"Nelder-Mead20",2.16894833421193,-3.31332766569358,2.8962736264577e-06,173,NA,NA,0,TRUE,TRUE,0.779999999999973,0.000568068613429793,0.000589622963265382,0.999996574835943,0.00021208423608426,0.00021495833780138,"TERM","RE",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 13:00:02,2.8962736264577e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",1.83669859921351,NA,1.90403462052136e-06,163,NA,NA,0,TRUE,TRUE,0.810000000000002,0.000384413542946024,NA,0.999968599204323,0.000143655299316386,NA,"CORP","RE",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 13:00:06,1.90403462052136e-06,-14.9301720569489,0.000509356917165405,0.000194616025218446,NA,NA,NA,NA,NA,NA
"Nelder-Mead29",1.45127394171975,NA,2.06545181074126e-06,165,NA,NA,0,TRUE,TRUE,0.810000000000002,0.000232378324362459,NA,0.999994066603735,0.000107575433397979,NA,"HY","RE",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 13:00:09,2.06545181074126e-06,NA,NA,NA,-9.96287431140308,0.000335371112147418,0.00013445405642803,NA,NA,NA
"Nelder-Mead39",1.07673528327832,NA,2.72566186113563e-06,105,NA,NA,0,TRUE,FALSE,0.449999999999989,0.000332854999744739,NA,0.998572524045183,0.00028266292353103,NA,"LIQ","RE",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 13:00:12,2.72566186113563e-06,NA,NA,NA,NA,NA,NA,-2.36050986340245,0.0226336553640065,0.0101017414387296
"Nelder-Mead30",1.77873253378473,-0.8155673729345,5.13905278094305e-07,117,NA,NA,0,TRUE,TRUE,0.319999999999993,0.000210309374293254,0.000325213931895388,0.999999911341984,0.000216244168032858,0.000134199708390321,"TERM","SEC",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 13:00:14,5.13905278094305e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead111",1.51597547478888,NA,5.41048067279514e-07,131,NA,NA,0,TRUE,TRUE,0.420000000000016,0.000144312354878745,NA,0.999999430662682,0.000188963056330732,NA,"CORP","SEC",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 13:00:16,5.41048067279514e-07,-2.18874501051445,0.000458944441064998,0.000193606438493266,NA,NA,NA,NA,NA,NA
"Nelder-Mead210",1.51196162972475,NA,5.33175431258138e-07,139,NA,NA,0,TRUE,TRUE,0.299999999999955,0.000132730842748678,NA,0.999999926616235,0.000182070833176632,NA,"HY","SEC",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 13:00:19,5.33175431258138e-07,NA,NA,NA,-1.47368198391601,0.000218114904092934,0.000113993825737078,NA,NA,NA
"Nelder-Mead310",1.42988231300295,NA,5.44109566108866e-07,139,NA,NA,0,TRUE,TRUE,0.360000000000014,0.000100115822526478,NA,0.999999996930403,0.000124702379846213,NA,"LIQ","SEC",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 13:00:20,5.44109566108866e-07,NA,NA,NA,NA,NA,NA,-0.139536730974831,0.000281095318547541,0.000147255372254432
"Nelder-Mead40",3.31289164377008,-3.62866090809694,7.92288463296163e-06,135,NA,NA,0,TRUE,TRUE,0.769999999999982,0.0017770205339086,0.00134573205656365,0.999959951201719,0.000749623764141181,0.000471156786001315,"TERM","VC",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 13:00:24,7.92288463296163e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead112",2.66208117071949,NA,8.33391592245907e-06,167,NA,NA,0,TRUE,TRUE,0.860000000000014,0.000507331829399434,NA,0.993868106404622,0.000198090124020442,NA,"CORP","VC",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 13:00:29,8.33391592245907e-06,-20.1082239824037,0.00547486238769003,0.00197144645882619,NA,NA,NA,NA,NA,NA
"Nelder-Mead211",2.19258519185193,NA,8.10577712934714e-06,157,NA,NA,0,TRUE,TRUE,0.71999999999997,0.000400331016136097,NA,0.99997427966474,0.000182462756026458,NA,"HY","VC",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 13:00:33,8.10577712934714e-06,NA,NA,NA,-9.9707921032296,0.000672494890588015,0.000240137370672922,NA,NA,NA
"Nelder-Mead311",1.91303257996237,NA,6.29040851141842e-06,133,NA,NA,0,TRUE,TRUE,0.639999999999986,0.00036171838054632,NA,0.99999886013115,0.000216396318640947,NA,"LIQ","VC",210,0,12,"ALL","EW_VYP","L1_Ridge","linear",2023-06-28 13:00:37,6.29040851141842e-06,NA,NA,NA,NA,NA,NA,-2.46836777661442,0.000483298673838454,0.000203855993230692
