"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead52",0.465100288889918,3667.97956426377,99,NA,NA,0,FALSE,TRUE,0.713,11.9501360922213,1.32637789640455e-09,5.17720247188392,"Alpha","PD",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-07-04 12:22:05,12785.0168421022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00317067774851857,0.555642209920618,0.224779351348047
"Nelder-Mead8",0.5833984375,16824.4073075308,26,NA,NA,0,TRUE,TRUE,0.148000000000001,3.80812687291761,0.112632368333507,4.03765334905993,"MKT","RE",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-07-04 12:22:06,2360.30313210328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",0.842572919477682,12966.7966059398,75,NA,NA,0,TRUE,TRUE,0.427,5.40034478596062,0,4.92731599028835,"ME","RE",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-07-04 12:22:08,18105.9783323668,-1.84601819700285,5.52419790379583,3.28699090771551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.926433350451679,12098.6878401093,79,NA,NA,0,TRUE,TRUE,0.456,7.91367948289463,0,6.49569358043204,"IA","RE",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-07-04 12:22:10,36792.1034147835,NA,NA,NA,-2.38264028047828,7.17575900193624,3.97548459023121,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.17893575808847,7872.9120365525,89,NA,NA,0,TRUE,TRUE,0.366,1.51455631589391,0.000613187465755116,1.7876168953822,"ROE","RE",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-07-04 12:22:11,112928.788872695,NA,NA,NA,NA,NA,NA,4.44630242114525,1.030535991758,1.31077785343169,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.835667689763613,16546.19410063,57,NA,NA,0,TRUE,TRUE,0.232999999999999,10.423087656583,1.33859825446336e-08,6.00705857568839,"EG","RE",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-07-04 12:22:13,11051.0698506015,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.622515353681956,12.363605342124,9.16355616987154,NA,NA,NA
"Nelder-Mead53",1.75024205547935,14416.578201307,159,NA,NA,0,FALSE,TRUE,0.652000000000001,66.1997422676772,0,28.9951865427523,"Alpha","RE",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-07-04 12:22:14,11621.4399278621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00919088887303578,0.320421541856627,0.138907351254131
"Nelder-Mead9",0.243164062499999,5239.13354866774,28,NA,NA,0,TRUE,TRUE,0.173,1.36917684364545,0.300089145163626,3.01331215834863,"MKT","NATRES",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-07-04 12:22:07,19193.0896221489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.29891144379016,4085.38633974649,67,NA,NA,0,TRUE,TRUE,0.358000000000001,7.69126817925351,0,17.8976757077158,"ME","NATRES",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-07-04 12:22:08,30810.2127960378,1.61576221834377,15.5527059497611,36.0324488578186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.289707917150678,4879.75796307448,61,NA,NA,0,TRUE,TRUE,0.360000000000001,1.13724672079644,0,2.66213221336273,"IA","NATRES",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-07-04 12:22:09,18165.662428796,NA,NA,NA,1.21407804054947,7.93665034763679,7.25196625810932,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",0.167299167019518,5219.09810338507,69,NA,NA,0,TRUE,TRUE,0.352,1.69674855202472,0.785433133610479,3.15424697944714,"ROE","NATRES",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-07-04 12:22:11,17624.0846170366,NA,NA,NA,NA,NA,NA,0.336895316459959,3.83338988245837,3.35986161870087,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",-0.0662084541494561,5056.26344109923,63,NA,NA,0,TRUE,TRUE,0.231,5.13121260146214,6.72351063712995e-13,3.31506380370916,"EG","NATRES",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-07-04 12:22:12,14078.8723021112,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.84949734075035,2.96289109542765,2.2317852615703,NA,NA,NA
"Nelder-Mead54",-0.344985401128323,5098.42332715647,73,NA,NA,0,FALSE,TRUE,0.267000000000003,5.34370949889453,6.09889916347583e-12,2.46172325475517,"Alpha","NATRES",180,0,12,"1991","EW_VYP","L2_Lasso","linear",2020-07-04 12:22:14,24229.7761808697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00571533038043219,0.137163716344287,0.0792319331767385
