"X","Type","max.month","MKT","SE.MKT","SE.MKT.indep","Factor","Coef","SE.Coef","SE.Coef.indep","t.MKT","t.Coef","sig","t.MKT.indep","t.Coef.indep","sig.indep","source","weighting","method","validation.error"
116,"BO",360,0.785212313444655,0.566954079779563,NA,"EG",-0.069162081707823,0.479312765712673,NA,1.38496633404588,-0.144294261816683,FALSE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",1366.03967968179
220,"BO",360,0.715136851566404,0.495933641456454,NA,"IA",0.0722843479884084,0.900629075608461,NA,1.44200109003736,0.0802598427544362,FALSE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",1468.376485927
324,"BO",360,0.691415416947627,0.265799998423794,NA,"ME",1.25343297301359,0.609619438983773,NA,2.60126193020223,2.05609088696884,TRUE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",929.265910317862
428,"BO",360,0.6486328125,0.250400984575085,NA,"MKT",0.6486328125,0.250400984575085,NA,2.59037644600595,2.59037644600595,TRUE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",886.570382831724
532,"BO",360,0.82485252033428,0.475031880953147,NA,"ROE",-0.0944970720232361,0.681062555826529,NA,1.73641507740327,-0.138749474941484,FALSE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",1683.53611078164
13,"BO",60,0.358735375006058,0.695332058887176,NA,"Alpha",0.00542971787610203,0.00467167813366972,NA,0.51591950985287,1.16226283591093,FALSE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",497.820425835765
117,"BO",60,1.09175911797039,0.275499698202875,NA,"EG",0.137064766386288,0.420467418312109,NA,3.96283235550563,0.325981896377394,FALSE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",458.427836953207
221,"BO",60,1.16731514557965,0.279715571710168,NA,"IA",0.104820826035371,0.804783194862466,NA,4.17322188551298,0.130247284864446,FALSE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",518.205095795104
325,"BO",60,1.10882708215131,0.20448189362377,NA,"ME",1.82024764834935,0.498328481159464,NA,5.4226174381555,3.65270643193857,TRUE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",319.930513668946
429,"BO",60,1.1501953125,0.199051816439314,NA,"MKT",1.1501953125,0.199051816439314,NA,5.77837134608952,5.77837134608952,TRUE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",343.724916315334
533,"BO",60,1.151805194886,0.226878568815257,NA,"ROE",0.169865146227618,0.764188909783378,NA,5.07674744644524,0.222281616564901,FALSE,NA,NA,NA,"FW Cross-Validation","FW","Cross-Validation",487.742429329829
