"Date","CF","NAV","CON","DIS","type","Vintage","Fund.ID"
2019-03-31,-0.130142857616745,0.125853864218795,-0.131201715,0.001058857383255,"FOF",2019,"2019_FOF"
2019-06-30,-0.0837914697507025,0.14940479701504,-0.08379146975,-7.02500074112322e-13,"FOF",2019,"2019_FOF"
2019-09-30,-0.0475577261777883,0.17282203893339,-0.0655577265,3.22211666692359e-10,"FOF",2019,"2019_FOF"
2019-12-31,0.02263431599276,0.169613190461659,-0.0434235094285714,-4.60232857117912e-10,"FOF",2019,"2019_FOF"
2020-03-31,-0.01963696622,0.139963388864472,-0.0204702995,0.00083333328,"FOF",2019,"2019_FOF"
2020-06-30,-0.03652325758,0.177762788623088,-0.0365232575,-8.00000000405513e-11,"FOF",2019,"2019_FOF"
2020-09-30,-0.017322751252655,0.211817483159852,-0.0173227513333333,8.06783333246131e-11,"FOF",2019,"2019_FOF"
2020-12-31,-0.057964496614254,0.322586353218172,-0.0583967962,0.000432299585746,"FOF",2019,"2019_FOF"
2021-03-31,0.02567396967401,0.411634784754132,-0.0521893466,0.002942681495878,"FOF",2019,"2019_FOF"
2021-06-30,0.038570391182,0.49669147620454,-0.0859248086,0.01602459974,"FOF",2019,"2019_FOF"
2021-09-30,0.571104437294657,0.590438168281027,-0.04000231,0.02066857901363,"FOF",2019,"2019_FOF"
2021-12-31,0.564,0.814,-0.25,0,"FOF",2019,"2019_FOF"
2020-06-30,-0.02,0.0191671282,-0.02,0,"FOF",2020,"2020_FOF"
2020-09-30,-0.015,0.02003133615,-0.015,0,"FOF",2020,"2020_FOF"
2020-12-31,-0.10556666675,0.122096126730372,-0.10556666675,0,"FOF",2020,"2020_FOF"
2021-03-31,-0.0062,0.045090500025,-0.0062,0,"FOF",2020,"2020_FOF"
2021-06-30,0.05746666675,0.170582745042425,-0.02878333325,0,"FOF",2020,"2020_FOF"
2021-09-30,0.125855993333333,0.231889326666667,-0.106033333333333,0,"FOF",2020,"2020_FOF"
2021-03-31,-0.09672,0.116717510944,-0.09672,0,"FOF",2021,"2021_FOF"
2021-06-30,-0.0404755080455333,0.1977490489533,-0.0798498906666667,0.00168399413520667,"FOF",2021,"2021_FOF"
2021-09-30,0.0343079061428571,0.204558428571429,-0.0591858081428571,0.00428585714285714,"FOF",2021,"2021_FOF"
2021-12-31,0.220561375,0.321811375,-0.10125,0,"FOF",2021,"2021_FOF"
1993-12-31,-1,1,-1,0,"SEC",1993,"1993_SEC"
1994-03-31,0,1,0,0,"SEC",1993,"1993_SEC"
1994-06-30,0.08841231,0.911587692,0,0.08841231,"SEC",1993,"1993_SEC"
1994-09-30,0,0.911587692,0,0,"SEC",1993,"1993_SEC"
1994-12-31,-0.0464648699999999,1.028333332,0,-0.04646487,"SEC",1993,"1993_SEC"
1995-03-31,0,1.028333332,0,0,"SEC",1993,"1993_SEC"
1995-06-30,0,1.028333332,0,0,"SEC",1993,"1993_SEC"
1995-09-30,0.12455678,0.901301877,0,0.12455678,"SEC",1993,"1993_SEC"
1995-12-31,0.14741972,1.09629953,0,0.14741972,"SEC",1993,"1993_SEC"
1996-03-31,-0.0207510300000001,1.059014107,0,-0.02075103,"SEC",1993,"1993_SEC"
1996-06-30,-0.0705337899999999,1.044816038,0,-0.07053379,"SEC",1993,"1993_SEC"
1996-09-30,0.05008815,0.994727884,0,0.05008815,"SEC",1993,"1993_SEC"
1996-12-31,0.08634182,0.978757576,0,0.08634182,"SEC",1993,"1993_SEC"
1997-03-31,0.0785124,0.900245178,0,0.0785124,"SEC",1993,"1993_SEC"
1997-06-30,0.02203856,0.878206611,0,0.02203856,"SEC",1993,"1993_SEC"
1997-09-30,0.48686003,0.448454545,0,0.48686003,"SEC",1993,"1993_SEC"
1997-12-31,0.15977961,0.375152127,0,0.15977961,"SEC",1993,"1993_SEC"
1998-03-31,0,0.375152127,0,0,"SEC",1993,"1993_SEC"
1998-06-30,-0.05326677,0.399603453,0,-0.0532667700000001,"SEC",1993,"1993_SEC"
1998-09-30,0.11398384,0.263155296,0,0.11398384,"SEC",1993,"1993_SEC"
1998-12-31,0.03051675,0.435801573,0,0.03051675,"SEC",1993,"1993_SEC"
