"Date","CF","NAV","CON","DIS","type","Vintage","Fund.ID"
2017-12-31,42.6705368114211,303.434461629963,-3.8895040227143,41.7955008388157,"PD",2010,"2010_PD"
2018-03-31,21.358450602475,320.859418367906,-1.92246652953846,23.2809171320135,"PD",2010,"2010_PD"
2018-06-30,61.3253077518398,306.269899859946,-2.99971560333335,64.3250233551732,"PD",2010,"2010_PD"
2018-09-30,18.5337360817841,273.561686608056,-0.718955600625001,19.2526916824091,"PD",2010,"2010_PD"
2018-12-31,44.1079463895505,227.21222199027,-0.213307005333338,44.3212533948838,"PD",2010,"2010_PD"
2019-03-31,4.98998722028317,235.168343628334,-0.309953011666655,5.29994023194986,"PD",2010,"2010_PD"
2019-06-30,21.5191852159514,211.993710432637,-2.17750792616666,23.696693142118,"PD",2010,"2010_PD"
2019-09-30,19.2407571086289,189.164405994123,-0.764971451999983,20.0057285606288,"PD",2010,"2010_PD"
2019-12-31,14.8354536629938,170.395450778464,-0.750939389500017,15.5863930524938,"PD",2010,"2010_PD"
2020-03-31,15.2175849454106,145.125616393639,-0.137332028666656,15.3549169740772,"PD",2010,"2010_PD"
2020-06-30,11.9140925674713,126.220968701657,-0.107818324615387,12.0219108920867,"PD",2010,"2010_PD"
2020-09-30,3.58797749644281,125.413357210369,-0.262360747090921,3.85033824353371,"PD",2010,"2010_PD"
2020-12-31,23.3577807112623,127.09625284314,-1.69637349126922,12.9334760467391,"PD",2010,"2010_PD"
2021-03-31,83.5842686137322,129.260323800364,-0.023939929045459,9.76090394014466,"PD",2010,"2010_PD"
2021-06-30,22.736818847835,120.767680335123,0,4.40715951912463,"PD",2010,"2010_PD"
2021-09-30,173.254879862224,172.12899209118,0,1.12588777104388,"PD",2010,"2010_PD"
2011-03-31,-177.714249964184,176.290416953765,-202.492834746667,24.7785847824827,"PD",2011,"2011_PD"
2011-06-30,-45.0355802273968,154.76529625895,-45.471356,0.435775772603201,"PD",2011,"2011_PD"
2011-09-30,-110.750687459663,175.656765222311,-112.0611728337,1.31048537403676,"PD",2011,"2011_PD"
2011-12-31,-160.395032752514,256.199688118111,-176.670167378347,14.6530917574622,"PD",2011,"2011_PD"
2012-03-31,-32.5076788078739,334.502104879825,-66.3860235147882,10.9956441704403,"PD",2011,"2011_PD"
2012-06-30,-56.0040098071973,438.295014794327,-61.8172099481143,5.81320014091699,"PD",2011,"2011_PD"
2012-09-30,-18.2804680870699,516.6256823186,-59.3713209063571,5.56685283339728,"PD",2011,"2011_PD"
2012-12-31,-55.9248380701274,574.133098518781,-119.346748070913,26.7344154478737,"PD",2011,"2011_PD"
2013-03-31,-38.8475467210861,637.379383301252,-49.8756522826667,11.0281055615806,"PD",2011,"2011_PD"
2013-06-30,-30.0441154003332,703.441866007178,-69.0750248967857,32.505480925024,"PD",2011,"2011_PD"
2013-09-30,-57.2365522083867,828.22316979099,-72.4218579771428,15.1853057687562,"PD",2011,"2011_PD"
2013-12-31,6.5974620279584,848.879436152362,-18.7998315617857,25.3972935897441,"PD",2011,"2011_PD"
2014-03-31,-48.7643665688047,942.560800620446,-67.0047391403571,18.2403725715525,"PD",2011,"2011_PD"
2014-06-30,-22.7203900403799,1007.28913030424,-56.6978501089286,33.9774600685487,"PD",2011,"2011_PD"
2014-09-30,-33.4385498862779,1045.25815905524,-74.5945632014286,41.1560133151507,"PD",2011,"2011_PD"
2014-12-31,22.4805213428936,1012.65559436685,-40.4219001642857,62.9024215071793,"PD",2011,"2011_PD"
2015-03-31,38.2841187888512,980.461821900272,-13.5240135625,51.8081323513512,"PD",2011,"2011_PD"
2015-06-30,43.4049321099944,1013.02572212196,-40.3048509784615,83.7097830884559,"PD",2011,"2011_PD"
2015-09-30,52.383931425724,944.293014410199,-15.1208595019231,67.5047909276471,"PD",2011,"2011_PD"
2015-12-31,-16.495698978268,910.634669190289,-84.2753332428571,67.7796342645891,"PD",2011,"2011_PD"
2016-03-31,72.787534166008,844.534380532262,-7.31927876535713,80.1068129313652,"PD",2011,"2011_PD"
2016-06-30,46.8649749593547,868.831082890178,-28.5282966615385,75.3932716208931,"PD",2011,"2011_PD"
2016-09-30,47.12404643143,790.747017745903,-4.82390884285714,51.9479552742871,"PD",2011,"2011_PD"
2016-12-31,75.0662788905311,730.778035427358,-3.40986860321429,78.4761474937454,"PD",2011,"2011_PD"
2017-03-31,28.6393815949635,724.182041925895,-19.48507746,48.1244590549636,"PD",2011,"2011_PD"
2017-06-30,40.419481547979,704.983142163255,-5.71700706428571,46.1364886122647,"PD",2011,"2011_PD"
2017-09-30,96.9713892047107,655.363803543264,-35.0248060384615,131.996195243172,"PD",2011,"2011_PD"
2017-12-31,81.1283992304488,575.19516486529,-2.39549645571429,83.5238956861631,"PD",2011,"2011_PD"
2018-03-31,27.1187763967214,563.695313638298,-2.88175966821428,30.0005360649357,"PD",2011,"2011_PD"
2018-06-30,25.1529670645151,553.136738335271,-7.20651325571427,32.3594803202294,"PD",2011,"2011_PD"
2018-09-30,55.952094771183,506.086916338554,3.5700326142857,52.3820621568972,"PD",2011,"2011_PD"
2018-12-31,44.4901713949245,455.539126267333,-14.9740086189286,59.4641800138531,"PD",2011,"2011_PD"
