"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead41",1.48623342300564,4966.59367959485,59,NA,NA,0,TRUE,TRUE,0.692999999999998,20.8307362874507,1.92257321174338e-12,7.76371517957902,"EG","VC",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-06-27 14:08:06,24509.8159454436,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.908419987829023,5.08421675297184,2.93616737601451,NA,NA,NA
"Nelder-Mead51",1.75015438572921,3713.02802770827,77,NA,NA,0,FALSE,TRUE,0.791999999999998,14.6925389460154,0,5.81526836182542,"Alpha","VC",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-06-27 14:08:08,21734.6355375319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00550430777513503,0.133402876182067,0.0523249644473018
"Nelder-Mead7",0.88642578125,2833.00782069506,24,NA,NA,0,FALSE,TRUE,0.229,1.13987978557842,0.896992917416784,1.33024349385336,"MKT","PD",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-06-27 14:07:48,936.077553953669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead12",0.856011896565542,2608.328930975,57,NA,NA,0,TRUE,TRUE,0.553,3.36859030553969,0.484734620263478,2.47409014055514,"ME","PD",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-06-27 14:07:50,1339.19019218656,0.249031026522243,3.81684505056074,2.31096647534517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead22",0.868155791966762,2664.24252119915,59,NA,NA,0,TRUE,TRUE,0.673999999999999,3.1987528778229,0.337077352434167,2.41504831472812,"IA","PD",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-06-27 14:07:52,1401.44940029104,NA,NA,NA,0.203076819947131,7.69384217424583,5.52203914582284,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead32",0.893678659152406,2816.78953677138,59,NA,NA,0,TRUE,TRUE,0.516,1.32528840790041,0.94775392866007,2.20323106672053,"ROE","PD",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-06-27 14:07:56,834.510522808804,NA,NA,NA,NA,NA,NA,-0.0623578039158375,6.31701410878597,2.46309916184299,NA,NA,NA,NA,NA,NA
"Nelder-Mead42",0.841493603853087,2757.85988684415,55,NA,NA,0,TRUE,TRUE,0.549999999999999,0.785723365053051,0.00190021471382473,1.37727135599529,"EG","PD",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-06-27 14:07:59,1412.19917610141,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108755498452501,33.2113783260072,12.3695930087848,NA,NA,NA
"Nelder-Mead52",0.689904168224544,2500.79955371846,85,NA,NA,0,FALSE,TRUE,0.826000000000001,0.0572533285035605,0.999842420141455,0.0216890117414757,"Alpha","PD",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-06-27 14:08:03,1472.8796472176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00165526529915987,0.000361942371410455,0.000195971548220479
"Nelder-Mead8",0.578515625,17937.5141594182,28,NA,NA,0,TRUE,TRUE,0.279,1.86059128250983,0.432916808126879,1.21779183393573,"MKT","RE",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-06-27 14:08:04,4096.42260722735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead13",1.0782407883439,11041.4556564738,75,NA,NA,0,TRUE,TRUE,0.548000000000002,2.74266378185973,0,1.87060766842173,"ME","RE",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-06-27 14:08:07,35586.5557903884,-2.89859728592536,7.90955576022767,3.70442350869219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead23",0.787800051504319,11729.6304051549,63,NA,NA,0,TRUE,TRUE,0.41,8.02776522925424,0,5.8718842117737,"IA","RE",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-06-27 14:08:10,15625.6450285099,NA,NA,NA,-2.15452527914453,25.996152206587,16.0858447191079,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead33",0.21087053506368,11165.4223014417,115,NA,NA,0,TRUE,TRUE,0.613,2.94873239196968,0,1.40689758244973,"ROE","RE",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-06-27 14:08:11,8643.67224100958,NA,NA,NA,NA,NA,NA,3.43341286712426,5.15677041994609,10.7091338210837,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.137460401069437,16455.7530378401,65,NA,NA,0,TRUE,TRUE,0.325999999999997,3.77926268736659,0.000641558463903791,2.15020860396574,"EG","RE",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-06-27 14:08:12,5550.98467645163,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.01289364007389,1.68764929621927,1.46595358407383,NA,NA,NA
"Nelder-Mead53",1.4181710608745,17347.4067488748,85,NA,NA,0,FALSE,TRUE,0.396000000000001,12.5119117231607,1.12981017486025e-06,4.99904987122578,"Alpha","RE",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-06-27 14:08:13,7870.09961356752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00635363135477708,0.178299796267655,0.0690578899703138
"Nelder-Mead9",0.190429687499999,4280.86786833879,30,NA,NA,0,TRUE,TRUE,0.198,3.97877567955334,0.00127700174768386,5.39069781261661,"MKT","NATRES",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-06-27 14:08:06,2095.64358543426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",0.223064236863433,4112.49480731037,71,NA,NA,0,TRUE,TRUE,0.544,2.09470985247763,0.000179075764096481,2.57958093878905,"ME","NATRES",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-06-27 14:08:09,1906.18163524005,-0.773852936016185,4.9832914560197,4.52020066387892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.138479641146003,3963.30863528348,67,NA,NA,0,TRUE,TRUE,0.374000000000002,1.10675197191429,0.00382871369325244,1.58786895956893,"IA","NATRES",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-06-27 14:08:11,1833.48507711805,NA,NA,NA,-0.855273992884152,3.36694150285024,8.50932223626018,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",-0.0177357479120711,3965.7316544616,71,NA,NA,0,TRUE,TRUE,0.350999999999999,0.851807527188193,5.39124300757976e-13,1.77257569266558,"ROE","NATRES",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-06-27 14:08:12,3412.37926601868,NA,NA,NA,NA,NA,NA,1.11611231902045,6.4326256170161,6.43806273727622,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",-0.217658073693748,3738.66610200665,77,NA,NA,0,TRUE,TRUE,0.338999999999999,1.20756096898308,0,2.28989526838314,"EG","NATRES",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-06-27 14:08:14,4582.69015612416,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.916756321860884,20.9157987886709,10.8083427396518,NA,NA,NA
"Nelder-Mead54",-0.66038448587183,4053.17364470165,97,NA,NA,0,FALSE,TRUE,0.459,80.6734738761757,0,33.6587043715693,"Alpha","NATRES",180,0,12,"1994","FW_VYP","L2_Lasso","linear",2020-06-27 14:08:16,3532.50314230568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00832198744037719,0.297494678117777,0.126393494954193
