"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead29",0.947189782961506,-1.63387113394856,1772.27001611736,69,NA,NA,0,TRUE,TRUE,0.40500000000003,7.94980741834707,32.9876098886118,0,6.33637279338641,21.3352594291106,"HML","SEC",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:07:04,1772.27001611736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead112",1.49339902987995,NA,1759.75736357688,71,NA,NA,0,TRUE,TRUE,0.41700000000003,1.95227612554911,NA,0,2.02909402425462,NA,"SMB","SEC",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:07:06,1759.75736357688,-1.09780840897875,8.96588518227811,5.2919607916236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead210",1.2783818926354,NA,1851.91308430928,69,NA,NA,0,TRUE,TRUE,0.399000000000001,1.11203824526812,NA,1.3411993737833e-10,1.47382747203611,NA,"HDY","SEC",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:07:07,1851.91308430928,NA,NA,NA,-2.46893475462081,2.66040612736914,1.49563682531218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead39",1.0979266978474,NA,2109.43626512048,71,NA,NA,0,TRUE,TRUE,0.404999999999973,17.1586938744952,NA,0,13.9841461596414,NA,"QLT","SEC",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:07:08,2109.43626512048,NA,NA,NA,NA,NA,NA,0.496776617800548,50.468033826197,35.8568531247247,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead49",0.709802653330351,NA,1279.36402745431,71,NA,NA,0,TRUE,TRUE,0.41500000000002,2.95329248390947,NA,6.02662364457274e-12,1.45277179063057,NA,"MOM","SEC",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:07:10,1279.36402745431,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.46660063792574,2.95149886451484,2.02113132703863,NA,NA,NA,NA,NA,NA
"Nelder-Mead59",1.3187968594488,NA,2113.05794793032,75,NA,NA,0,TRUE,TRUE,0.444000000000017,4.44597403433895,NA,0,4.5537514019425,NA,"ESG","SEC",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:07:11,2113.05794793032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.23283657163848,123.021715579546,93.000941287269,NA,NA,NA
"Nelder-Mead69",1.32382358896084,NA,1445.3077788288,69,NA,NA,0,FALSE,TRUE,0.394999999999982,3.75585467967421,NA,0,1.59803365596508,NA,"LOV","SEC",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:07:12,1445.3077788288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.12340095160598,40.7359559499123,22.3797009974699
"Nelder-Mead30",0.498652590624595,-2.68199383765964,3619.18816902203,69,NA,NA,0,TRUE,TRUE,0.723000000000013,67.3186088813439,51.4120272084103,0,36.8141331079166,27.7640332021621,"HML","VC",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:07:15,3619.18816902203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead113",1.65168527077372,NA,2985.59396295196,59,NA,NA,0,TRUE,TRUE,0.625,5.11474972039999,NA,0,7.05393828962758,NA,"SMB","VC",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:07:19,2985.59396295196,-1.68617881851849,9.32224965388709,4.89128115438547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead211",1.1012319993688,NA,3408.80836868454,69,NA,NA,0,TRUE,TRUE,0.724999999999966,5.5830521992558,NA,0,5.76053349167407,NA,"HDY","VC",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:07:22,3408.80836868454,NA,NA,NA,-3.24978659977644,4.11806600938725,4.54046147155678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead310",0.0929894374478705,NA,3953.19967890367,73,NA,NA,0,TRUE,TRUE,0.778999999999996,2.82883365987627,NA,0,1.75173797125036,NA,"QLT","VC",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:07:24,3953.19967890367,NA,NA,NA,NA,NA,NA,3.83873761413015,14.6580923795701,6.78176162517617,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead410",0.434298959578921,NA,2837.63785285457,95,NA,NA,0,TRUE,TRUE,0.947000000000003,5.36961994269369,NA,0,2.93565187371551,NA,"MOM","VC",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:07:26,2837.63785285457,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.63202670055855,17.8868532762034,7.42061514150191,NA,NA,NA,NA,NA,NA
"Nelder-Mead510",1.45542137328008,NA,4765.23050172255,131,NA,NA,0,TRUE,TRUE,1.29000000000002,5.30902567909449,NA,0,2.55717630856249,NA,"ESG","VC",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:07:31,4765.23050172255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.7786041915942,237.471467167007,103.062987642646,NA,NA,NA
"Nelder-Mead610",1.98007054055278,NA,3806.05050049469,67,NA,NA,0,TRUE,TRUE,0.674999999999955,4.1087103578,NA,0,2.74299319309018,NA,"LOV","VC",180,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:07:34,3806.05050049469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.83992715090819,4.4737141294411,2.77749872382757
