"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead29",0.930567050832137,-1.78301321756988,1658.88021344765,71,NA,NA,0,TRUE,TRUE,0.551999999999992,8.48557369326027,34.8302903492382,0,6.57689374569293,22.2351302092993,"HML","SEC",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:33,1658.88021344765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead112",1.50476112730605,NA,1675.98442872912,63,NA,NA,0,TRUE,TRUE,0.448000000000008,1.94699511356274,NA,0,2.02846852652481,NA,"SMB","SEC",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:35,1675.98442872912,-1.14976191044601,8.83559432073124,5.19921874945389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead210",1.2819345066727,NA,1769.75112592889,69,NA,NA,0,TRUE,TRUE,0.519999999999982,1.11209763783905,NA,1.30963351274715e-10,1.47270634229103,NA,"HDY","SEC",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:38,1769.75112592889,NA,NA,NA,-2.53906797199734,2.58724721363174,1.45866249936092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead39",1.06438527737703,NA,2042.84619259262,89,NA,NA,0,TRUE,TRUE,0.52200000000002,4.63075008886733,NA,0.0031432171447987,4.17112911531029,NA,"QLT","SEC",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:39,2042.84619259262,NA,NA,NA,NA,NA,NA,0.623882113246902,5.78758577849812,10.1636018831694,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead49",0.699161130197173,NA,1168.56498651254,79,NA,NA,0,TRUE,TRUE,0.475999999999999,3.46744978933547,NA,0,1.76349551046214,NA,"MOM","SEC",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:40,1168.56498651254,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.53468575389815,4.10252827179858,3.03676560393502,NA,NA,NA,NA,NA,NA
"Nelder-Mead59",1.31593207403205,NA,2072.45264738573,73,NA,NA,0,TRUE,TRUE,0.456999999999994,4.27654885398353,NA,0,4.42981009087302,NA,"ESG","SEC",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:41,2072.45264738573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.93957935474755,116.987969199367,89.1345207406718,NA,NA,NA
"Nelder-Mead69",1.32991931678715,NA,1322.53545958292,77,NA,NA,0,TRUE,TRUE,0.494,3.74482084915185,NA,0,1.59324410662723,NA,"LOV","SEC",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:43,1322.53545958292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.12369995251892,40.6493193279608,22.329567642433
"Nelder-Mead30",0.54493460426418,-2.55814973519492,3624.65648389834,71,NA,NA,0,TRUE,TRUE,0.814999999999998,72.7733917712066,57.8884871757098,0,39.793360237089,31.2718027806469,"HML","VC",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:46,3624.65648389834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead113",1.63530721933494,NA,3032.98308541012,61,NA,NA,0,TRUE,TRUE,0.658999999999992,5.23573657921695,NA,0,7.10227278458638,NA,"SMB","VC",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:50,3032.98308541012,-1.63625234268839,9.1524941136689,4.80605525650622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead211",1.09821321854596,NA,3487.32382054248,61,NA,NA,0,TRUE,TRUE,0.77000000000001,5.13551615281211,NA,0,5.0927709717102,NA,"HDY","VC",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:53,3487.32382054248,NA,NA,NA,-3.06103402705521,8.32448697719815,5.06381252865233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead310",0.120283250687297,NA,3749.44799112009,67,NA,NA,0,TRUE,TRUE,0.735000000000014,2.94350390686175,NA,0,1.7780709521488,NA,"QLT","VC",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:04:55,3749.44799112009,NA,NA,NA,NA,NA,NA,3.96923087400297,14.21287617254,6.5590983106399,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead410",2.45623903550072,NA,4298.78781261696,101,NA,NA,0,TRUE,TRUE,1.14700000000005,5.49384681251854,NA,0,2.42720706092887,NA,"MOM","VC",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:05:00,4298.78781261696,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.69707840213227,14.6529658172572,5.35077025524393,NA,NA,NA,NA,NA,NA
"Nelder-Mead510",1.39691007873446,NA,4665.71238367469,81,NA,NA,0,TRUE,TRUE,0.90300000000002,6.46341455294312,NA,0,3.101063964207,NA,"ESG","VC",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:05:04,4665.71238367469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.1951471335831,346.984617057284,148.46037751881,NA,NA,NA
"Nelder-Mead610",1.9446001073172,NA,3840.89545979679,67,NA,NA,0,TRUE,TRUE,0.712000000000046,4.70835886336317,NA,3.0645566084786e-09,2.1039963922476,NA,"LOV","VC",150,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:05:07,3840.89545979679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.80534221073294,2.81916891879284,4.02414518219733
