"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead58",1.15797335871495,NA,37098.671597894,99,NA,NA,0,FALSE,TRUE,0.751000000000005,0.000493875401153264,NA,0.998017768370984,0.00043105297765574,NA,"ESG","RE",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:19:10,37098.671597894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.9499311931525,0.00262964949204139,0.00119052742221146,NA,NA,NA
"Nelder-Mead68",0.859369975742397,NA,34542.2557245949,199,NA,NA,0,FALSE,TRUE,1.565,6.48181072684501e-05,NA,0.99999897881421,5.30047336775983e-05,NA,"LOV","RE",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:19:12,34542.2557245949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.80746596179176,0.000298293489063283,0.000136456034941943
"Nelder-Mead29",0.809146071703487,-2.4146107275231,6463.51636765986,143,NA,NA,0,FALSE,TRUE,1.367,0.000103536666344371,0.000151816788576645,0.999999937978954,4.99767751483459e-05,7.22103992593621e-05,"HML","SEC",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:49,6463.51636765986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead112",1.67949768801382,NA,6606.47899548876,115,NA,NA,0,FALSE,TRUE,1.15000000000001,0.000171900462308458,NA,0.999999906888163,0.000136626085896094,NA,"SMB","SEC",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:53,6606.47899548876,-0.997240851684402,0.000324555036085028,0.000173532716639115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead210",1.28109837512371,NA,6903.58584256667,145,NA,NA,0,FALSE,TRUE,1.46599999999999,8.69686870613565e-05,NA,0.999999967105887,0.000105516533489414,NA,"HDY","SEC",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:18:58,6903.58584256667,NA,NA,NA,-2.3778052019616,9.90531090138627e-05,6.04332435239732e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead39",1.35762268679592,NA,8008.20300498641,99,NA,NA,0,FALSE,TRUE,0.893000000000001,0.00255940083313506,NA,0.999999675901572,0.00322309278224056,NA,"QLT","SEC",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:19:00,8008.20300498641,NA,NA,NA,NA,NA,NA,0.45781191945925,0.000491791445232208,0.000396951067991823,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead49",0.798932053813987,NA,4958.19688248462,157,NA,NA,0,FALSE,TRUE,1.712,0.000151062144776037,NA,0.999999945691526,7.23403923035621e-05,NA,"MOM","SEC",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:19:03,4958.19688248462,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25929612870034,0.000154961716037974,8.15791260746297e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead59",1.82860458625908,NA,7272.69266635111,145,NA,NA,0,FALSE,TRUE,1.301,0.000265006548474189,NA,0.999919609669905,0.000169280553242182,NA,"ESG","SEC",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:19:05,7272.69266635111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3941649009841,0.000611606704248162,0.000274166346219505,NA,NA,NA
"Nelder-Mead69",1.23651414919728,NA,4997.22365466374,147,NA,NA,0,FALSE,TRUE,1.339,3.89986772991234e-05,NA,0.999999650815611,4.63807173080112e-05,NA,"LOV","SEC",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:19:08,4997.22365466374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32705161155125,0.000192026298990155,0.000104847982324026
"Nelder-Mead30",0.560104626658553,-2.59065705706888,14972.3188553265,121,NA,NA,0,FALSE,TRUE,2.057,0.000306849987332235,0.000296128586951232,0.999999790352333,0.000160164063418785,0.000145504456684582,"HML","VC",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:19:05,14972.3188553265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead113",1.54593206393352,NA,12583.0109543058,119,NA,NA,0,FALSE,TRUE,1.404,0.000197367633209208,NA,0.999999851984979,0.00014654708140759,NA,"SMB","VC",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:19:11,12583.0109543058,-1.77077323042494,0.000249776382749593,0.000119632365244764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead211",1.07968722673565,NA,14514.3240287204,105,NA,NA,0,FALSE,TRUE,1.26599999999999,0.000307313465866458,NA,0.999987205722467,0.000279255810173251,NA,"HDY","VC",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:19:16,14514.3240287204,NA,NA,NA,-3.22120878708734,0.00156518776981843,0.000839562318703629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead310",0.21733894384063,NA,15714.2165259514,163,NA,NA,0,FALSE,TRUE,2.066,0.000107746191558702,NA,0.999999859959341,5.12780080536173e-05,NA,"QLT","VC",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:19:19,15714.2165259514,NA,NA,NA,NA,NA,NA,4.69731253175933,0.00011874838526926,8.32637639395285e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead410",0.357079412065883,NA,11603.4404668804,143,NA,NA,0,FALSE,TRUE,1.825,0.000142956199556589,NA,0.999999147972058,7.19413246207198e-05,NA,"MOM","VC",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:19:23,11603.4404668804,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.55035673249884,0.000282735570357351,0.00023052813695085,NA,NA,NA,NA,NA,NA
"Nelder-Mead510",1.9267196339073,NA,19884.332207813,287,NA,NA,0,FALSE,TRUE,3.16799999999999,0.000381557413068545,NA,0.999804329231702,0.000206584128254215,NA,"ESG","VC",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:19:32,19884.332207813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4366425590382,0.000709428769077047,0.00028655503234314,NA,NA,NA
"Nelder-Mead610",2.08964339976941,NA,15548.6408735644,121,NA,NA,0,FALSE,TRUE,1.41800000000001,0.000342159413165758,NA,0.999999883641779,0.00021101657800988,NA,"LOV","VC",180,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:19:37,15548.6408735644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.74768847252306,8.40063390351007e-05,6.54185339001139e-05
