"MKT","ME","IA","ROE","EG","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","Factor","Type","max.quarter","lambda","CV.key","weighting","datetime","validation.error"
2.59022287933918,0.000327542176859495,1.39953627871643e-08,2.62623663602794,2.30063905208696e-08,16.5074024270715,106,317,50,1,TRUE,TRUE,1158.411,"ALL","PE",40,0.05,"ALL","FW",2020-03-14 09:07:11,16.5074024270715
1.29721997772915,5.11164104882065e-06,-3.98114647261132e-07,2.43582133439802,0.177236108226286,14.9754142322794,109,298,52,1,FALSE,TRUE,728.351,"ALL","RE",40,0.05,"ALL","FW",2020-03-14 09:04:04,14.9754142322794
2.68390873842468,0.089467550537172,1.27945114441148e-11,4.21229055640183,0.000120327431778134,12.2148483425911,89,379,54,0,FALSE,TRUE,708.82,"ALL","SEC",40,0.05,"ALL","FW",2020-03-14 09:00:07,12.2148483425911
2.72415326139132,-0.412004308907306,3.74018527302491e-08,7.14074153154343e-10,1.52926791874314e-06,13.7193661036108,118,425,58,1,FALSE,TRUE,895.249000000001,"ALL","VC",40,0.05,"ALL","FW",2020-03-14 09:26:02,13.7193661036108
2.11146206245513,0.201259920237552,6.77421373213972e-09,1.55757537300573,1.29356886027349e-08,16.9752866051039,88,362,53,1,TRUE,TRUE,1125.514,"ALL","BO",60,0.05,"ALL","FW",2020-03-14 10:02:36,16.9752866051039
1.25269167679146,-4.94457929068778e-07,1.03953691299004,0.0144100932858057,3.57663877588062,13.5485500653674,94,289,44,1,FALSE,TRUE,646.283,"ALL","DD",60,0.05,"ALL","FW",2020-03-14 09:44:11,13.5485500653674
1.9234554074281,-3.77003728248909e-11,1.91940442283957,1.86537260270472,0.000417229459805391,11.997865115058,70,236,37,1,FALSE,TRUE,585.923,"ALL","FOF",60,0.05,"ALL","FW",2020-03-14 09:44:58,11.997865115058
1.41776334573,-0.0246127631437579,0.299954800934849,5.01454744034519,-1.52206027204695e-08,12.5361577225674,47,119,21,1,FALSE,TRUE,261.021,"ALL","INF",60,0.05,"ALL","FW",2020-03-14 09:53:07,12.5361577225674
1.27279868418328,2.05917717865347e-08,2.50253287855711e-08,1.59178755894784,-1.10686284192893e-08,11.254511657223,80,257,43,1,FALSE,TRUE,558.439,"ALL","MEZZ",60,0.05,"ALL","FW",2020-03-14 10:00:08,11.254511657223
-0.282974792051103,4.04290813590884e-08,5.30579272755842e-08,0.875625987144677,-1.52982944888464e-09,13.2904678029091,139,466,69,1,FALSE,TRUE,930.726,"ALL","NATRES",60,0.05,"ALL","FW",2020-03-14 10:13:20,13.2904678029091
1.31366655768987,-2.39442489619729e-09,0.747785809122181,0.226697667887233,3.17606900953478,13.7083895600995,72,249,39,1,FALSE,TRUE,578.697,"ALL","PD",60,0.05,"ALL","FW",2020-03-14 10:17:10,13.7083895600995
2.14985920306639,0.121662273334721,-6.79740289436292e-08,1.79134970025943,2.13712807559203e-07,17.025192992603,71,208,33,1,TRUE,TRUE,864.326,"ALL","PE",60,0.05,"ALL","FW",2020-03-14 10:35:06,17.025192992603
1.11016274241334,-1.24885516642513e-07,1.52178265094382e-06,1.32223065924474,0.501720357109616,15.2063781879522,55,132,25,1,FALSE,TRUE,358.608,"ALL","RE",60,0.05,"ALL","FW",2020-03-14 10:26:38,15.2063781879522
2.45430665805896,-1.6092837758855e-08,0.000304766393763476,3.52941728174437,0.00044557076040794,12.5035881866503,110,302,48,1,FALSE,TRUE,641.836,"ALL","SEC",60,0.05,"ALL","FW",2020-03-14 10:32:18,12.5035881866503
2.62331688741112,-1.00679325734035,1.43409096944209e-08,-3.73752985903233e-09,2.23152525333414e-08,14.0250906512734,112,447,61,1,TRUE,TRUE,969.029,"ALL","VC",60,0.05,"ALL","FW",2020-03-14 10:53:42,14.0250906512734
2.67712627602431,1.29907861946221e-05,6.68383784111147e-09,2.43914550921293,1.80323562562018e-08,16.4778180328051,94,283,47,1,FALSE,FALSE,927.528,"ALL","BO",40,0.06,"ALL","FW",2020-03-14 11:24:13,16.4778180328051
1.47224562021077,1.5779635250851e-07,0.632032642160134,0.300932357449661,3.24201992241546,13.1645626878805,51,154,28,1,FALSE,TRUE,335.673,"ALL","DD",40,0.06,"ALL","FW",2020-03-14 11:04:18,13.1645626878805
2.18040812959342,6.08079323854277e-08,1.1312816006458,2.51116890104378,0.000203945046271887,11.7738432867339,78,216,37,1,FALSE,TRUE,522.704,"ALL","FOF",40,0.06,"ALL","FW",2020-03-14 11:10:02,11.7738432867339
1.60790500584111,-9.33925750399772e-08,-9.48763385206805e-09,5.28872704236344,1.54098317124159e-08,12.370559882857,116,385,57,1,FALSE,TRUE,778.99,"ALL","INF",40,0.06,"ALL","FW",2020-03-14 11:21:42,12.370559882857
2.18621306163113,2.50921935622664e-08,6.56518061849974e-09,2.02133311218926,8.85116639777654e-09,10.663769126518,120,455,63,1,FALSE,TRUE,945.378,"ALL","MEZZ",40,0.06,"ALL","FW",2020-03-14 11:32:59,10.663769126518
-0.203042430116971,3.25949326018102e-08,3.16511755979916e-08,1.19849739079932,7.32736047219738e-08,13.1364491961333,129,474,70,1,FALSE,TRUE,940.695,"ALL","NATRES",40,0.06,"ALL","FW",2020-03-14 11:42:45,13.1364491961333
1.54991423281206,2.332319913974e-09,0.417080426139727,0.522929678826305,2.97058384396857,13.2953331158548,58,167,27,1,TRUE,TRUE,399.511,"ALL","PD",40,0.06,"ALL","FW",2020-03-14 11:38:36,13.2953331158548
2.60242991660261,3.86791584486337e-05,4.79154680291138e-08,2.54751096799666,1.08337272758177e-08,16.5333054252725,145,465,63,1,FALSE,TRUE,1731.169,"ALL","PE",40,0.06,"ALL","FW",2020-03-14 12:25:17,16.5333054252725
1.31967876869427,-2.44943714430635e-08,-2.5009454740853e-09,2.28661106798957,8.56323372168858e-06,14.9994146394681,150,484,75,1,FALSE,TRUE,1187.283,"ALL","RE",40,0.06,"ALL","FW",2020-03-14 12:08:27,14.9994146394681
2.68215453573171,0.0829714111085012,-2.81062317038393e-12,4.10325024415071,0.00192538271770268,12.257309873574,77,264,42,1,FALSE,TRUE,534.46,"ALL","SEC",40,0.06,"ALL","FW",2020-03-14 11:56:16,12.257309873574
2.65090362457952,-0.378777725665638,8.6710254081031e-08,-4.03133305807969e-09,0.000122284824951776,13.7234823347133,79,223,40,1,FALSE,TRUE,628.239,"ALL","VC",40,0.06,"ALL","FW",2020-03-14 12:16:46,13.7234823347133
2.15706829839494,0.171455565900685,2.50958744973399e-08,1.49292524442153,3.60732639903908e-08,16.9924097871737,86,237,35,1,TRUE,TRUE,772.529,"ALL","BO",60,0.06,"ALL","FW",2020-03-14 12:53:56,16.9924097871737
1.27998299372139,-2.50770081608899e-09,0.814391962027184,0.00853935556248937,3.46441444724055,13.593149305399,57,243,35,0,FALSE,TRUE,510.166,"ALL","DD",60,0.06,"ALL","FW",2020-03-14 12:40:33,13.593149305399
2.03003349686507,1.19011510432112e-07,1.47000555653157,1.79955713211723,1.39140252302959e-05,12.033194395968,73,227,37,1,FALSE,FALSE,571.327,"ALL","FOF",60,0.06,"ALL","FW",2020-03-14 12:43:19,12.033194395968
1.45648928295967,-0.00208675748216834,0.000830447237000309,4.85545054580009,-4.75123901595077e-09,12.5812641849142,66,163,26,1,FALSE,TRUE,320.122,"ALL","INF",60,0.06,"ALL","FW",2020-03-14 12:50:27,12.5812641849142
1.27738114276285,4.82341760780554e-08,2.27239772887307e-09,1.5300593549548,1.49992501892094e-08,11.2701046104387,96,363,52,1,FALSE,TRUE,755.025,"ALL","MEZZ",60,0.06,"ALL","FW",2020-03-14 13:02:43,11.2701046104387
-0.307345547043565,0.00423718677274538,-1.63527627328899e-07,0.391540128944105,9.8193820569645e-07,13.298373884662,70,146,27,1,FALSE,TRUE,347.332,"ALL","NATRES",60,0.06,"ALL","FW",2020-03-14 13:00:59,13.298373884662
1.33918940862428,-8.12159504513854e-10,0.486866399318992,0.20733076031254,3.08067574546692,13.7477802076221,63,236,33,1,TRUE,TRUE,561.712,"ALL","PD",60,0.06,"ALL","FW",2020-03-14 13:11:49,13.7477802076221
2.19600989240122,0.0889830616269733,-1.11016290210804e-07,1.7404838569171,2.17866682492551e-07,17.0439167995292,58,113,20,1,TRUE,TRUE,547.705,"ALL","PE",60,0.06,"ALL","FW",2020-03-14 13:27:38,17.0439167995292
1.17005942721597,4.5168801430998e-08,1.45524255939185e-08,1.38345797954563,0.000371863540340605,15.2199600682262,146,510,78,1,FALSE,TRUE,1269.018,"ALL","RE",60,0.06,"ALL","FW",2020-03-14 13:33:24,15.2199600682262
2.45710668302342,-8.19913007199953e-09,6.59527187412636e-06,3.40146746136789,-3.19556411441643e-09,12.5382250276103,108,341,53,1,FALSE,TRUE,704.009,"ALL","SEC",60,0.06,"ALL","FW",2020-03-14 13:28:08,12.5382250276103
2.60761826849834,-0.943346268953377,5.61033232724613e-06,-1.44150606021154e-06,7.97905972479978e-07,14.0351024246417,58,139,24,1,FALSE,TRUE,335.749,"ALL","VC",60,0.06,"ALL","FW",2020-03-14 13:40:57,14.0351024246417
2.68748357295539,7.04812922330224e-05,1.03541513589348e-08,2.35387249903859,2.28508751631953e-09,16.5018426040158,129,394,59,1,FALSE,TRUE,1312.922,"ALL","BO",40,0.07,"ALL","FW",2020-03-14 14:21:38,16.5018426040158
1.53076038624178,1.07108268462723e-06,0.285800456547761,0.348368864036899,3.11527986428891,13.2048838137421,37,83,16,1,FALSE,TRUE,198.559,"ALL","DD",40,0.07,"ALL","FW",2020-03-14 13:49:34,13.2048838137421
2.33196928560426,-5.71927757262503e-10,0.552574657573332,2.41657926346643,1.32782160526151e-06,11.806899508419,124,321,47,1,FALSE,TRUE,846.31,"ALL","FOF",40,0.07,"ALL","FW",2020-03-14 14:04:16,11.806899508419
1.61603686549154,-2.53949327944301e-08,2.41765640366884e-08,5.14628515343481,3.38219107367469e-09,12.4227499835159,127,477,69,0,FALSE,TRUE,958.772,"ALL","INF",40,0.07,"ALL","FW",2020-03-14 14:10:26,12.4227499835159
2.1320587303464,8.159418094135e-05,5.27534657845848e-08,1.99365956586402,2.18600575645855e-08,10.6842534012612,72,189,35,1,FALSE,TRUE,424.142,"ALL","MEZZ",40,0.07,"ALL","FW",2020-03-14 14:17:29,10.6842534012612
-0.209982915104488,1.62189220995525e-08,4.47951345296527e-09,0.92225507807193,5.60685075012738e-08,13.1469699907885,156,477,70,1,FALSE,TRUE,990.322,"ALL","NATRES",40,0.07,"ALL","FW",2020-03-14 14:32:03,13.1469699907885
1.59344503079235,-1.52943897207979e-14,0.134314636849455,0.524460449761104,2.84682786422515,13.333185813088,63,228,33,1,TRUE,TRUE,511.994,"ALL","PD",40,0.07,"ALL","FW",2020-03-14 14:33:42,13.333185813088
2.62453879301215,3.57291924464285e-05,8.02758128758344e-09,2.45424813279001,2.26077076323844e-08,16.5583501532257,89,271,43,1,FALSE,TRUE,1068.46,"ALL","PE",40,0.07,"ALL","FW",2020-03-14 15:02:00,16.5583501532257
1.31747569475767,5.61685529781203e-08,6.9671777384593e-09,2.06547576439654,1.46876380341933e-06,15.0211930919378,137,497,70,1,FALSE,TRUE,1235.134,"ALL","RE",40,0.07,"ALL","FW",2020-03-14 15:03:35,15.0211930919378
2.60168741471357,0.130446914288061,4.66864659804612e-10,3.95153067346578,6.67149091648673e-05,12.2988475528411,94,299,49,1,FALSE,TRUE,616.524,"ALL","SEC",40,0.07,"ALL","FW",2020-03-14 14:49:09,12.2988475528411
2.7210323722538,-0.356780637135388,2.46722310854923e-09,-2.75036923309862e-08,-2.84949512995813e-09,13.7268153897547,69,233,36,1,FALSE,TRUE,659.312,"ALL","VC",40,0.07,"ALL","FW",2020-03-14 15:09:54,13.7268153897547
2.20816985141119,0.141577563900057,-1.79476089782214e-08,1.4246618753469,-2.00821732813374e-09,17.0085782180509,94,289,41,1,FALSE,TRUE,947.716,"ALL","BO",60,0.07,"ALL","FW",2020-03-14 15:40:36,17.0085782180509
1.34779628464574,9.58641282408602e-10,0.448114091459654,0.0183882045419098,3.33527690203335,13.6349946191332,49,124,23,1,FALSE,TRUE,283.882,"ALL","DD",60,0.07,"ALL","FW",2020-03-14 15:20:07,13.6349946191332
2.2563894838196,-5.21534921180655e-10,0.503325234384726,1.69540469424577,4.85793740996327e-10,12.0649173834903,113,274,49,1,FALSE,TRUE,720.795,"ALL","FOF",60,0.07,"ALL","FW",2020-03-14 15:30:16,12.0649173834903
1.46061147323733,-8.27431111364616e-08,1.45985207950328e-08,4.70078142792739,5.56993686683274e-09,12.6290132134595,126,424,64,1,FALSE,TRUE,852.107,"ALL","INF",60,0.07,"ALL","FW",2020-03-14 15:38:36,12.6290132134595
1.28986025257376,-2.41200891296882e-09,-5.55037535946458e-09,1.46691914760797,-9.60940305618308e-09,11.2851020110038,72,260,41,1,FALSE,TRUE,517.465,"ALL","MEZZ",60,0.07,"ALL","FW",2020-03-14 15:44:22,11.2851020110038
-0.283652681462721,4.05972676195228e-08,3.26249359534587e-09,0.248121552587167,1.27282785126596e-08,13.3017226456545,120,401,52,1,FALSE,TRUE,781.706,"ALL","NATRES",60,0.07,"ALL","FW",2020-03-14 15:56:04,13.3017226456545
1.36917237482868,4.66582128234932e-09,0.252767215017347,0.200327829620905,2.9627303315104,13.7837488509287,58,260,36,0,TRUE,TRUE,569.491,"ALL","PD",60,0.07,"ALL","FW",2020-03-14 15:57:29,13.7837488509287
2.22774262362263,0.06980233417055,8.55319222113001e-09,1.67502636827003,1.70907199320181e-08,17.0617870520883,79,272,38,1,FALSE,TRUE,1097.67,"ALL","PE",60,0.07,"ALL","FW",2020-03-14 16:21:22,17.0617870520883
1.16085803654342,1.76656497351541e-05,1.57011657360395e-08,1.15174550387203,-4.40185982763317e-10,15.2328135085185,101,258,45,1,FALSE,FALSE,699.489,"ALL","RE",60,0.07,"ALL","FW",2020-03-14 16:15:35,15.2328135085185
2.44717875175626,5.13416899864877e-09,2.90923841013987e-08,3.27145100116988,2.91378065244331e-07,12.5715590301122,135,425,57,1,FALSE,TRUE,861.229,"ALL","SEC",60,0.07,"ALL","FW",2020-03-14 16:15:47,12.5715590301122
2.61427905738523,-0.923758881220494,1.41403563283943e-09,-1.42979104871541e-07,6.79844027475349e-08,14.0445709959229,65,188,31,1,FALSE,TRUE,420.76,"ALL","VC",60,0.07,"ALL","FW",2020-03-14 16:30:50,14.0445709959229
2.70672377475371,9.73121826415581e-06,9.43530308766926e-09,2.25937589474907,-2.02490673179622e-11,16.5249395107012,173,517,73,1,FALSE,TRUE,1647.532,"ALL","BO",40,0.08,"ALL","FW",2020-03-14 17:18:27,16.5249395107012
1.53397178860801,1.45931025084744e-09,0.179146622630226,0.252609112483626,3.05372527224778,13.2407498840378,67,246,35,1,TRUE,TRUE,511.2,"ALL","DD",40,0.08,"ALL","FW",2020-03-14 16:44:33,13.2407498840378
2.5102868526347,-6.23620994691208e-09,0.102985506898337,2.21035992267767,1.63626614128914e-08,11.8343605183035,89,214,38,1,FALSE,TRUE,550.194,"ALL","FOF",40,0.08,"ALL","FW",2020-03-14 16:47:25,11.8343605183035
1.64358605537276,1.69432060883567e-07,-7.30077763961596e-07,4.99410977829756,5.07244711390157e-07,12.4735743607745,64,205,35,1,FALSE,TRUE,402.609,"ALL","INF",40,0.08,"ALL","FW",2020-03-14 16:55:08,12.4735743607745
2.19847661741826,3.23246136209345e-09,-2.17182222916432e-09,1.92045144088784,4.16893761829309e-09,10.7031952554745,101,320,51,1,FALSE,TRUE,637.683,"ALL","MEZZ",40,0.08,"ALL","FW",2020-03-14 17:03:55,10.7031952554745
-0.244467347664262,2.34063177233423e-08,-5.46970627409024e-08,0.382177391075624,-4.08191790725821e-10,13.1553966308681,78,243,42,1,FALSE,TRUE,490.441,"ALL","NATRES",40,0.08,"ALL","FW",2020-03-14 17:07:38,13.1553966308681
1.60140403639297,2.11720540113547e-09,0.0471662154524121,0.495230163713221,2.76577510163007,13.3674112699286,55,157,26,1,FALSE,TRUE,388.503,"ALL","PD",40,0.08,"ALL","FW",2020-03-14 17:17:19,13.3674112699286
2.63280390688966,3.61891301152875e-08,1.6083860012183e-08,2.36852659988715,2.5190888709184e-08,16.5824883795375,143,453,65,1,FALSE,TRUE,1734.415,"ALL","PE",40,0.08,"ALL","FW",2020-03-14 17:59:46,16.5824883795375
1.34368639815105,0.00163642138885095,8.64717552112075e-10,1.8499890296353,-9.52497096110208e-09,15.0408609830985,105,265,48,1,FALSE,FALSE,713.792,"ALL","RE",40,0.08,"ALL","FW",2020-03-14 17:37:57,15.0408609830985
2.40492386546097,0.295402625106268,-4.74338125781789e-08,3.48607065500824,0.00337067134307823,12.3431495425955,49,130,26,1,FALSE,TRUE,277.611,"ALL","SEC",40,0.08,"ALL","FW",2020-03-14 17:27:27,12.3431495425955
2.70713379882922,-0.266354591736017,2.95227213265218e-09,-5.35509568761407e-11,-4.82672526148316e-10,13.7295444924123,104,468,64,0,FALSE,TRUE,1093.706,"ALL","VC",40,0.08,"ALL","FW",2020-03-14 17:58:06,13.7295444924123
2.24438695079665,0.117669664246983,1.72855308895698e-06,1.35301485682582,-2.64054030566509e-08,17.0237588993796,68,175,29,1,FALSE,TRUE,520.937,"ALL","BO",60,0.08,"ALL","FW",2020-03-14 18:21:03,17.0237588993796
1.3388963409549,-4.01697288334345e-08,0.340951747486204,0.000565935537948965,3.21495823274418,13.6716720438873,74,201,33,1,TRUE,TRUE,395.648,"ALL","DD",60,0.08,"ALL","FW",2020-03-14 18:11:21,13.6716720438873
2.32963557158692,-3.04807735033243e-09,0.170523392536039,1.66798877318596,-2.30757905007284e-10,12.0872042324455,111,285,50,1,FALSE,TRUE,648.979,"ALL","FOF",60,0.08,"ALL","FW",2020-03-14 18:18:30,12.0872042324455
1.46802186967877,-1.88980110867809e-06,1.203320820933e-08,4.54157193674591,2.86535092311814e-09,12.6752320952589,172,602,84,1,FALSE,TRUE,1180.6,"ALL","INF",60,0.08,"ALL","FW",2020-03-14 18:35:22,12.6752320952589
1.29607354402709,5.0640605022457e-08,7.40984555360564e-09,1.40308903772642,4.40194441453183e-09,11.299464549372,130,483,68,1,FALSE,TRUE,986.864,"ALL","MEZZ",60,0.08,"ALL","FW",2020-03-14 18:41:17,11.299464549372
-0.289792261548561,2.43762108486717e-07,5.72309299455727e-08,0.149011211181812,1.46469509829148e-09,13.3033508886372,74,227,39,1,FALSE,TRUE,462.325,"ALL","NATRES",60,0.08,"ALL","FW",2020-03-14 18:33:03,13.3033508886372
1.39947125337644,1.04290118657197e-08,0.0131316873368673,0.19161703955687,2.83614106630917,13.8160152769925,56,236,33,1,FALSE,TRUE,527.204,"ALL","PD",60,0.08,"ALL","FW",2020-03-14 18:49:02,13.8160152769925
2.27385889769201,0.0397748073347906,2.3550617034019e-09,1.61151868465957,1.60207367007992e-08,17.0787592561258,100,385,56,1,FALSE,TRUE,1425.319,"ALL","PE",60,0.08,"ALL","FW",2020-03-14 19:19:09,17.0787592561258
1,0,0,0,0,15.2640731988199,32,5,1,1,FALSE,TRUE,73.9270000000001,"ALL","RE",60,0.08,"ALL","FW",2020-03-14 18:49:09,15.2640731988199
2.43947155853794,1.23942082886648e-08,-4.37070107391927e-08,3.12240264624008,0.000569230404354809,12.6035266110636,84,246,42,1,FALSE,TRUE,515.602,"ALL","SEC",60,0.08,"ALL","FW",2020-03-14 19:02:04,12.6035266110636
2.50939411537263,-0.902360074752418,4.77605302923149e-09,-5.96836475981693e-09,2.53495895769444e-08,14.0540656842053,63,211,33,1,FALSE,TRUE,616.581,"ALL","VC",60,0.08,"ALL","FW",2020-03-14 19:09:09,14.0540656842053
2.71564540230946,8.51356999660167e-06,7.23766299107197e-09,2.1655247480562,2.33733551347371e-08,16.5470742328211,167,617,86,1,FALSE,TRUE,1978.65,"ALL","BO",40,0.09,"ALL","FW",2020-03-14 20:14:03,16.5470742328211
1.55817259360382,-3.79139350419258e-08,0.0155413803868962,0.240649339965068,2.94546656011831,13.2740006172217,54,154,25,1,FALSE,TRUE,342.426,"ALL","DD",40,0.09,"ALL","FW",2020-03-14 19:30:24,13.2740006172217
2.50439938359379,2.64320726904467e-09,-6.08353011634469e-09,2.26009907368047,0.00159900501049896,11.8560890708831,108,320,49,1,FALSE,TRUE,795.884,"ALL","FOF",40,0.09,"ALL","FW",2020-03-14 19:40:58,11.8560890708831
1.62652790357953,5.43295882533965e-09,5.52187098191757e-07,4.75387060352139,7.47556922599902e-09,12.5230439370071,63,195,35,1,FALSE,TRUE,395.954,"ALL","INF",40,0.09,"ALL","FW",2020-03-14 19:41:21,12.5230439370071
2.20465804542787,4.09893152398868e-08,1.21991350958547e-08,1.86752260026553,6.36545258280047e-09,10.722134187712,118,388,58,1,FALSE,TRUE,830.652,"ALL","MEZZ",40,0.09,"ALL","FW",2020-03-14 20:00:58,10.722134187712
-0.219667671483621,2.85985038757404e-08,5.62816993546785e-09,0.278039703032222,2.11737003223759e-08,13.1589638401779,111,380,51,1,FALSE,TRUE,759.494,"ALL","NATRES",40,0.09,"ALL","FW",2020-03-14 19:58:23,13.1589638401779
1.60400632684779,1.08777393522691e-08,2.57030337319839e-07,0.449613134262458,2.71810068580971,13.3995462861384,97,278,42,1,FALSE,TRUE,682.68,"ALL","PD",40,0.09,"ALL","FW",2020-03-14 20:17:22,13.3995462861384
2.63387471401048,0.00477124588635051,3.9381087080167e-08,2.29780040060357,1.49907590194745e-08,16.6058534527297,80,230,38,1,FALSE,TRUE,983.18,"ALL","PE",40,0.09,"ALL","FW",2020-03-14 20:36:14,16.6058534527297
1.31259418927772,1.91239200396813e-05,8.79176832712125e-09,1.54539260129315,-7.221603767957e-10,15.057770554464,109,300,44,1,FALSE,TRUE,783.734,"ALL","RE",40,0.09,"ALL","FW",2020-03-14 20:35:08,15.057770554464
2.67903616105033,0.0589568107651272,1.91836630255456e-08,3.74393266449274,0.00089395960390054,12.3773527888634,67,223,35,1,FALSE,TRUE,452.308,"ALL","SEC",40,0.09,"ALL","FW",2020-03-14 20:29:17,12.3773527888634
1,0,0,0,0,13.8558545727494,44,5,1,1,FALSE,TRUE,101.762,"ALL","VC",40,0.09,"ALL","FW",2020-03-14 20:38:02,13.8558545727494
2.29037214469033,0.0934541009800146,-6.63161085888825e-09,1.26230707188371,-6.55784162464657e-08,17.0379058989277,109,289,48,1,FALSE,TRUE,983.255,"ALL","BO",60,0.09,"ALL","FW",2020-03-14 21:09:41,17.0379058989277
1.38208384361365,9.6684439778172e-10,0.022931329793791,6.64297363936512e-08,3.07397581475194,13.7052994485441,81,228,39,1,FALSE,TRUE,497.34,"ALL","DD",60,0.09,"ALL","FW",2020-03-14 20:52:07,13.7052994485441
2.42650109649114,-7.92877063539539e-09,0.000195322340714698,1.59092829681303,6.94075309840944e-08,12.104063961386,115,375,53,1,FALSE,FALSE,901.062,"ALL","FOF",60,0.09,"ALL","FW",2020-03-14 21:01:44,12.104063961386
1.4740821241212,-4.08989877402825e-08,5.40300215715732e-09,4.37508842540751,2.24099200085697e-08,12.7198519200919,124,477,68,1,FALSE,TRUE,924.651,"ALL","INF",60,0.09,"ALL","FW",2020-03-14 21:11:32,12.7198519200919
1.3019286681709,-1.85466785748622e-08,-3.81988599749572e-09,1.33666963094338,7.41490842579448e-09,11.3131610197745,122,449,62,1,FALSE,TRUE,859.351,"ALL","MEZZ",60,0.09,"ALL","FW",2020-03-14 21:21:50,11.3131610197745
-0.306293304672914,2.07093511507315e-08,9.18091060048664e-09,2.3386910074372e-06,3.99101395251717e-08,13.3027184630318,141,433,70,1,FALSE,TRUE,799.812,"ALL","NATRES",60,0.09,"ALL","FW",2020-03-14 21:27:25,13.3027184630318
1.39590246525267,-1.23672888976722e-08,0.00697571987211536,0.157603911196816,2.73683559226154,13.8457625830963,55,133,26,1,FALSE,TRUE,293.109,"ALL","PD",60,0.09,"ALL","FW",2020-03-14 21:22:31,13.8457625830963
2.32146620711565,0.0156216235964337,-3.45120855143226e-09,1.52821032716622,2.5379098096193e-08,17.0948055345457,78,218,37,1,FALSE,TRUE,876.099,"ALL","PE",60,0.09,"ALL","FW",2020-03-14 21:52:20,17.0948055345457
1,0,0,0,0,15.2640731988199,23,5,1,1,FALSE,TRUE,52.672,"ALL","RE",60,0.09,"ALL","FW",2020-03-14 21:29:57,15.2640731988199
2.37798917579105,1.22363079329128e-06,-4.11495405285894e-09,3.02953302485313,7.69772546823674e-05,12.6347577015123,77,185,36,1,FALSE,TRUE,411.099,"ALL","SEC",60,0.09,"ALL","FW",2020-03-14 21:38:38,12.6347577015123
2.44137262675734,-0.851393450597973,-2.88022217715019e-07,-4.68488826470511e-05,-4.94468932256229e-07,14.0635167237502,47,114,22,1,FALSE,FALSE,367.248,"ALL","VC",60,0.09,"ALL","FW",2020-03-14 21:44:33,14.0635167237502
2.73041743621271,1.74786460167921e-05,1.35206339711834e-08,2.06759157172722,1.28440782838029e-08,16.5682396813501,153,502,73,1,FALSE,FALSE,1654.025,"ALL","BO",40,0.1,"ALL","FW",2020-03-14 22:39:24,16.5682396813501
1.55652792449722,4.96479110453113e-09,1.75567061306765e-05,0.205675163151543,2.89327867571822,13.3053921315806,83,266,40,1,FALSE,FALSE,577.175,"ALL","DD",40,0.1,"ALL","FW",2020-03-14 22:07:51,13.3053921315806
2.52451181589813,2.92323391590466e-09,4.09399579685927e-06,2.18265779783998,3.10444016854251e-08,11.8782133224574,118,357,53,1,FALSE,TRUE,887.846,"ALL","FOF",40,0.1,"ALL","FW",2020-03-14 22:15:54,11.8782133224574
1.63325559600023,-1.27290185129324e-09,1.4542644739852e-08,4.69933990542268,1.44225618775336e-08,12.5704785643566,135,554,72,1,FALSE,TRUE,1061.326,"ALL","INF",40,0.1,"ALL","FW",2020-03-14 22:29:54,12.5704785643566
2.20374973267494,4.6260521560809e-08,2.75313417182249e-08,1.82076747909758,8.42916827548146e-10,10.7405494167153,127,391,67,1,FALSE,TRUE,840.261,"ALL","MEZZ",40,0.1,"ALL","FW",2020-03-14 22:36:04,10.7405494167153
-0.201622857040934,3.73189205143027e-07,1.35424957271818e-07,0.215510934776552,-2.25262652648723e-07,13.1612710522128,73,168,30,1,FALSE,TRUE,371.872,"ALL","NATRES",40,0.1,"ALL","FW",2020-03-14 22:40:29,13.1612710522128
1.61063193559163,2.19137981922785e-08,3.64012283858496e-07,0.452324925860175,2.61620842086986,13.4306988056252,84,265,38,1,FALSE,TRUE,632.93,"ALL","PD",40,0.1,"ALL","FW",2020-03-14 22:54:05,13.4306988056252
2.6627821851307,2.86804636271401e-06,7.07128846761826e-09,2.17859209151308,3.16385373471968e-10,16.628011136742,124,461,65,1,FALSE,TRUE,1609.428,"ALL","PE",40,0.1,"ALL","FW",2020-03-14 23:27:24,16.628011136742
1.31282442409954,-8.25046417732614e-12,2.4712183106413e-09,1.30398070484503,0.00485441095350194,15.0722868867788,90,272,40,1,FALSE,FALSE,696.472,"ALL","RE",40,0.1,"ALL","FW",2020-03-14 23:00:18,15.0722868867788
2.67453760183706,0.0521637909413183,1.29225460771279e-13,3.60838944553146,0.00185150609493911,12.4147218534595,61,207,33,1,FALSE,TRUE,400.419,"ALL","SEC",40,0.1,"ALL","FW",2020-03-14 23:05:10,12.4147218534595
1,0,0,0,0,13.8558545727494,40,5,1,1,FALSE,TRUE,102.888,"ALL","VC",40,0.1,"ALL","FW",2020-03-14 23:09:27,13.8558545727494
2.33219839316717,0.0702166919912226,1.0007236462137e-08,1.1840903729262,8.55190554494914e-09,17.0509817157575,98,383,54,1,FALSE,TRUE,1066.247,"ALL","BO",60,0.1,"ALL","FW",2020-03-14 23:59:55,17.0509817157575
