"MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","Factor","Type","max.quarter","SMB","HDY","QLT","MOM","ESG","LOV"
1.26737953747911,NA,7614557584.82913,14,14,NA,0,TRUE,TRUE,61.2200000000012,"ESG","PD",60,NA,NA,NA,NA,-4.83917576109286,NA
1.80537255448473,NA,134819228945.778,15,15,NA,0,TRUE,TRUE,73.1199999999953,"ESG","PE",60,NA,NA,NA,NA,15.2077268144474,NA
0.461509696324357,NA,19687256033.0262,13,13,NA,0,TRUE,TRUE,57.6999999999971,"ESG","RE",60,NA,NA,NA,NA,20.5576460755161,NA
1.83202962262866,NA,1528699261.59184,15,15,NA,0,TRUE,TRUE,62.3600000000006,"ESG","SEC",60,NA,NA,NA,NA,19.823601943146,NA
2.85374063870517,NA,6992960416.95939,11,11,NA,0,TRUE,TRUE,49.8899999999994,"ESG","VC",60,NA,NA,NA,NA,-8.96511037961286,NA
2.01577359177981,NA,80136706317.7225,10,10,NA,0,TRUE,TRUE,46.7799999999988,"LOV","BO",50,NA,NA,NA,NA,NA,3.85488505180308
1.81560001809122,NA,3580104253.40895,9,9,NA,0,TRUE,TRUE,36.2599999999948,"LOV","DD",50,NA,NA,NA,NA,NA,3.70309249502525
1.56026503550475,NA,433809166.956024,12,12,NA,0,TRUE,TRUE,52.9799999999959,"LOV","FOF",50,NA,NA,NA,NA,NA,6.01184966877206
1.21144633251958,NA,1226729976.92074,10,10,NA,0,TRUE,TRUE,43.4599999999919,"LOV","INF",50,NA,NA,NA,NA,NA,5.2436071577976
1.68023504082931,NA,196927658.146987,8,8,NA,0,TRUE,TRUE,32.7400000000052,"LOV","MEZZ",50,NA,NA,NA,NA,NA,3.79633219332134
-0.508616657007523,NA,2585051506.01945,10,10,NA,0,TRUE,TRUE,41.0600000000122,"LOV","NATRES",50,NA,NA,NA,NA,NA,2.60385630539652
1.81089245111968,NA,3821174577.97987,9,9,NA,0,TRUE,TRUE,37.0800000000017,"LOV","PD",50,NA,NA,NA,NA,NA,3.70930192846522
1.92124534932269,NA,85332142483.4006,10,10,NA,0,TRUE,TRUE,49.0600000000122,"LOV","PE",50,NA,NA,NA,NA,NA,4.00267497240475
0.881309712348575,NA,14089942748.1968,8,8,NA,0,TRUE,TRUE,33.5299999999988,"LOV","RE",50,NA,NA,NA,NA,NA,5.29935155381265
1.77108716176521,NA,741187398.955863,11,11,NA,0,TRUE,TRUE,45.8099999999977,"LOV","SEC",50,NA,NA,NA,NA,NA,5.1884369833281
2.23701671210628,NA,6050393929.78732,6,6,NA,0,TRUE,TRUE,24.3100000000122,"LOV","VC",50,NA,NA,NA,NA,NA,-0.578982334828246
2.05161847026016,NA,100304518370.043,9,9,NA,0,TRUE,TRUE,40.7300000000105,"LOV","BO",60,NA,NA,NA,NA,NA,3.27239632832967
1.76384475569369,NA,3905978545.13106,10,10,NA,0,TRUE,TRUE,44.4399999999878,"LOV","DD",60,NA,NA,NA,NA,NA,3.70438612855941
1.55438135795428,NA,515466615.764377,12,12,NA,0,TRUE,TRUE,53.3700000000099,"LOV","FOF",60,NA,NA,NA,NA,NA,5.62544085131635
1.25409501382514,NA,1308986199.43507,10,10,NA,0,TRUE,TRUE,41.6399999999994,"LOV","INF",60,NA,NA,NA,NA,NA,4.92451310714022
1.3559260231968,NA,287832858.40391,8,8,NA,0,TRUE,TRUE,33.1599999999889,"LOV","MEZZ",60,NA,NA,NA,NA,NA,3.39199970280921
-0.533982614671831,NA,2759778386.54121,10,10,NA,0,TRUE,TRUE,43.4900000000052,"LOV","NATRES",60,NA,NA,NA,NA,NA,2.33258534862112
1.74936476314729,NA,4249500456.61743,10,10,NA,0,TRUE,TRUE,41.4199999999983,"LOV","PD",60,NA,NA,NA,NA,NA,3.67823639389076
1.94751189283038,NA,106686498686.911,9,9,NA,0,TRUE,TRUE,41.8899999999994,"LOV","PE",60,NA,NA,NA,NA,NA,3.45870198654848
0.814018208730989,NA,15029130102.1716,8,8,NA,0,TRUE,TRUE,33.5200000000041,"LOV","RE",60,NA,NA,NA,NA,NA,5.09609474339471
1.80854445367761,NA,930107646.658323,24,24,NA,0,TRUE,TRUE,108.070000000007,"LOV","SEC",60,NA,NA,NA,NA,NA,4.62235329415097
2.14042810753913,NA,6860168867.73976,8,8,NA,0,TRUE,TRUE,36.2600000000093,"LOV","VC",60,NA,NA,NA,NA,NA,-1.11621317254366
