"MKT","ME","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","Factor","Type","max.quarter","IA","ROE","EG"
1.87673732530538,0.966374228973616,732488896.856812,9,9,NA,0,TRUE,TRUE,19.0800000000163,"ME","FOF",58,NA,NA,NA
0.515912659262916,1.1309605447232,829302200.177913,9,9,NA,0,TRUE,TRUE,18.1999999999825,"ME","INF",58,NA,NA,NA
0.480609923188973,0.948843391249179,282372005.657759,8,8,NA,0,TRUE,TRUE,15.3500000000058,"ME","MEZZ",58,NA,NA,NA
-1.4325896442425,1.4011269181612,2112090082.02112,10,10,NA,0,TRUE,TRUE,20.2200000000012,"ME","NATRES",58,NA,NA,NA
1.01345441788495,0.663553143370359,5319766066.27326,10,10,NA,0,TRUE,TRUE,20.7000000000116,"ME","PD",58,NA,NA,NA
1.1892652126621,1.31315594595854,97662086102.4546,9,9,NA,0,TRUE,TRUE,24.1100000000151,"ME","PE",58,NA,NA,NA
-0.0307733611700854,1.18436033511776,14498000451.2173,8,8,NA,0,TRUE,TRUE,17.9200000000128,"ME","RE",58,NA,NA,NA
1.20189281424537,1.28878109007473,929817907.678048,9,9,NA,0,TRUE,TRUE,19.3000000000175,"ME","SEC",58,NA,NA,NA
2.73305356679005,-1.21723192072585,4740206846.4189,8,8,NA,0,TRUE,TRUE,20.7000000000116,"ME","VC",58,NA,NA,NA
1.23939555126555,1.26527539912616,92991070374.229,9,9,NA,0,TRUE,TRUE,25.890000000014,"ME","BO",59,NA,NA,NA
1.04879293767565,0.620782889606041,4993068708.11984,10,10,NA,0,TRUE,TRUE,24.2299999999814,"ME","DD",59,NA,NA,NA
1.88397172222316,0.952586274948144,739352808.812264,9,9,NA,0,TRUE,TRUE,21.3000000000175,"ME","FOF",59,NA,NA,NA
0.518321068981441,1.12817985012374,832181022.48161,9,9,NA,0,TRUE,TRUE,20.75,"ME","INF",59,NA,NA,NA
0.432232704193939,0.940177285142344,289629045.639957,8,8,NA,0,TRUE,TRUE,18.4400000000023,"ME","MEZZ",59,NA,NA,NA
-1.43265449045423,1.39577240306463,2122042588.16145,9,9,NA,0,TRUE,TRUE,19.609999999986,"ME","NATRES",59,NA,NA,NA
1.00130570405639,0.67053221100489,5356442842.75501,10,10,NA,0,TRUE,TRUE,22.0800000000163,"ME","PD",59,NA,NA,NA
1.18837391669936,1.3050898161139,99282773939.9626,8,8,NA,0,TRUE,TRUE,22.6700000000128,"ME","PE",59,NA,NA,NA
-0.030933638404779,1.18145525703492,14527163679.7383,8,8,NA,0,TRUE,TRUE,18.2000000000116,"ME","RE",59,NA,NA,NA
1.20181507234012,1.28361284649971,941542833.506706,9,9,NA,0,TRUE,TRUE,22.9500000000116,"ME","SEC",59,NA,NA,NA
2.7260736847774,-1.23467510260817,4789929346.37896,8,8,NA,0,TRUE,TRUE,19.7600000000093,"ME","VC",59,NA,NA,NA
1.22835637884428,1.2628980274795,94548400446.823,10,10,NA,0,TRUE,TRUE,30.8999999999942,"ME","BO",60,NA,NA,NA
1.03535947180597,0.631564241121578,5020390815.09326,10,10,NA,0,TRUE,TRUE,22.8800000000047,"ME","DD",60,NA,NA,NA
1.88979384897464,0.939924497596031,746315528.844373,9,9,NA,0,TRUE,TRUE,23.0299999999988,"ME","FOF",60,NA,NA,NA
0.517678064181816,1.12946278452717,835090615.020236,9,9,NA,0,TRUE,TRUE,17.7200000000012,"ME","INF",60,NA,NA,NA
0.39126941314296,0.926300259820454,296840575.972132,9,9,NA,0,TRUE,TRUE,17.1000000000058,"ME","MEZZ",60,NA,NA,NA
-1.43047953749062,1.38719404199227,2132201326.22885,10,10,NA,0,TRUE,TRUE,20.0599999999977,"ME","NATRES",60,NA,NA,NA
0.989223767191106,0.677946057120431,5392067474.54425,10,10,NA,0,TRUE,TRUE,20.8300000000163,"ME","PD",60,NA,NA,NA
1.17947120860428,1.3018673520474,100966510734.828,8,8,NA,0,TRUE,TRUE,21.2700000000186,"ME","PE",60,NA,NA,NA
-0.0306709126293414,1.17786986942831,14557316307.431,8,8,NA,0,TRUE,TRUE,17.75,"ME","RE",60,NA,NA,NA
1.20068651555078,1.27892280824243,953615565.479575,9,9,NA,0,TRUE,TRUE,19.8099999999977,"ME","SEC",60,NA,NA,NA
2.72501569106921,-1.25191290418346,4833812539.26892,8,8,NA,0,TRUE,TRUE,19.3399999999965,"ME","VC",60,NA,NA,NA
2.32394241893915,NA,61517976852.1207,11,11,NA,0,TRUE,TRUE,28.2900000000081,"IA","BO",40,2.81863810127619,NA,NA
1.59792533000178,NA,3651109815.57846,11,11,NA,0,TRUE,TRUE,22.6300000000047,"IA","DD",40,0.339743069095119,NA,NA
2.39384603598756,NA,600950224.070732,16,16,NA,0,TRUE,TRUE,36.390000000014,"IA","FOF",40,3.29959522849846,NA,NA
1.47154947575262,NA,701150253.875608,9,9,NA,0,TRUE,TRUE,19.7200000000012,"IA","INF",40,0.332055717309397,NA,NA
1.75772431779555,NA,167792694.500601,8,8,NA,0,TRUE,TRUE,16.8399999999965,"IA","MEZZ",40,1.7661618820323,NA,NA
-0.72482042833667,NA,1771523845.08933,10,10,NA,0,TRUE,TRUE,22.75,"IA","NATRES",40,2.10986907948615,NA,NA
1.58668661246562,NA,3890116469.59736,11,11,NA,0,TRUE,TRUE,25.109999999986,"IA","PD",40,0.417702719930115,NA,NA
2.29299444528486,NA,66902899581.7929,11,11,NA,0,TRUE,TRUE,27.6900000000023,"IA","PE",40,2.63053941130209,NA,NA
0.189322926054787,NA,10898887322.2882,9,9,NA,0,TRUE,TRUE,19.0400000000081,"IA","RE",40,4.72252911955507,NA,NA
1.70610572584345,NA,729766216.31528,11,11,NA,0,TRUE,TRUE,24.179999999993,"IA","SEC",40,3.99373077719201,NA,NA
2.77443287315959,NA,3755126864.47004,8,8,NA,0,TRUE,TRUE,19.070000000007,"IA","VC",40,-0.326029646834509,NA,NA
2.31810087709835,NA,63967482268.8198,11,11,NA,0,TRUE,TRUE,29.140000000014,"IA","BO",41,2.78346598447373,NA,NA
1.58627640629529,NA,3777099658.40819,11,11,NA,0,TRUE,TRUE,23.1700000000128,"IA","DD",41,0.366101902950051,NA,NA
2.38550397342775,NA,611826267.476989,14,14,NA,0,TRUE,TRUE,30.1000000000058,"IA","FOF",41,3.29541863772746,NA,NA
1.45044100530283,NA,718142610.846954,10,10,NA,0,TRUE,TRUE,22.3699999999953,"IA","INF",41,0.344519801431442,NA,NA
1.75303905227693,NA,174376113.037241,8,8,NA,0,TRUE,TRUE,16.9700000000012,"IA","MEZZ",41,1.69966210890881,NA,NA
-0.733893255431245,NA,1803247998.31355,10,10,NA,0,TRUE,TRUE,22.3899999999849,"IA","NATRES",41,2.15689697883512,NA,NA
1.57475781430328,NA,4024137938.30243,11,11,NA,0,TRUE,TRUE,24.8299999999872,"IA","PD",41,0.443575700897717,NA,NA
2.28774582363442,NA,69464411538.2362,11,11,NA,0,TRUE,TRUE,28.5899999999965,"IA","PE",41,2.60013778525621,NA,NA
0.175970916017562,NA,11152725525.5549,9,9,NA,0,TRUE,TRUE,18.3099999999977,"IA","RE",41,4.7828001954321,NA,NA
1.70125368959047,NA,744492453.814719,11,11,NA,0,TRUE,TRUE,24.2700000000186,"IA","SEC",41,3.92665569727343,NA,NA
2.71436404635112,NA,3891143320.30158,9,9,NA,0,TRUE,TRUE,23.140000000014,"IA","VC",41,-0.455486795735828,NA,NA
2.31201266217573,NA,66333783260.4454,11,11,NA,0,TRUE,TRUE,33.0800000000163,"IA","BO",42,2.74772944855167,NA,NA
1.57375972196898,NA,3903057179.82353,11,11,NA,0,TRUE,TRUE,25.7799999999988,"IA","DD",42,0.404339682776044,NA,NA
2.37782218027116,NA,622232100.065043,12,12,NA,0,TRUE,TRUE,28,"IA","FOF",42,3.28902824915016,NA,NA
1.42666604443523,NA,733993055.770391,8,8,NA,0,TRUE,TRUE,16.8099999999977,"IA","INF",42,0.370171922150742,NA,NA
1.73063620674673,NA,181199811.872692,8,8,NA,0,TRUE,TRUE,16.7299999999814,"IA","MEZZ",42,1.66185598463939,NA,NA
-0.741881077251135,NA,1833925889.88033,10,10,NA,0,TRUE,TRUE,21.6000000000058,"IA","NATRES",42,2.1961468846677,NA,NA
1.56216344447606,NA,4157835296.94027,11,11,NA,0,TRUE,TRUE,27.6100000000151,"IA","PD",42,0.480083093606275,NA,NA
2.28250937462179,NA,71948855050.4693,11,11,NA,0,TRUE,TRUE,32.7799999999988,"IA","PE",42,2.56925254405807,NA,NA
0.16379413195329,NA,11402235316.1107,9,9,NA,0,TRUE,TRUE,20.7900000000081,"IA","RE",42,4.84111260968549,NA,NA
1.70762462463027,NA,757660567.47293,12,12,NA,0,TRUE,TRUE,24.4199999999837,"IA","SEC",42,3.84399986223422,NA,NA
2.65972831721137,NA,4021984283.3357,9,9,NA,0,TRUE,TRUE,20.5,"IA","VC",42,-0.592768812868845,NA,NA
2.30671756938491,NA,68783581878.9661,11,11,NA,0,TRUE,TRUE,28.0799999999872,"IA","BO",43,2.69795804159047,NA,NA
1.55729249179785,NA,4030637909.20739,11,11,NA,0,TRUE,TRUE,25.0299999999988,"IA","DD",43,0.452142518192101,NA,NA
2.3672715910222,NA,632124692.818446,20,20,NA,0,TRUE,TRUE,51.7299999999814,"IA","FOF",43,3.2697823557126,NA,NA
1.40001612455421,NA,750175609.793177,7,7,NA,0,TRUE,TRUE,16.109999999986,"IA","INF",43,0.408968134850298,NA,NA
1.70706180488648,NA,188027672.325737,9,9,NA,0,TRUE,TRUE,21.25,"IA","MEZZ",43,1.61382258653102,NA,NA
-0.748529551758153,NA,1865206491.65594,10,10,NA,0,TRUE,TRUE,26.5,"IA","NATRES",43,2.2275437020108,NA,NA
1.54586419389625,NA,4292679339.65466,11,11,NA,0,TRUE,TRUE,30.1499999999942,"IA","PD",43,0.524728921324838,NA,NA
2.27732394252436,NA,74515068583.8803,11,11,NA,0,TRUE,TRUE,32.2200000000012,"IA","PE",43,2.52764286593882,NA,NA
0.155790071492693,NA,11660680553.3667,9,9,NA,0,TRUE,TRUE,20.890000000014,"IA","RE",43,4.8878134610031,NA,NA
1.70547604668755,NA,768873837.56639,12,12,NA,0,TRUE,TRUE,37.0299999999988,"IA","SEC",43,3.79986826545503,NA,NA
2.61595529154337,NA,4150703740.7106,9,9,NA,0,TRUE,TRUE,24.7600000000093,"IA","VC",43,-0.70432447085947,NA,NA
2.29848414388551,NA,71083850310.6221,11,11,NA,0,TRUE,TRUE,39.6399999999849,"IA","BO",44,2.64767050703592,NA,NA
1.54541143659417,NA,4148870985.50482,11,11,NA,0,TRUE,TRUE,29.75,"IA","DD",44,0.493735978431777,NA,NA
2.3598040459577,NA,641077562.747872,11,11,NA,0,TRUE,TRUE,26.1199999999953,"IA","FOF",44,3.2654772473727,NA,NA
1.37381561759841,NA,763618948.48174,8,8,NA,0,TRUE,TRUE,15.7600000000093,"IA","INF",44,0.4969337208744,NA,NA
1.68421080387351,NA,195488069.076751,8,8,NA,0,TRUE,TRUE,15.9300000000221,"IA","MEZZ",44,1.52509202417309,NA,NA
-0.756071130712577,NA,1892391044.77642,10,10,NA,0,TRUE,TRUE,21.609999999986,"IA","NATRES",44,2.24209132153023,NA,NA
1.53377397476628,NA,4418594359.92513,11,11,NA,0,TRUE,TRUE,25.4100000000035,"IA","PD",44,0.563129504727877,NA,NA
2.26889173185028,NA,76922952425.7688,11,11,NA,0,TRUE,TRUE,31.5899999999965,"IA","PE",44,2.48801030813871,NA,NA
0.150119177604941,NA,11912996211.3347,9,9,NA,0,TRUE,TRUE,19.8000000000175,"IA","RE",44,4.92591190670539,NA,NA
1.7059126590748,NA,779998039.673026,12,12,NA,0,TRUE,TRUE,42.1100000000151,"IA","SEC",44,3.74441833473829,NA,NA
2.58036790586642,NA,4276282152.60734,9,9,NA,0,TRUE,TRUE,36.2799999999988,"IA","VC",44,-0.797059931533101,NA,NA
2.28662693615661,NA,73324220166.1815,11,11,NA,0,TRUE,TRUE,50.7200000000012,"IA","BO",45,2.59899258814912,NA,NA
1.5358581254298,NA,4265788101.07847,11,11,NA,0,TRUE,TRUE,44.1900000000023,"IA","DD",45,0.541481890668252,NA,NA
2.35450258566439,NA,649914395.735504,10,10,NA,0,TRUE,TRUE,40.7200000000012,"IA","FOF",45,3.25789225290707,NA,NA
1.34082153089012,NA,774535065.494574,8,8,NA,0,TRUE,TRUE,30.5799999999872,"IA","INF",45,0.581820957714995,NA,NA
1.64408862593735,NA,203299550.402896,8,8,NA,0,TRUE,TRUE,30.7200000000012,"IA","MEZZ",45,1.47349524000209,NA,NA
-0.767575652373692,NA,1918028932.71313,10,10,NA,0,TRUE,TRUE,37.5799999999872,"IA","NATRES",45,2.27569234955564,NA,NA
1.52434069690284,NA,4542198647.81383,11,11,NA,0,TRUE,TRUE,41.2600000000093,"IA","PD",45,0.605481328326776,NA,NA
2.25770250878822,NA,79278705890.2639,11,11,NA,0,TRUE,TRUE,51.6300000000047,"IA","PE",45,2.4493551800399,NA,NA
0.142537672331715,NA,12125992122.5588,9,9,NA,0,TRUE,TRUE,36.5599999999977,"IA","RE",45,4.99324342987465,NA,NA
1.71255785140763,NA,791757862.547291,11,11,NA,0,TRUE,TRUE,43.1999999999825,"IA","SEC",45,3.66187438047154,NA,NA
2.55951058636268,NA,4385598101.76909,9,9,NA,0,TRUE,TRUE,39.6399999999849,"IA","VC",45,-0.904813140118258,NA,NA
2.27826103652629,NA,75523658593.0827,11,11,NA,0,TRUE,TRUE,47.4200000000128,"IA","BO",46,2.53809088588164,NA,NA
1.51486764360531,NA,4375970848.23997,11,11,NA,0,TRUE,TRUE,39.109999999986,"IA","DD",46,0.596027697701161,NA,NA
2.34542763562281,NA,657564509.354575,11,11,NA,0,TRUE,TRUE,42.8500000000058,"IA","FOF",46,3.25833480186085,NA,NA
1.30789472095215,NA,784789929.760007,8,8,NA,0,TRUE,TRUE,29.6199999999953,"IA","INF",46,0.680781289860522,NA,NA
1.59450406592496,NA,211383732.605027,8,8,NA,0,TRUE,TRUE,29.7700000000186,"IA","MEZZ",46,1.43554713036843,NA,NA
-0.769121063523377,NA,1939517329.10813,10,10,NA,0,TRUE,TRUE,37.2200000000012,"IA","NATRES",46,2.2806241268194,NA,NA
1.50381684111759,NA,4659206458.91129,11,11,NA,0,TRUE,TRUE,40.9400000000023,"IA","PD",46,0.654195746751898,NA,NA
2.2486261740483,NA,81597597949.5518,11,11,NA,0,TRUE,TRUE,49.6999999999825,"IA","PE",46,2.40184910470998,NA,NA
0.13073108575863,NA,12336817531.0826,9,9,NA,0,TRUE,TRUE,31.8899999999849,"IA","RE",46,5.07531061592663,NA,NA
1.71078697892863,NA,803885437.038638,10,10,NA,0,TRUE,TRUE,34.9700000000012,"IA","SEC",46,3.61243232214217,NA,NA
2.52971211959178,NA,4499338301.38581,9,9,NA,0,TRUE,TRUE,36.9400000000023,"IA","VC",46,-1.00645362576619,NA,NA
2.27143237205418,NA,77724952144.3492,11,11,NA,0,TRUE,TRUE,49.1300000000047,"IA","BO",47,2.47889612047225,NA,NA
1.49793779835595,NA,4465267413.2088,11,11,NA,0,TRUE,TRUE,42.359999999986,"IA","DD",47,0.640737499446228,NA,NA
2.33818776709954,NA,664447006.730568,11,11,NA,0,TRUE,TRUE,41.5299999999988,"IA","FOF",47,3.25979093351093,NA,NA
1.28230710643928,NA,794474941.056781,8,8,NA,0,TRUE,TRUE,27.179999999993,"IA","INF",47,0.754070402666684,NA,NA
1.54445841232552,NA,219522146.909652,9,9,NA,0,TRUE,TRUE,30.3500000000058,"IA","MEZZ",47,1.39538199860151,NA,NA
-0.768520091434161,NA,1961560134.66498,10,10,NA,0,TRUE,TRUE,34.8600000000151,"IA","NATRES",47,2.27228350826751,NA,NA
1.48707809580768,NA,4755694113.35947,10,10,NA,0,TRUE,TRUE,36.25,"IA","PD",47,0.693938856663812,NA,NA
2.24049198105706,NA,83921148840.8542,11,11,NA,0,TRUE,TRUE,52.4200000000128,"IA","PE",47,2.35620698891442,NA,NA
0.123255267580355,NA,12575744179.0484,9,9,NA,0,TRUE,TRUE,34.4499999999825,"IA","RE",47,5.13664636431418,NA,NA
1.70656518134966,NA,815496869.184579,10,10,NA,0,TRUE,TRUE,38.6100000000151,"IA","SEC",47,3.57716234650538,NA,NA
2.49057118437696,NA,4609589140.92984,9,9,NA,0,TRUE,TRUE,40.6399999999849,"IA","VC",47,-1.11677630910323,NA,NA
2.25853930765379,NA,80051350756.5344,11,11,NA,0,TRUE,TRUE,47.359999999986,"IA","BO",48,2.42760159795586,NA,NA
1.47859226557985,NA,4555283745.40839,10,10,NA,0,TRUE,TRUE,38.8500000000058,"IA","DD",48,0.698485153086848,NA,NA
2.33279986889963,NA,670456114.447552,11,11,NA,0,TRUE,TRUE,46.3699999999953,"IA","FOF",48,3.26734468003475,NA,NA
1.25695826039585,NA,803959745.60564,8,8,NA,0,TRUE,TRUE,30.7399999999907,"IA","INF",48,0.828281640575407,NA,NA
1.49557160744974,NA,227608335.060589,9,9,NA,0,TRUE,TRUE,35.109999999986,"IA","MEZZ",48,1.35257263102638,NA,NA
-0.771509495522778,NA,1982417436.70016,10,10,NA,0,TRUE,TRUE,40.4400000000023,"IA","NATRES",48,2.27881529263974,NA,NA
1.46805367786937,NA,4852885221.0294,9,9,NA,0,TRUE,TRUE,35.6499999999942,"IA","PD",48,0.745717804754891,NA,NA
2.22725812194104,NA,86374178102.7067,11,11,NA,0,TRUE,TRUE,50.9499999999825,"IA","PE",48,2.3197053347716,NA,NA
0.111938392010465,NA,12693387832.237,9,9,NA,0,TRUE,TRUE,34.0199999999895,"IA","RE",48,5.14087240873329,NA,NA
1.70600030581121,NA,826792844.599904,11,11,NA,0,TRUE,TRUE,42.3399999999965,"IA","SEC",48,3.53505394043998,NA,NA
2.45408414809824,NA,4712883776.08348,9,9,NA,0,TRUE,TRUE,36.2200000000012,"IA","VC",48,-1.22601838439561,NA,NA
2.2479318392553,NA,82312155390.9303,11,11,NA,0,TRUE,TRUE,29.3500000000058,"IA","BO",49,2.36930986522406,NA,NA
1.46571860072178,NA,4633759625.95484,9,9,NA,0,TRUE,TRUE,19.9400000000023,"IA","DD",49,0.737289657113822,NA,NA
2.33006712154522,NA,676150349.553603,11,11,NA,0,TRUE,TRUE,23.9700000000012,"IA","FOF",49,3.2643008217818,NA,NA
1.23399017284338,NA,813126669.474405,8,8,NA,0,TRUE,TRUE,15.7799999999988,"IA","INF",49,0.895750139196168,NA,NA
1.44855291377027,NA,235441280.071436,9,9,NA,0,TRUE,TRUE,17.3600000000151,"IA","MEZZ",49,1.31546765299591,NA,NA
-0.772103244277373,NA,2003257869.95333,10,10,NA,0,TRUE,TRUE,22.8899999999849,"IA","NATRES",49,2.27014331621247,NA,NA
1.45510602649196,NA,4938739103.65696,9,9,NA,0,TRUE,TRUE,22.1600000000035,"IA","PD",49,0.780222710080227,NA,NA
2.21544812774618,NA,88780251545.8448,11,11,NA,0,TRUE,TRUE,40.2399999999907,"IA","PE",49,2.27628522688842,NA,NA
0.104179699198149,NA,12798722265.4387,11,11,NA,0,TRUE,TRUE,24.2900000000081,"IA","RE",49,5.14484715622786,NA,NA
1.70561613002867,NA,837952408.549997,11,11,NA,0,TRUE,TRUE,31.0899999999965,"IA","SEC",49,3.49901926383008,NA,NA
2.41218584048087,NA,4820807173.97155,9,9,NA,0,TRUE,TRUE,23.3600000000151,"IA","VC",49,-1.33532336240826,NA,NA
2.23403306981579,NA,84547845796.9582,11,11,NA,0,TRUE,TRUE,29.75,"IA","BO",50,2.33150220148196,NA,NA
1.45255993937548,NA,4712591948.47752,9,9,NA,0,TRUE,TRUE,24.4700000000012,"IA","DD",50,0.776040320668464,NA,NA
2.32964691113824,NA,680813577.819233,11,11,NA,0,TRUE,TRUE,28,"IA","FOF",50,3.25639879457669,NA,NA
1.22803260974884,NA,817835159.999924,8,8,NA,0,TRUE,TRUE,18.7799999999988,"IA","INF",50,0.915035200989724,NA,NA
1.40315546892869,NA,242979013.17753,9,9,NA,0,TRUE,TRUE,21.7200000000012,"IA","MEZZ",50,1.29000896948995,NA,NA
-0.773120355410519,NA,2019715092.88066,10,10,NA,0,TRUE,TRUE,22.7900000000081,"IA","NATRES",50,2.2570289126828,NA,NA
1.44185277641924,NA,5024882372.67626,9,9,NA,0,TRUE,TRUE,20.2999999999884,"IA","PD",50,0.81489197870427,NA,NA
2.19934133148448,NA,91167071121.4396,11,11,NA,0,TRUE,TRUE,29.4200000000128,"IA","PE",50,2.25524238690496,NA,NA
0.0966760153432042,NA,12920148325.0477,11,11,NA,0,TRUE,TRUE,26.3899999999849,"IA","RE",50,5.12684772000444,NA,NA
1.69792069402805,NA,848650826.779743,11,11,NA,0,TRUE,TRUE,26.5799999999872,"IA","SEC",50,3.49249788733407,NA,NA
2.37200013795123,NA,4931630158.02454,9,9,NA,0,TRUE,TRUE,22.7799999999988,"IA","VC",50,-1.43536117621337,NA,NA
2.22026559903672,NA,86695190759.9129,11,11,NA,0,TRUE,TRUE,29.6399999999849,"IA","BO",51,2.30438050203276,NA,NA
1.43735625635879,NA,4780530971.36263,9,9,NA,0,TRUE,TRUE,18.6300000000047,"IA","DD",51,0.827029597255717,NA,NA
2.33027491987764,NA,685248174.462849,11,11,NA,0,TRUE,TRUE,26.3399999999965,"IA","FOF",51,3.24711230999368,NA,NA
1.21952782894951,NA,822883703.884519,8,8,NA,0,TRUE,TRUE,17.2999999999884,"IA","INF",51,0.942548549900138,NA,NA
1.36166866718978,NA,250153235.936124,9,9,NA,0,TRUE,TRUE,22.7000000000116,"IA","MEZZ",51,1.27174825857724,NA,NA
-0.776148452928701,NA,2035520880.5064,10,10,NA,0,TRUE,TRUE,24.5299999999988,"IA","NATRES",51,2.25715913276464,NA,NA
1.42667833343377,NA,5099792130.95627,10,10,NA,0,TRUE,TRUE,25.1199999999953,"IA","PD",51,0.861417409496582,NA,NA
2.18411854192505,NA,93462167392.4505,11,11,NA,0,TRUE,TRUE,31.3099999999977,"IA","PE",51,2.24130735846095,NA,NA
0.0886379669625352,NA,13034961709.7639,10,10,NA,0,TRUE,TRUE,26.0299999999988,"IA","RE",51,5.11676032193178,NA,NA
1.69225559941133,NA,858992466.458915,11,11,NA,0,TRUE,TRUE,28.4499999999825,"IA","SEC",51,3.49003100459593,NA,NA
2.33111603401934,NA,5042403625.31593,9,9,NA,0,TRUE,TRUE,25.7600000000093,"IA","VC",51,-1.53109478284568,NA,NA
2.20578553172165,NA,88821647454.0606,11,11,NA,0,TRUE,TRUE,31.6800000000221,"IA","BO",52,2.26155527052011,NA,NA
1.43089322378827,NA,4807161495.3274,9,9,NA,0,TRUE,TRUE,28.0500000000175,"IA","DD",52,0.838606770387504,NA,NA
2.3305792428226,NA,689682811.06355,11,11,NA,0,TRUE,TRUE,29.9800000000105,"IA","FOF",52,3.23773834594639,NA,NA
1.21124246640107,NA,828342572.242731,8,8,NA,0,TRUE,TRUE,18.9100000000035,"IA","INF",52,0.961848673648118,NA,NA
1.30477636063239,NA,257743807.744492,9,9,NA,0,TRUE,TRUE,20.5599999999977,"IA","MEZZ",52,1.2792234458136,NA,NA
-0.776463721886689,NA,2052087283.77776,10,10,NA,0,TRUE,TRUE,21.4500000000116,"IA","NATRES",52,2.24654343700716,NA,NA
1.41952836778302,NA,5134426555.62036,10,10,NA,0,TRUE,TRUE,23.5599999999977,"IA","PD",52,0.871271256663868,NA,NA
2.16856442512328,NA,95733292994.0521,11,11,NA,0,TRUE,TRUE,37.710000000021,"IA","PE",52,2.2118870409654,NA,NA
0.0841826633497968,NA,13152456510.4885,10,10,NA,0,TRUE,TRUE,24.5299999999988,"IA","RE",52,5.09473278990226,NA,NA
1.69033937714097,NA,870498277.928249,11,11,NA,0,TRUE,TRUE,33.2400000000198,"IA","SEC",52,3.46620520472054,NA,NA
2.28931995523613,NA,5150949724.9297,9,9,NA,0,TRUE,TRUE,26.3099999999977,"IA","VC",52,-1.63822425041345,NA,NA
2.190922529532,NA,90815855205.0724,11,11,NA,0,TRUE,TRUE,32.6300000000047,"IA","BO",53,2.23972607326134,NA,NA
1.4240649773937,NA,4834506512.60534,10,10,NA,0,TRUE,TRUE,27.0500000000175,"IA","DD",53,0.850470327621677,NA,NA
2.33119672758893,NA,694453726.755744,11,11,NA,0,TRUE,TRUE,28.1399999999849,"IA","FOF",53,3.22878916445138,NA,NA
1.20275902803722,NA,834256324.985508,8,8,NA,0,TRUE,TRUE,22.1700000000128,"IA","INF",53,0.973793130077496,NA,NA
1.24961484334623,NA,265256727.162721,9,9,NA,0,TRUE,TRUE,21.429999999993,"IA","MEZZ",53,1.28505175957037,NA,NA
-0.777246681025533,NA,2067916779.56853,11,11,NA,0,TRUE,TRUE,28.609999999986,"IA","NATRES",53,2.23570081403427,NA,NA
1.41199920807296,NA,5169871621.13695,10,10,NA,0,TRUE,TRUE,26.2299999999814,"IA","PD",53,0.881339755844664,NA,NA
2.15400671171048,NA,97863332922.9283,11,11,NA,0,TRUE,TRUE,33,"IA","PE",53,2.19652877570147,NA,NA
0.0755941318895361,NA,13243606647.391,9,9,NA,0,TRUE,TRUE,20.3099999999977,"IA","RE",53,5.08373215663974,NA,NA
1.68923209863396,NA,883101240.414622,12,12,NA,0,TRUE,TRUE,31.390000000014,"IA","SEC",53,3.43118430047968,NA,NA
2.24912427490976,NA,5255388869.78021,9,9,NA,0,TRUE,TRUE,22.9100000000035,"IA","VC",53,-1.74190544250184,NA,NA
2.17616490314571,NA,92684765275.0932,11,11,NA,0,TRUE,TRUE,37.109999999986,"IA","BO",54,2.21515119597603,NA,NA
1.4171072363543,NA,4861414259.39172,10,10,NA,0,TRUE,TRUE,20.5599999999977,"IA","DD",54,0.864531940761656,NA,NA
2.33129332714358,NA,699086565.543017,11,11,NA,0,TRUE,TRUE,25.859999999986,"IA","FOF",54,3.22098642352283,NA,NA
1.20355084570584,NA,837598336.164444,8,8,NA,0,TRUE,TRUE,16.5799999999872,"IA","INF",54,0.961282539286391,NA,NA
1.19516377531018,NA,272492047.548558,9,9,NA,0,TRUE,TRUE,20.1100000000151,"IA","MEZZ",54,1.30622210522663,NA,NA
-0.783905851260166,NA,2080247461.62282,10,10,NA,0,TRUE,TRUE,21.7200000000012,"IA","NATRES",54,2.24618275496825,NA,NA
1.40435657876954,NA,5204783185.86412,8,8,NA,0,TRUE,TRUE,17.5199999999895,"IA","PD",54,0.893655398647942,NA,NA
2.13978975367586,NA,99856805962.6782,11,11,NA,0,TRUE,TRUE,30.9900000000198,"IA","PE",54,2.17864506594796,NA,NA
0.0680964561854519,NA,13341208746.6189,9,9,NA,0,TRUE,TRUE,19.2599999999802,"IA","RE",54,5.05898435410424,NA,NA
1.68887827160064,NA,895334697.821835,12,12,NA,0,TRUE,TRUE,24.5299999999988,"IA","SEC",54,3.39691784609454,NA,NA
2.21195230477511,NA,5350030995.92474,9,9,NA,0,TRUE,TRUE,21.7200000000012,"IA","VC",54,-1.82585840321919,NA,NA
2.16123318376535,NA,94653490900.2054,11,11,NA,0,TRUE,TRUE,28.8699999999953,"IA","BO",55,2.18059395403063,NA,NA
1.4103083457538,NA,4887332004.85849,10,10,NA,0,TRUE,TRUE,25,"IA","DD",55,0.880373819484305,NA,NA
2.33047072088313,NA,703495239.938872,11,11,NA,0,TRUE,TRUE,34.9700000000012,"IA","FOF",55,3.21741621666875,NA,NA
1.20413346875102,NA,840803689.693097,8,8,NA,0,TRUE,TRUE,20.5299999999988,"IA","INF",55,0.951248006474877,NA,NA
1.1423697190549,NA,279597985.26072,8,8,NA,0,TRUE,TRUE,19.0599999999977,"IA","MEZZ",55,1.33014626618582,NA,NA
