"MKT","Alpha","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","Factor","Type","max.quarter","SMB","HDY","QLT","MOM","ESG","LOV"
-0.551654724853544,0.0394442257444816,NA,317072890.916808,53,53,NA,0,FALSE,FALSE,208.139999999999,"HDY","FOF",40,NA,-4.91806990063928,NA,NA,NA,NA
-0.154989949138514,0.0189967225965763,NA,444462687.508478,40,40,NA,0,FALSE,TRUE,150.080000000002,"HDY","INF",40,NA,-0.368805411940719,NA,NA,NA,NA
1.1535856573276,0.00964919306434681,NA,136143544.359077,66,66,NA,0,FALSE,TRUE,274.550000000003,"HDY","MEZZ",40,NA,1.05392212097013,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,3.22000000000116,"HDY","NATRES",40,NA,NA,NA,NA,NA,NA
0.567640237563864,0.0196430798369421,NA,1873896087.73752,44,44,NA,0,FALSE,TRUE,170.59,"HDY","PD",40,NA,-0.150860562564342,NA,NA,NA,NA
0.686220566085065,0.0225137410572851,NA,47487467089.323,41,41,NA,0,FALSE,FALSE,169.34,"HDY","PE",40,NA,-1.21424128698126,NA,NA,NA,NA
-1.44474053737656,0.0279762091633221,NA,8684090958.76475,55,55,NA,0,FALSE,TRUE,216.040000000001,"HDY","RE",40,NA,0.433567199573619,NA,NA,NA,NA
-1.17391997334708,0.0359934175163242,NA,342166406.573218,37,37,NA,0,FALSE,FALSE,140.84,"HDY","SEC",40,NA,-0.152203454281515,NA,NA,NA,NA
2.01776475743881,0.00735758984601572,NA,3767142310.85101,53,53,NA,0,FALSE,TRUE,218.769999999997,"HDY","VC",40,NA,-3.09499761834289,NA,NA,NA,NA
0.548670917931336,0.019906375073806,NA,44832379438.7154,58,58,NA,0,FALSE,TRUE,244.079999999994,"QLT","BO",40,NA,NA,-1.62062418893537,NA,NA,NA
1.41972862176133,0.0110472868783315,NA,1514317301.11898,50,50,NA,0,FALSE,TRUE,190.299999999996,"QLT","DD",40,NA,NA,2.0057638558983,NA,NA,NA
-0.717502290938575,0.0280556354775275,NA,344104919.968847,51,51,NA,0,FALSE,FALSE,196.580000000002,"QLT","FOF",40,NA,NA,-0.494200529500016,NA,NA,NA
-1.3273179899939,0.026832498482958,NA,426164682.396319,44,44,NA,0,FALSE,TRUE,166.040000000001,"QLT","INF",40,NA,NA,-1.67673463397794,NA,NA,NA
0.534302917640859,0.0155765980493836,NA,117379341.265695,51,51,NA,0,FALSE,TRUE,194.099999999999,"QLT","MEZZ",40,NA,NA,-3.66835330247774,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,3.26000000000204,"QLT","NATRES",40,NA,NA,NA,NA,NA,NA
1.33255814836768,0.0118754590548546,NA,1691408912.87321,55,55,NA,0,FALSE,TRUE,216.75,"QLT","PD",40,NA,NA,1.83547675870075,NA,NA,NA
0.377301569420191,0.0207692536121243,NA,47442625901.9023,48,48,NA,0,FALSE,TRUE,210.310000000005,"QLT","PE",40,NA,NA,-1.13612999435361,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,232.459999999999,"QLT","RE",40,NA,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,246.800000000003,"QLT","SEC",40,NA,NA,NA,NA,NA,NA
3.01898769762982,-0.00414764626235907,NA,3800093240.24271,38,38,NA,0,TRUE,TRUE,157.089999999997,"QLT","VC",40,NA,NA,2.87111552437009,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,166.57,"MOM","BO",40,NA,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,281.340000000004,"MOM","DD",40,NA,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,228.769999999997,"MOM","FOF",40,NA,NA,NA,NA,NA,NA
-0.317825239020746,0.0263755809478296,NA,433044618.954129,46,46,NA,0,FALSE,TRUE,175.310000000005,"MOM","INF",40,NA,NA,NA,-1.49828559010856,NA,NA
1.17696190883546,0.00140066949638894,NA,129019397.421985,59,59,NA,0,FALSE,TRUE,225.690000000002,"MOM","MEZZ",40,NA,NA,NA,2.08845614741343,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,3.20999999999913,"MOM","NATRES",40,NA,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,236.639999999999,"MOM","PD",40,NA,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,241.689999999995,"MOM","PE",40,NA,NA,NA,NA,NA,NA
-0.469375076352015,0.0077758245828622,NA,8237283463.13548,39,39,NA,0,FALSE,TRUE,151.82,"MOM","RE",40,NA,NA,NA,3.73130365202069,NA,NA
-0.128665574672812,0.0140448889987152,NA,290338916.882117,58,58,NA,0,FALSE,TRUE,227.760000000002,"MOM","SEC",40,NA,NA,NA,3.43351036140681,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,125.93,"MOM","VC",40,NA,NA,NA,NA,NA,NA
0.900292286284055,0.0183885397899593,NA,45405788502.7463,38,38,NA,0,FALSE,FALSE,161.019999999997,"ESG","BO",40,NA,NA,NA,NA,-0.103754417776077,NA
1.41240844405917,0.0196437941403075,NA,1396233635.66505,44,44,NA,0,FALSE,FALSE,169.279999999999,"ESG","DD",40,NA,NA,NA,NA,-13.9364792738002,NA
-0.622085517875219,0.0294789840044512,NA,343313963.744407,58,58,NA,0,FALSE,FALSE,226.159999999996,"ESG","FOF",40,NA,NA,NA,NA,-3.88351081275475,NA
-0.0989883709584376,0.018714116056618,NA,443564885.112948,50,50,NA,0,FALSE,FALSE,188.110000000001,"ESG","INF",40,NA,NA,NA,NA,-2.15982845553903,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,199.739999999998,"ESG","MEZZ",40,NA,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,3.25,"ESG","NATRES",40,NA,NA,NA,NA,NA,NA
1.41955139038763,0.0196966625314293,NA,1528266384.58955,50,50,NA,0,FALSE,FALSE,191.510000000002,"ESG","PD",40,NA,NA,NA,NA,-14.2138559243569,NA
1.48844331590499,0.0286903530116994,NA,42773215515.2026,59,59,NA,0,FALSE,FALSE,250.110000000001,"ESG","PE",40,NA,NA,NA,NA,-20.9202868061355,NA
-1.45201303914985,0.0290684373613509,NA,8688695375.22995,33,33,NA,0,FALSE,FALSE,124.389999999999,"ESG","RE",40,NA,NA,NA,NA,-0.000397761121324357,NA
-1.17094921453606,0.0356473505195014,NA,342049470.013126,42,42,NA,0,FALSE,FALSE,160.57,"ESG","SEC",40,NA,NA,NA,NA,-0.156299986502762,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,236.189999999995,"ESG","VC",40,NA,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,134.440000000002,"LOV","BO",40,NA,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,214.860000000001,"LOV","DD",40,NA,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,235.620000000003,"LOV","FOF",40,NA,NA,NA,NA,NA,NA
-0.205678616831458,0.0181075284057242,NA,444620465.95104,42,42,NA,0,FALSE,TRUE,158.639999999999,"LOV","INF",40,NA,NA,NA,NA,NA,0.269438119967936
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,111.709999999999,"LOV","MEZZ",40,NA,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,3.19999999999709,"LOV","NATRES",40,NA,NA,NA,NA,NA,NA
0.676597296484564,0.0175653349216459,NA,1866746615.91188,45,45,NA,0,FALSE,TRUE,174.730000000003,"LOV","PD",40,NA,NA,NA,NA,NA,0.482576730496873
1.01882555838077,0.0129343725186058,NA,47137308690.4912,51,51,NA,0,FALSE,TRUE,211.020000000004,"LOV","PE",40,NA,NA,NA,NA,NA,1.6233813113831
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,215.380000000005,"LOV","RE",40,NA,NA,NA,NA,NA,NA
NA,NA,NA,8.98846567431158e+307,NA,NA,NA,9999,NA,NA,207.120000000003,"LOV","SEC",40,NA,NA,NA,NA,NA,NA
2.40647686851874,-0.000199222493875472,NA,4060548836.49829,53,53,NA,0,FALSE,TRUE,219.920000000006,"LOV","VC",40,NA,NA,NA,NA,NA,-0.276874513340763
