"","MKT","Alpha","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtime","SE.MKT","SE.Alpha","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.Alpha.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead33",0.676502656150751,0.0164990287038952,NA,0.000127106786642395,488,NA,NA,0,FALSE,TRUE,1.59000000000015,1.05958273765839e-05,0.000331063955291494,NA,0.999999999999976,4.99719044596713e-06,0.000171603329089569,NA,"QLT","FOF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:25:59,0.000127106786642395,NA,NA,NA,NA,NA,NA,-4.7379629085134,7.5941001346405e-06,3.59542395855437e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead43",0.980330962437862,-0.00380953968805558,NA,0.000132153968483818,342,NA,NA,0,FALSE,TRUE,1.0600000000004,2.27601507363923e-06,0.000235441688721208,NA,1,9.90239292937214e-07,0.000101789507279539,NA,"MOM","FOF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:26:02,0.000132153968483818,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12939722097693,4.59801923657759e-06,3.06938464965196e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead53",1.51075945756363,-0.00263542411100638,NA,0.000127890458246268,278,NA,NA,0,FALSE,FALSE,0.860000000000127,1.35037553114078e-06,0.000195980289548192,NA,0.999999999999963,5.85691991663546e-07,8.47994225000387e-05,NA,"ESG","FOF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:26:06,0.000127890458246268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.22921363146798,6.46592364073343e-06,3.01349067670779e-06,NA,NA,NA
"Nelder-Mead63",2.0064217768885,-0.00647769254199708,NA,0.000128482311382012,484,NA,NA,0,FALSE,TRUE,1.36999999999989,1.65064186193219e-06,0.000142798260273673,NA,1,7.02831444086465e-07,6.18034149860701e-05,NA,"LOV","FOF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:26:09,0.000128482311382012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26875810893131,3.96780033384767e-06,1.8367067829048e-06
"Nelder-Mead10",-0.516386752479062,0.00834470175814365,-0.870789632717461,0.000998677697848447,708,NA,NA,0,FALSE,TRUE,2.43000000000029,1.03678642062072e-06,6.76980958916374e-05,5.76172828507539e-06,1,5.8536428790934e-07,6.37860583173492e-05,3.21026889569871e-06,"HML","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:26:18,0.000998677697848447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead14",-1.59572861412931,0.0275664987049368,NA,0.000719403758283698,554,NA,NA,0,FALSE,TRUE,1.83999999999969,1.10679985699601e-05,0.000578939899141597,NA,0.999999999999378,7.14269401660731e-06,0.000372214204346577,NA,"SMB","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:26:25,0.000719403758283698,-3.38072626661564,2.61573271250463e-05,1.59000044547824e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead24",0.0666950098528123,0.00560258742530294,NA,0.00103842758153211,824,NA,NA,0,FALSE,FALSE,2.67000000000007,2.67134186433127e-06,9.93793864304835e-05,NA,1,1.88519319026811e-06,0.000104693983586617,NA,"HDY","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:26:35,0.00103842758153211,NA,NA,NA,-0.189708427237274,3.07813501436108e-06,2.08375767305449e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",-0.238196034960897,0.00188655797173481,NA,0.00101096420484327,502,NA,NA,1,FALSE,FALSE,1.47000000000025,1.26369723635163e-06,8.70302659950227e-05,NA,1,8.4879832083558e-07,5.00572379041746e-05,NA,"QLT","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:26:40,0.00101096420484327,NA,NA,NA,NA,NA,NA,3.39347581965316,2.46072508188073e-06,1.20715562340089e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",0.0135388873913266,0.00465051589364646,NA,0.000918868187116883,502,NA,NA,1,FALSE,TRUE,1.5,2.78760963922554e-07,5.39490116764129e-05,NA,1,3.224163934051e-07,4.74532617713351e-05,NA,"MOM","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:26:44,0.000918868187116883,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81359682250312,2.33112482869246e-06,1.02490038700181e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead54",0.627710163578933,0.00264091743499238,NA,0.00101998182969263,1002,NA,NA,1,FALSE,FALSE,3.89000000000033,4.68259361434513e-07,5.87398346327558e-05,NA,1,3.70641414487255e-07,4.37956481337196e-05,NA,"ESG","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:26:54,0.00101998182969263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.10879622632877,8.79516334362288e-07,9.70700166031985e-07,NA,NA,NA
"Nelder-Mead64",0.679880680228986,0.00165355049526512,NA,0.00104521553178092,210,NA,NA,0,FALSE,TRUE,0.639999999999873,9.97001258088766e-07,7.13763912005047e-05,NA,1,5.26968830245893e-07,4.08249162150787e-05,NA,"LOV","INF",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:26:56,0.00104521553178092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.649959824019973,7.82966280092496e-07,9.57364597255087e-07
"Nelder-Mead15",0.376029227820989,0.00324073617690439,-0.0181172479921887,0.000285470498256699,254,NA,NA,0,FALSE,TRUE,1.34999999999991,1.17329415883703e-06,7.95801651121913e-05,1.58987750162792e-06,1,6.44775151483548e-07,3.92847679280292e-05,8.88540071880415e-07,"HML","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:27:03,0.000285470498256699,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead16",0.7637765678586,0.000354526433009843,NA,0.000273398938833424,358,NA,NA,0,TRUE,TRUE,1.91000000000031,5.23222139423748e-07,7.60681515739889e-05,NA,1,3.27866768382271e-07,3.28554394521304e-05,NA,"SMB","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:27:08,0.000273398938833424,0.786354386360693,1.55300113750591e-06,1.09103984300565e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",0.356315955327429,0.00332345897726518,NA,0.000290166010189631,544,NA,NA,0,FALSE,TRUE,3.01999999999998,1.21000342190288e-06,0.000107486900386787,NA,1,6.18889259619703e-07,5.31289500279559e-05,NA,"HDY","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:27:20,0.000290166010189631,NA,NA,NA,-0.000238840746668972,2.26477328679085e-06,1.22621036607244e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",0.387063315723667,0.00316393828885258,NA,0.000286057265115437,270,NA,NA,0,FALSE,TRUE,1.46000000000004,2.63725979030273e-07,8.12130305146471e-05,NA,1,2.00814871853413e-07,4.00447919955844e-05,NA,"QLT","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:27:27,0.000286057265115437,NA,NA,NA,NA,NA,NA,0.0273262478469574,1.16499470485162e-06,7.91004196995869e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",0.561070395092097,0.0029723612071039,NA,0.000258925009415981,580,NA,NA,0,FALSE,TRUE,3.47000000000025,1.9953767471772e-07,8.90110266258942e-05,NA,1,2.70789064193396e-07,4.37624322840218e-05,NA,"MOM","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:27:39,0.000258925009415981,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.949924601251436,5.65421428144547e-07,1.02156847068644e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead55",0.402540079544275,0.00323824113873087,NA,0.000287800837285844,194,NA,NA,0,FALSE,TRUE,1.07999999999993,4.58563350467302e-07,8.46611889428093e-05,NA,1,2.2216480804647e-07,4.17920180524048e-05,NA,"ESG","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:27:45,0.000287800837285844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.324475270468034,1.42104343429967e-06,8.65936130785005e-07,NA,NA,NA
"Nelder-Mead65",-0.0335300954828794,0.00523085231881554,NA,0.000277815910955802,740,NA,NA,0,FALSE,TRUE,4.55999999999995,6.51054299926472e-07,3.91800531953464e-05,NA,1,5.09272026341823e-07,4.57955587990442e-05,NA,"LOV","MEZZ",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:27:59,0.000277815910955802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.824076751382093,3.04535501825919e-06,1.42659361735841e-06
"Nelder-Mead17",0.980970617120705,-0.00646145602901482,0.0670103988079054,0.00158219480066767,142,NA,NA,0,FALSE,TRUE,0.849999999999909,2.69587905095032e-06,0.000270950420066044,1.19115602542395e-05,1,1.60824206624497e-06,0.000120303214491328,4.91401413927742e-06,"HML","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:28:01,0.00158219480066767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead18",0.978779975495366,-0.00674570802785145,NA,0.00158040212683702,146,NA,NA,0,FALSE,TRUE,0.75,2.56484424297442e-06,0.000293268828944875,NA,1,1.22554231256915e-06,0.000122095925527187,NA,"SMB","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:28:04,0.00158040212683702,0.0670474011353831,1.34286185335382e-05,5.47436834392538e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead26",1.00809769091268,-0.00695043983717429,NA,0.0015800103432269,150,NA,NA,0,FALSE,TRUE,0.649999999999636,2.81243821277503e-06,0.000296585066903441,NA,1,1.43588625112662e-06,0.000123504147443122,NA,"HDY","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:28:07,0.0015800103432269,NA,NA,NA,0.0587870860100548,1.30563997020888e-05,5.31254834741766e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead36",0.999151334787381,-0.00719838760434257,NA,0.0015877831703432,320,NA,NA,0,FALSE,TRUE,1.19000000000005,1.89155291170296e-06,0.000216357277606497,NA,1,7.7818400504901e-07,9.01139278881794e-05,NA,"QLT","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:28:11,0.0015877831703432,NA,NA,NA,NA,NA,NA,0.0523113868933957,9.91862389346825e-06,4.04579837551279e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead46",0.986491431175656,-0.00704793689685129,NA,0.0015838908468535,164,NA,NA,0,FALSE,TRUE,0.730000000000018,1.64452977305768e-06,0.000214484217577862,NA,1,6.84777449543668e-07,8.9322772676025e-05,NA,"MOM","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:28:14,0.0015838908468535,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0580073615628654,9.68054404585101e-06,3.94861798380349e-06,NA,NA,NA,NA,NA,NA
"Nelder-Mead56",0.978429898938484,-0.00686445573967717,NA,0.00158342890375788,148,NA,NA,0,FALSE,TRUE,0.720000000000255,2.95993168770251e-06,0.000295328530411877,NA,1,1.22217943988604e-06,0.000122968952734191,NA,"ESG","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:28:16,0.00158342890375788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0616103367213099,1.39651404978406e-05,5.69900521139925e-06,NA,NA,NA
"Nelder-Mead66",1.0082347848441,-0.00698635005457545,NA,0.00158665268888856,144,NA,NA,0,FALSE,TRUE,0.769999999999982,2.85651697749658e-06,0.000297053734366363,NA,1,1.45391245754955e-06,0.000123703573830605,NA,"LOV","NATRES",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:28:19,0.00158665268888856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0588200625217082,1.32273770385601e-05,5.38241206332092e-06
"Nelder-Mead19",0.132878295664921,0.00656774710316842,0.639339561530286,0.000173695194468563,500,NA,NA,0,FALSE,TRUE,1.61000000000013,2.03752860181938e-06,9.14552164952264e-05,3.8260551040792e-06,1,1.04618897319413e-06,5.75555884132151e-05,2.25219042718017e-06,"HML","PD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:28:25,0.000173695194468563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead110",0.233670205223183,0.00371141994214112,NA,0.000165378717844013,404,NA,NA,0,FALSE,TRUE,1.23999999999978,4.74584396684646e-07,4.04371781913191e-05,NA,1,3.98832174642471e-07,3.94645379673567e-05,NA,"SMB","PD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:28:28,0.000165378717844013,0.864329168119972,9.13997316630354e-07,7.79545620122165e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead27",0.933077936466951,-0.000302457189718757,NA,0.00024643311800251,502,NA,NA,1,FALSE,FALSE,1.59000000000015,1.5844467424567e-06,0.000120258771591126,NA,1,7.83827857320298e-07,5.58550793099417e-05,NA,"HDY","PD",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2023-05-10 15:28:32,0.00024643311800251,NA,NA,NA,0.891888683790083,4.94053678285018e-06,2.4745977305534e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
