"","MKT","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","Wald.p.value.MKT_1","SE.MKT.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","ME","SE.ME","SE.ME.indep","IA","SE.IA","SE.IA.indep","ROE","SE.ROE","SE.ROE.indep","EG","SE.EG","SE.EG.indep","Alpha","SE.Alpha","SE.Alpha.indep"
"Nelder-Mead24",1.97203169926652,4279.32184502331,59,NA,NA,0,TRUE,TRUE,0.381,0.803613387621469,0.111682525782383,1.05922533756173,"IA","NATRES",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:15,56323.4531139336,NA,NA,NA,0.797227939864388,1.95112070860563,1.26213615767053,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead34",0.424644539001931,4379.10064222792,65,NA,NA,0,TRUE,TRUE,0.439,2.23729722391802,0.000547483460835774,1.24445964845966,"ROE","NATRES",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:17,21880.4488237085,NA,NA,NA,NA,NA,NA,1.71924968866424,2.8144246106064,2.20297592071253,NA,NA,NA,NA,NA,NA
"Nelder-Mead44",1.48784516425803,4518.32269391846,57,NA,NA,0,TRUE,TRUE,0.335999999999999,1.26797396501709,0.698957159661414,0.986057926969882,"EG","NATRES",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:18,41070.6799581716,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105393139924854,2.22974636428965,1.21571021521578,NA,NA,NA
"Nelder-Mead54",1.49354367077081,4496.51001139741,75,NA,NA,0,FALSE,TRUE,0.527000000000001,0.515737147894339,0.968119508687715,0.756832225652796,"Alpha","NATRES",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:20,45804.213425499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00149873153613953,0.0183721967566398,0.00871979204593323
"Nelder-Mead10",1.17734375,3997.5792330697,22,NA,NA,0,TRUE,TRUE,0.0590000000000011,5.25884162806815,0.351014811346451,8.65937440702123,"MKT","INF",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:16,21323.1479509089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead15",1.24107765317995,3909.53156088596,53,NA,NA,0,TRUE,TRUE,0.152999999999999,26.7742395985821,2.66664468284716e-11,25.6662029405328,"ME","INF",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:17,23376.5296862069,0.349078618387375,37.8632076819349,51.678868735602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead25",2.48772930069983,2694.7072587344,71,NA,NA,0,TRUE,TRUE,0.199000000000002,13.6653215027262,0,10.6198529162565,"IA","INF",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:18,84878.515137977,NA,NA,NA,2.63415671185701,34.1471352639558,24.2694665895632,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead35",1.05474416066445,3959.71642528541,55,NA,NA,0,TRUE,TRUE,0.169,3078.8788834103,0,2412.86625284738,"ROE","INF",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:18,20541.9723273207,NA,NA,NA,NA,NA,NA,0.333452103674608,6466.69313813383,5067.33499919526,NA,NA,NA,NA,NA,NA
"Nelder-Mead45",1.18186582198832,3997.55567398247,47,NA,NA,0,TRUE,TRUE,0.137,16.5554975319051,0.0138609627825496,12.0540864529163,"EG","INF",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:19,21422.1361639161,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00471092208754271,18.7293168578388,12.5461179023135,NA,NA,NA
"Nelder-Mead55",0.467293182506551,3413.54996947758,85,NA,NA,0,FALSE,TRUE,0.178999999999998,9.3918921657582,3.6600422553823e-06,7.27591123920774,"Alpha","INF",180,0,12,"2009","EW_VYP","L2_Lasso","linear",2020-06-27 14:45:20,17593.8416462232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00585745478872246,0.0828665861977948,0.06774816723009
