"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead58",1.3527002523398,NA,34752.052006624,127,NA,NA,0,FALSE,TRUE,1.43600000000001,0.000175339886672747,NA,0.999925642521132,0.000146695401262735,NA,"ESG","RE",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:21,34752.052006624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-19.1593240868519,0.000634022408144559,0.000277061928087371,NA,NA,NA
"Nelder-Mead68",0.870901504882277,NA,33152.7379763162,179,NA,NA,0,FALSE,TRUE,2.20599999999999,7.17535880512209e-05,NA,0.999999477906571,5.59430328783118e-05,NA,"LOV","RE",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:26,33152.7379763162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.36571624079759,0.000234058385504026,9.95619774195753e-05
"Nelder-Mead29",1.23624487024645,-1.14774449847755,8873.32159107236,93,NA,NA,0,FALSE,TRUE,0.883000000000003,0.000258970315173156,0.000953324106965077,0.999999435745873,0.000359416059032315,0.000476543438263718,"HML","SEC",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:08,8873.32159107236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead112",1.66487413189082,NA,8860.61904073465,85,NA,NA,0,FALSE,TRUE,0.766999999999996,0.00018458725978128,NA,0.999999960767813,0.000214713342010994,NA,"SMB","SEC",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:10,8860.61904073465,-0.50848661104477,0.000318611239413787,0.000164501396896786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead210",1.73093931933423,NA,9130.3949862244,117,NA,NA,0,FALSE,TRUE,1.05,0.00023028172298937,NA,0.999999863725494,0.000121666496530417,NA,"HDY","SEC",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:12,9130.3949862244,NA,NA,NA,0.427128659203246,0.000875100049170665,0.000365179367502149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead39",1.39317629907557,NA,8753.29469457453,159,NA,NA,0,FALSE,TRUE,1.399,0.0001779981228659,NA,0.999999993898126,0.000245025586923538,NA,"QLT","SEC",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:14,8753.29469457453,NA,NA,NA,NA,NA,NA,0.671708255628835,0.000134525083206711,5.9307503917553e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead49",0.815002525919381,NA,7714.07420115984,119,NA,NA,0,FALSE,TRUE,1.00699999999999,0.000258331801813763,NA,0.999999900307835,9.95367038341039e-05,NA,"MOM","SEC",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:16,7714.07420115984,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.94352534369189,0.000246212568760681,0.000125635226403576,NA,NA,NA,NA,NA,NA
"Nelder-Mead59",1.81987466740781,NA,9034.71180541087,121,NA,NA,0,FALSE,TRUE,1.07899999999999,0.000318252590273685,NA,0.999977207137554,0.000170492085623694,NA,"ESG","SEC",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:19,9034.71180541087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.06038371022423,0.000806187812168656,0.000356452790711456,NA,NA,NA
"Nelder-Mead69",1.42133826950513,NA,8032.15964488569,139,NA,NA,0,FALSE,TRUE,1.256,0.000156977122963509,NA,0.999999997588623,0.000217534330007782,NA,"LOV","SEC",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:21,8032.15964488569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.32563416529543,2.26508660816967e-05,5.19008209077387e-05
"Nelder-Mead30",0.758788775088944,-2.13469232566065,20855.3953890269,125,NA,NA,0,FALSE,TRUE,1.581,0.00014568816075798,0.00039241477749496,0.999999670184299,0.00010210061521398,0.000211964008160741,"HML","VC",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:29,20855.3953890269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead113",1.68852359743389,NA,15510.4606325141,123,NA,NA,0,FALSE,TRUE,1.678,0.000420038805620068,NA,0.999999697973271,0.000228714314307857,NA,"SMB","VC",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:36,15510.4606325141,-1.79552848406913,0.000279083288085125,0.000122781787551622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead211",1.08442145853834,NA,19360.7564154478,105,NA,NA,0,FALSE,TRUE,1.253,0.000174745881832664,NA,0.999956561423442,0.000113799947383358,NA,"HDY","VC",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:42,19360.7564154478,NA,NA,NA,-2.88574288915872,0.00322783529326586,0.00166988633269011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead310",2.62112048698846,NA,23381.7681625025,121,NA,NA,0,FALSE,TRUE,1.494,0.000293522215368018,NA,0.99999975697813,0.000140015261397115,NA,"QLT","VC",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:45,23381.7681625025,NA,NA,NA,NA,NA,NA,-1.16781149071938,0.000203630963084999,7.66767198101011e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead410",2.59256277239985,NA,21433.6239203587,229,NA,NA,0,FALSE,TRUE,2.753,0.000317752202427989,NA,0.999999452062317,0.000156279538620778,NA,"MOM","VC",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:50,21433.6239203587,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.36583272634995,0.000435470266773869,0.000168834305978716,NA,NA,NA,NA,NA,NA
"Nelder-Mead510",2.04694779131275,NA,22444.773447288,241,NA,NA,0,FALSE,TRUE,2.883,0.000189836576545233,NA,0.999956504182651,0.000110679630632509,NA,"ESG","VC",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:49:58,22444.773447288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-28.0792887904635,0.000325968015255185,0.0001204820821582,NA,NA,NA
"Nelder-Mead610",2.26328100876933,NA,18997.2744745953,117,NA,NA,0,FALSE,TRUE,1.324,0.000656306263319482,NA,0.99999969764753,0.000306604127305638,NA,"LOV","VC",180,0,12,"ALL","EW_VYP","L1_Ridge","linear",2020-07-03 21:50:03,18997.2744745953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.80146391397558,8.02680858189471e-05,8.12880421766314e-05
