"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead58",1.16358136281182,NA,37733.872394423,141,NA,NA,0,FALSE,TRUE,1.676,0.000492777888772812,NA,0.998599460852038,0.000430046389056934,NA,"ESG","RE",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:21:15,37733.872394423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.2416262415123,0.00218336348073642,0.000988662553510288,NA,NA,NA
"Nelder-Mead68",0.85936969177344,NA,35092.7320475454,159,NA,NA,0,FALSE,TRUE,1.304,6.52983266522262e-05,NA,0.99999891348049,5.33438103638293e-05,NA,"LOV","RE",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:21:18,35092.7320475454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.80746845639997,0.000307673046247013,0.000140781051574733
"Nelder-Mead29",0.809145743521443,-2.41461097746102,6876.04367971542,171,NA,NA,0,FALSE,TRUE,1.63,0.00010339290837128,0.000148045728444576,0.99999994114618,4.98626162525161e-05,7.03874199576147e-05,"HML","SEC",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:20:56,6876.04367971542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead112",1.67949844723102,NA,6893.57060198769,149,NA,NA,0,FALSE,TRUE,1.252,0.000170331556523096,NA,0.999999914744432,0.00013519034245603,NA,"SMB","SEC",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:21:00,6893.57060198769,-0.997247648418377,0.000306708603193927,0.000163993534962447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead210",1.28109853047916,NA,7218.03168860168,131,NA,NA,0,FALSE,TRUE,1.176,8.71196009174544e-05,NA,0.99999996646246,0.000105690968644203,NA,"HDY","SEC",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:21:04,7218.03168860168,NA,NA,NA,-2.37780690572227,0.000100087873195069,6.10703396767608e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead39",1.34434009178327,NA,8292.06328664557,113,NA,NA,0,FALSE,TRUE,1.08699999999999,0.0026565518604699,NA,0.999999687766724,0.00334294055317682,NA,"QLT","SEC",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:21:06,8292.06328664557,NA,NA,NA,NA,NA,NA,0.460621949144924,0.000518305098147352,0.0004353809924128,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead49",0.798938033522873,NA,5242.02767819448,153,NA,NA,0,FALSE,TRUE,1.40100000000001,0.000144951271658593,NA,0.999999953612085,6.92511459507584e-05,NA,"MOM","SEC",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:21:08,5242.02767819448,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25928372451426,0.00014370658701115,7.50102011448426e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead59",1.82860330752697,NA,7428.12531030616,193,NA,NA,0,FALSE,TRUE,1.751,0.000268397989466413,NA,0.999736102667048,0.000171458055073939,NA,"ESG","SEC",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:21:11,7428.12531030616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3941980708518,0.00111628667572296,0.000500399886430882,NA,NA,NA
"Nelder-Mead69",1.23651418151204,NA,5261.16459557375,141,NA,NA,0,FALSE,TRUE,1.44799999999999,3.90293385726359e-05,NA,0.999999648768936,4.64109004489359e-05,NA,"LOV","SEC",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:21:14,5261.16459557375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32705150666207,0.00019258932929672,0.000105159264552509
"Nelder-Mead30",0.560104262108132,-2.59065780673429,15088.5702759791,137,NA,NA,0,FALSE,TRUE,2.38600000000001,0.000308431210886799,0.000300881017559484,0.999999782749284,0.000160980356256299,0.000147837588854468,"HML","VC",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:21:09,15088.5702759791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead113",1.54593324678898,NA,12504.5291675166,115,NA,NA,0,FALSE,TRUE,1.877,0.00019712249879574,NA,0.999999852290346,0.000146385965486068,NA,"SMB","VC",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:21:17,12504.5291675166,-1.77077375742251,0.000249533865523122,0.000119512120268652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead211",1.05497571671464,NA,14382.2834039251,101,NA,NA,0,FALSE,TRUE,1.15000000000001,0.000280754499501237,NA,0.999967142370549,0.000296633745557856,NA,"HDY","VC",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:21:22,14382.2834039251,NA,NA,NA,-3.53050492035953,0.00229425952469327,0.00117217808996217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead310",0.217339443301356,NA,16573.0992219744,125,NA,NA,0,FALSE,TRUE,1.72799999999999,0.000109006673630182,NA,0.999999837054428,5.19154280878456e-05,NA,"QLT","VC",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:21:25,16573.0992219744,NA,NA,NA,NA,NA,NA,4.69731962678822,0.00012785502115208,8.96216970446497e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead410",0.35707938301737,NA,12010.1909960626,121,NA,NA,0,FALSE,TRUE,1.56200000000001,0.000142759414171393,NA,0.999999169163843,7.18369367257519e-05,NA,"MOM","VC",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:21:29,12010.1909960626,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.55035891689003,0.000279139373708136,0.00022759323280711,NA,NA,NA,NA,NA,NA
"Nelder-Mead510",1.926722414905,NA,20130.9994737769,213,NA,NA,0,FALSE,TRUE,2.77000000000001,0.000388839288078854,NA,0.999540769114323,0.000208868969105365,NA,"ESG","VC",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:21:37,20130.9994737769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.4367233381478,0.00109282292686905,0.000441410825527258,NA,NA,NA
"Nelder-Mead610",2.0896684265096,NA,15425.8193753611,117,NA,NA,0,FALSE,TRUE,1.36799999999999,0.000301419101682989,NA,0.999999902148439,0.000184660615761616,NA,"LOV","VC",210,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:21:42,15425.8193753611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.74767524022123,8.17768181073662e-05,5.78949700775585e-05
