"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead29",0.974739211275121,-1.45144694431701,1884.72598631076,69,NA,NA,0,TRUE,TRUE,0.47199999999998,7.61840010605903,31.5612797371399,0,6.27333024220809,20.8294474723729,"HML","SEC",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:36,1884.72598631076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead112",1.48284403058788,NA,1838.29294714899,69,NA,NA,0,TRUE,TRUE,0.409999999999968,1.9546293206583,NA,0,2.02862474690777,NA,"SMB","SEC",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:38,1838.29294714899,-1.06003976460343,9.05841381110383,5.35747910031718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead210",1.2707644529979,NA,1947.53545791221,65,NA,NA,0,TRUE,TRUE,0.383999999999901,3.22760210147555,NA,0,3.48174218110343,NA,"HDY","SEC",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:40,1947.53545791221,NA,NA,NA,-2.30316327798791,26.1698441012028,16.9147635923108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead39",1.11898915593192,NA,2163.47472558558,55,NA,NA,0,TRUE,TRUE,0.452999999999975,14.9482373807305,NA,0,12.2918032290255,NA,"QLT","SEC",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:41,2163.47472558558,NA,NA,NA,NA,NA,NA,0.426402566955221,44.1929866896823,31.0314775085901,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead49",0.713455004482481,NA,1373.47039052828,75,NA,NA,0,TRUE,TRUE,0.421000000000049,2.9511458799017,NA,1.50782719643416e-11,1.45245149134604,NA,"MOM","SEC",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:42,1373.47039052828,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.43599752785932,2.9428628464806,2.00398698355043,NA,NA,NA,NA,NA,NA
"Nelder-Mead59",1.32341969268054,NA,2148.50095723625,73,NA,NA,0,TRUE,TRUE,0.508000000000038,4.65573593768388,NA,0,4.7050269877932,NA,"ESG","SEC",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:44,2148.50095723625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.56941266505447,130.332144048539,97.6788544711377,NA,NA,NA
"Nelder-Mead69",1.31366355163091,NA,1525.41566787762,81,NA,NA,0,TRUE,TRUE,0.611999999999966,3.64746075662045,NA,0,1.55667127131494,NA,"LOV","SEC",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:46,1525.41566787762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.05221639767046,39.9737213980878,22.028456960605
"Nelder-Mead30",0.470875768679821,-2.79821458861045,3624.22956873282,67,NA,NA,0,TRUE,TRUE,0.670999999999935,16.5968558168118,10.4537320234331,0,8.96248073647628,5.40599563931497,"HML","VC",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:50,3624.22956873282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead113",1.65868569129725,NA,2960.46769919444,67,NA,NA,0,TRUE,TRUE,0.884000000000015,5.0617995206871,NA,0,7.02986541274878,NA,"SMB","VC",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:54,2960.46769919444,-1.71101655580205,9.40798553573091,4.93426627214143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead211",1.10425234580132,NA,3371.4986361404,71,NA,NA,0,TRUE,TRUE,0.80600000000004,4.48054366477584,NA,0,4.64364590084044,NA,"HDY","VC",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:09:58,3371.4986361404,NA,NA,NA,-3.37989499770275,3.83048782315689,3.79050686488024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead310",0.0833145290906692,NA,4072.29934899623,81,NA,NA,0,TRUE,TRUE,1.03999999999996,2.84884308624462,NA,0,1.75999580475729,NA,"QLT","VC",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:10:01,4072.29934899623,NA,NA,NA,NA,NA,NA,3.84599352056475,14.7285181974739,6.82264181675623,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead410",0.431961503513383,NA,2902.94552074304,93,NA,NA,0,TRUE,TRUE,1.15700000000004,5.3895525906945,NA,0,2.94529039295324,NA,"MOM","VC",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:10:03,2902.94552074304,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.64129491391768,17.9110971139627,7.4260573960308,NA,NA,NA,NA,NA,NA
"Nelder-Mead510",1.52418022435641,NA,4847.72075807276,95,NA,NA,0,TRUE,TRUE,1.06700000000001,4.09260616676633,NA,0,3.6192730787565,NA,"ESG","VC",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:10:08,4847.72075807276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.5407999632793,48.0221945396928,20.2799868315507,NA,NA,NA
"Nelder-Mead610",2.00439017486424,NA,3777.51599840673,67,NA,NA,0,TRUE,TRUE,0.768000000000029,2.08969360485721,NA,2.22044604925031e-16,1.75993963284445,NA,"LOV","VC",210,0,12,"ALL","FW_VYP","L2_Lasso","linear",2020-07-03 21:10:11,3777.51599840673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.8675431864307,3.85738638976806,2.70206399830489
