"","MKT","HML","value","fevals","gevals","niter","convcode","kkt1","kkt2","xtimes","SE.MKT","SE.HML","Wald.p.value.MKT_1","SE.MKT.indep","SE.HML.indep","Factor","Type","max.month","lambda","kernel.bandwidth","CV.key","weighting","error.fun","sdf.model","datetime","validation.error","SMB","SE.SMB","SE.SMB.indep","HDY","SE.HDY","SE.HDY.indep","QLT","SE.QLT","SE.QLT.indep","MOM","SE.MOM","SE.MOM.indep","ESG","SE.ESG","SE.ESG.indep","LOV","SE.LOV","SE.LOV.indep"
"Nelder-Mead58",1.14079514595067,NA,36488.8748873997,125,NA,NA,0,FALSE,TRUE,1.291,0.00043349404559242,NA,0.99952974736999,0.000377295420137756,NA,"ESG","RE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:54,36488.8748873997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-22.9452567011958,0.00133607819808618,0.000640482814866825,NA,NA,NA
"Nelder-Mead68",0.859369597367372,NA,33368.6570496461,141,NA,NA,0,FALSE,TRUE,1.364,6.48527666254522e-05,NA,0.99999897420442,5.30292982606313e-05,NA,"LOV","RE",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:57,33368.6570496461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.80746525716804,0.000298965014360905,0.000136765676945231
"Nelder-Mead29",0.80914635031313,-2.41460971964587,6093.6649718808,173,NA,NA,0,FALSE,TRUE,1.437,0.000103609116414691,0.000153878908465802,0.999999936211663,5.00363869824368e-05,7.32073441820596e-05,"HML","SEC",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:43,6093.6649718808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead112",1.67949863020075,NA,6295.54993218819,161,NA,NA,0,FALSE,TRUE,1.264,0.000170468345927214,NA,0.999999914107836,0.00013531444171112,NA,"SMB","SEC",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:47,6295.54993218819,-0.997247485672728,0.000308180008518411,0.000164780016591429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead210",1.28109851586107,NA,6615.67558645541,133,NA,NA,0,FALSE,TRUE,1.07599999999999,8.73020848699501e-05,NA,0.999999965662496,0.000105901671510168,NA,"HDY","SEC",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:51,6615.67558645541,NA,NA,NA,-2.37780813226661,0.00010136098003944,6.18541978933585e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead39",1.40525295927013,NA,7666.29475378835,131,NA,NA,0,FALSE,TRUE,1.13800000000001,0.000353169871761258,NA,0.999999986254527,0.000403917341730286,NA,"QLT","SEC",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:53,7666.29475378835,NA,NA,NA,NA,NA,NA,0.44906091232803,0.000565081251808629,0.000374046724378049,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead49",0.765289551317291,NA,4614.2586418815,89,NA,NA,0,FALSE,TRUE,0.719999999999999,0.000427560617621325,NA,0.999999944430266,0.00020434978289232,NA,"MOM","SEC",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:55,4614.2586418815,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.34027609026587,0.000120692467558059,9.248142744898e-05,NA,NA,NA,NA,NA,NA
"Nelder-Mead59",1.82860410941647,NA,7059.7409060193,211,NA,NA,0,FALSE,TRUE,1.914,0.000266472288646519,NA,0.999870943717599,0.000170220466888285,NA,"ESG","SEC",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:57,7059.7409060193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3941896843566,0.000777590274108459,0.00034857201274625,NA,NA,NA
"Nelder-Mead69",1.23651423171422,NA,4595.21744908893,155,NA,NA,0,FALSE,TRUE,0.956000000000003,3.90051704638083e-05,NA,0.999999650382787,4.63871117404429e-05,NA,"LOV","SEC",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:59,4595.21744908893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.32705230156151,0.000192145472028758,0.000104913866499878
"Nelder-Mead30",0.560104151797064,-2.59065479232402,14871.3926452966,105,NA,NA,0,FALSE,TRUE,1.5,0.000305597541120595,0.000292429073603798,0.999999796171943,0.000159517332449557,0.000143688236324262,"HML","VC",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:52,14871.3926452966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead113",1.54593161231739,NA,12634.331192501,139,NA,NA,0,FALSE,TRUE,1.961,0.000203311837569618,NA,0.999999844501507,0.000150449213480819,NA,"SMB","VC",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:16:58,12634.331192501,-1.77077130163749,0.000255633940271179,0.000122539720714808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead211",1.09005904567022,NA,14710.0183165984,115,NA,NA,0,FALSE,TRUE,1.345,0.000174707577857109,NA,0.999999594496685,0.000136204552734575,NA,"HDY","VC",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:17:03,14710.0183165984,NA,NA,NA,-3.09635541901667,0.000286255647721475,0.000155266842932495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead310",2.54235626721641,NA,19079.0225755447,223,NA,NA,0,FALSE,TRUE,2.89399999999999,0.000146915303473409,NA,0.999999925255203,8.32667536344542e-05,NA,"QLT","VC",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:17:11,19079.0225755447,NA,NA,NA,NA,NA,NA,-1.56898954245412,0.000128579268290734,4.9077353089041e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nelder-Mead410",0.357079626023063,NA,11058.4174630189,113,NA,NA,0,FALSE,TRUE,1.44199999999999,0.000144158862806993,NA,0.999998999992174,7.25826827884151e-05,NA,"MOM","VC",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:17:14,11058.4174630189,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.55035039142439,0.000306690570916477,0.000250077991197167,NA,NA,NA,NA,NA,NA
"Nelder-Mead510",1.38191097619657,NA,19617.8621752528,177,NA,NA,0,FALSE,TRUE,2.24799999999999,0.000159808431815002,NA,0.999951496025269,0.00014493190256008,NA,"ESG","VC",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:17:21,19617.8621752528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-25.2431558294424,0.000388622427640689,0.000188911142983061,NA,NA,NA
"Nelder-Mead610",2.08965981569961,NA,15584.9695235637,131,NA,NA,0,FALSE,TRUE,1.66600000000001,0.000314019113375667,NA,0.999999896314247,0.000192809102048071,NA,"LOV","VC",150,0,12,"ALL","FW_VYP","L1_Ridge","linear",2020-07-03 21:17:27,15584.9695235637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.74767979387363,8.27528834312519e-05,6.03041356437474e-05
